n,k,theta,tempo_esecuzione, result
6656,6656,0.700000,2.931931,0
7168,7168,0.700000,4.227820,1
7168,7168,0.700000,4.763198,1
7168,7168,0.700000,4.230004,1
7168,7168,0.700000,4.468122,1
7168,7168,0.700000,4.406637,1
7168,7168,0.700000,4.139793,1
7168,7168,0.700000,4.298258,1
7168,7168,0.700000,4.468979,1
7168,7168,0.700000,4.515936,1
7168,7168,0.700000,4.368565,1
7680,7680,0.700000,4.232899,0
7680,7680,0.700000,3.730249,0
7680,7680,0.700000,4.181218,0
7680,7680,0.700000,3.901949,0
7680,7680,0.700000,3.730550,0
7680,7680,0.700000,4.603687,0
7680,7680,0.700000,4.980714,0
7680,7680,0.700000,4.411069,0
7680,7680,0.700000,4.882361,0
7680,7680,0.700000,4.240935,0
8192,8192,0.700000,4.922851,0
8192,8192,0.700000,4.735415,0
8192,8192,0.700000,4.850337,0
8192,8192,0.700000,5.017661,0
8192,8192,0.700000,4.768532,0
8192,8192,0.700000,4.819519,0
8192,8192,0.700000,4.956521,0
8192,8192,0.700000,5.076478,0
8192,8192,0.700000,5.216657,0
8192,8192,0.700000,4.713330,0
8704,8704,0.700000,5.027136,0
8704,8704,0.700000,5.237964,0
8704,8704,0.700000,5.311207,0
8704,8704,0.700000,5.019809,0
8704,8704,0.700000,4.998575,0
8704,8704,0.700000,5.420511,0
8704,8704,0.700000,5.447236,0
8704,8704,0.700000,5.346474,0
8704,8704,0.700000,5.194804,0
8704,8704,0.700000,4.987521,0
9216,9216,0.700000,6.410092,0
9216,9216,0.700000,6.485851,0
9216,9216,0.700000,6.837918,0
9216,9216,0.700000,6.473352,0
9216,9216,0.700000,6.403979,0
9216,9216,0.700000,6.433873,0
9216,9216,0.700000,6.127705,0
9216,9216,0.700000,6.505814,0
9216,9216,0.700000,6.551043,0
9216,9216,0.700000,6.313506,0
9728,9728,0.700000,7.586580,1
9728,9728,0.700000,7.548194,1
9728,9728,0.700000,7.308225,1
9728,9728,0.700000,7.222409,1
9728,9728,0.700000,7.189318,1
9728,9728,0.700000,7.247359,1
9728,9728,0.700000,6.865155,1
9728,9728,0.700000,7.352317,1
9728,9728,0.700000,7.053594,1
9728,9728,0.700000,7.552483,1
10240,10240,0.700000,8.966864,1
10240,10240,0.700000,8.875555,1
10240,10240,0.700000,8.501330,1
10240,10240,0.700000,9.190187,1
10240,10240,0.700000,8.941840,1
10240,10240,0.700000,8.937299,1
10240,10240,0.700000,9.157537,1
10240,10240,0.700000,9.064469,1
10240,10240,0.700000,8.882618,1
10240,10240,0.700000,8.669401,1
