n,k,theta,tempo_esecuzione, result,check
512,512,0.300000,0.192713,1,1
512,512,0.300000,0.074467,1,1
512,512,0.300000,0.071064,1,1
512,512,0.300000,0.070099,1,1
512,512,0.300000,0.064021,1,1
512,512,0.300000,0.070121,1,1
512,512,0.300000,0.076959,1,1
512,512,0.300000,0.067767,1,1
512,512,0.300000,0.081151,1,1
512,512,0.300000,0.083929,1,1
1024,1024,0.300000,0.217542,1,1
1024,1024,0.300000,0.225262,1,1
1024,1024,0.300000,0.217826,1,1
1024,1024,0.300000,0.207478,1,1
1024,1024,0.300000,0.219664,1,1
1024,1024,0.300000,0.211325,1,1
1024,1024,0.300000,0.211798,1,1
1024,1024,0.300000,0.208976,1,1
1024,1024,0.300000,0.225829,1,1
1024,1024,0.300000,0.195729,1,1
1536,1536,0.300000,0.444144,1,1
1536,1536,0.300000,0.434973,1,1
1536,1536,0.300000,0.441079,1,1
1536,1536,0.300000,0.450963,1,1
1536,1536,0.300000,0.438622,1,1
1536,1536,0.300000,0.481478,1,1
1536,1536,0.300000,0.466303,1,1
1536,1536,0.300000,0.481899,1,1
1536,1536,0.300000,0.455132,1,1
1536,1536,0.300000,0.495575,1,1
2048,2048,0.300000,1.070304,1,1
2048,2048,0.300000,0.943333,1,1
2048,2048,0.300000,0.983748,1,1
2048,2048,0.300000,0.897646,1,1
2048,2048,0.300000,0.964737,1,1
2048,2048,0.300000,1.008427,1,1
2048,2048,0.300000,0.918429,1,1
2048,2048,0.300000,1.040670,1,1
2048,2048,0.300000,0.905271,1,1
2048,2048,0.300000,0.900801,1,1
2560,2560,0.300000,1.668924,0,1
2560,2560,0.300000,1.680077,0,1
2560,2560,0.300000,1.622580,0,1
2560,2560,0.300000,1.622808,0,1
2560,2560,0.300000,1.542945,0,1
2560,2560,0.300000,1.529323,0,1
2560,2560,0.300000,1.544509,0,1
2560,2560,0.300000,1.551768,0,1
2560,2560,0.300000,1.634357,0,1
2560,2560,0.300000,1.630005,0,1
3072,3072,0.300000,2.224633,0,1
3072,3072,0.300000,2.611877,0,1
3072,3072,0.300000,2.369459,0,1
3072,3072,0.300000,2.471973,0,1
3072,3072,0.300000,2.326813,0,1
3072,3072,0.300000,2.555272,0,1
3072,3072,0.300000,2.300802,0,1
3072,3072,0.300000,2.370904,0,1
3072,3072,0.300000,2.486978,0,1
3072,3072,0.300000,2.273828,0,1
3584,3584,0.300000,3.241986,1,1
3584,3584,0.300000,3.310366,1,1
3584,3584,0.300000,3.146382,1,1
3584,3584,0.300000,3.117028,1,1
3584,3584,0.300000,3.328698,1,1
3584,3584,0.300000,3.257679,1,1
3584,3584,0.300000,3.143359,1,1
3584,3584,0.300000,3.233508,1,1
3584,3584,0.300000,3.267844,1,1
3584,3584,0.300000,3.393760,1,1
4096,4096,0.300000,4.240831,0,1
4096,4096,0.300000,4.262312,0,1
4096,4096,0.300000,4.268754,0,1
4096,4096,0.300000,4.384414,0,1
4096,4096,0.300000,4.400408,0,1
4096,4096,0.300000,4.277467,0,1
4096,4096,0.300000,4.236651,0,1
4096,4096,0.300000,4.309884,0,1
