n,k,theta,tempo_esecuzione, result
512,512,0.100000,0.203501,1
512,512,0.100000,0.051384,1
512,512,0.100000,0.050962,1
512,512,0.100000,0.051248,1
512,512,0.100000,0.051395,1
512,512,0.100000,0.050252,1
512,512,0.100000,0.050636,1
512,512,0.100000,0.051120,1
512,512,0.100000,0.050965,1
512,512,0.100000,0.051092,1
1024,1024,0.100000,0.094044,0
1024,1024,0.100000,0.096755,0
1024,1024,0.100000,0.098269,0
1024,1024,0.100000,0.095990,0
1024,1024,0.100000,0.098912,0
1024,1024,0.100000,0.097134,0
1024,1024,0.100000,0.098139,0
1024,1024,0.100000,0.096614,0
1024,1024,0.100000,0.095946,0
1024,1024,0.100000,0.101315,0
1536,1536,0.100000,0.165174,1
1536,1536,0.100000,0.163559,1
1536,1536,0.100000,0.164769,1
1536,1536,0.100000,0.168301,1
1536,1536,0.100000,0.164530,1
1536,1536,0.100000,0.162126,1
1536,1536,0.100000,0.165733,1
1536,1536,0.100000,0.163682,1
1536,1536,0.100000,0.161707,1
1536,1536,0.100000,0.165722,1
2048,2048,0.100000,0.204694,0
2048,2048,0.100000,0.200560,0
2048,2048,0.100000,0.199324,0
2048,2048,0.100000,0.200052,0
2048,2048,0.100000,0.204348,0
2048,2048,0.100000,0.206263,0
2048,2048,0.100000,0.201137,0
2048,2048,0.100000,0.207547,0
2048,2048,0.100000,0.202081,0
2048,2048,0.100000,0.200666,0
2560,2560,0.100000,0.258524,0
2560,2560,0.100000,0.262320,0
2560,2560,0.100000,0.298449,0
2560,2560,0.100000,0.302282,0
2560,2560,0.100000,0.308351,0
2560,2560,0.100000,0.328468,0
2560,2560,0.100000,0.336320,0
2560,2560,0.100000,0.331735,0
2560,2560,0.100000,0.326131,0
2560,2560,0.100000,0.322292,0
3072,3072,0.100000,0.410946,0
3072,3072,0.100000,0.425381,0
3072,3072,0.100000,0.433660,0
3072,3072,0.100000,0.434079,0
3072,3072,0.100000,0.438416,0
3072,3072,0.100000,0.434487,0
3072,3072,0.100000,0.444336,0
3072,3072,0.100000,0.448426,0
3072,3072,0.100000,0.450360,0
3072,3072,0.100000,0.451054,0
3584,3584,0.100000,0.524004,0
3584,3584,0.100000,0.513749,0
3584,3584,0.100000,0.564535,0
3584,3584,0.100000,0.520212,0
3584,3584,0.100000,0.516908,0
3584,3584,0.100000,0.533402,0
3584,3584,0.100000,0.535816,0
3584,3584,0.100000,0.523897,0
3584,3584,0.100000,0.525401,0
3584,3584,0.100000,0.514930,0
4096,4096,0.100000,0.649673,0
4096,4096,0.100000,0.591094,0
4096,4096,0.100000,0.578324,0
4096,4096,0.100000,0.591589,0
4096,4096,0.100000,0.605155,0
4096,4096,0.100000,0.597369,0
4096,4096,0.100000,0.595196,0
4096,4096,0.100000,0.590698,0
4096,4096,0.100000,0.587428,0
4096,4096,0.100000,0.610428,0
4608,4608,0.100000,0.743947,0
4608,4608,0.100000,0.641370,0
4608,4608,0.100000,0.624455,0
4608,4608,0.100000,0.635450,0
4608,4608,0.100000,0.610563,0
4608,4608,0.100000,0.607150,0
4608,4608,0.100000,0.632751,0
4608,4608,0.100000,0.667222,0
4608,4608,0.100000,0.648811,0
4608,4608,0.100000,0.640127,0
5120,5120,0.100000,0.738905,0
5120,5120,0.100000,0.608331,0
5120,5120,0.100000,0.618785,0
5120,5120,0.100000,0.695527,0
5120,5120,0.100000,0.595290,0
5120,5120,0.100000,0.636377,0
5120,5120,0.100000,0.683355,0
5120,5120,0.100000,1.489129,0
5120,5120,0.100000,0.785419,0
5120,5120,0.100000,0.767775,0
