n,k,theta,tempo_esecuzione, result,check
512,512,0.100000,0.184191,1,1
512,512,0.100000,0.059863,1,1
512,512,0.100000,0.060878,1,1
512,512,0.100000,0.060067,1,1
512,512,0.100000,0.062055,1,1
512,512,0.100000,0.060424,1,1
512,512,0.100000,0.056384,1,1
512,512,0.100000,0.060330,1,1
512,512,0.100000,0.059922,1,1
512,512,0.100000,0.060065,1,1
1024,1024,0.100000,0.114555,0,1
1024,1024,0.100000,0.116147,0,1
1024,1024,0.100000,0.117111,0,1
1024,1024,0.100000,0.119668,0,1
1024,1024,0.100000,0.116133,0,1
1024,1024,0.100000,0.115719,0,1
1024,1024,0.100000,0.123195,0,1
1024,1024,0.100000,0.120113,0,1
1024,1024,0.100000,0.108449,0,1
1024,1024,0.100000,0.109788,0,1
1536,1536,0.100000,0.191001,1,1
1536,1536,0.100000,0.189481,1,1
1536,1536,0.100000,0.186383,1,1
1536,1536,0.100000,0.184195,1,1
1536,1536,0.100000,0.374469,1,1
1536,1536,0.100000,0.189009,1,1
1536,1536,0.100000,0.188394,1,1
1536,1536,0.100000,0.183225,1,1
1536,1536,0.100000,0.187854,1,1
1536,1536,0.100000,0.186395,1,1
2048,2048,0.100000,0.241044,0,1
2048,2048,0.100000,0.234264,0,1
2048,2048,0.100000,0.236307,0,1
2048,2048,0.100000,0.242730,0,1
2048,2048,0.100000,0.232968,0,1
2048,2048,0.100000,0.234960,0,1
2048,2048,0.100000,0.421999,0,1
2048,2048,0.100000,0.269514,0,1
2048,2048,0.100000,0.278379,0,1
2048,2048,0.100000,0.284316,0,1
2560,2560,0.100000,0.370295,0,1
2560,2560,0.100000,0.376290,0,1
2560,2560,0.100000,0.388528,0,1
2560,2560,0.100000,0.394904,0,1
2560,2560,0.100000,0.396738,0,1
2560,2560,0.100000,0.397179,0,1
2560,2560,0.100000,0.391647,0,1
2560,2560,0.100000,0.404042,0,1
2560,2560,0.100000,0.406826,0,1
2560,2560,0.100000,0.415021,0,1
3072,3072,0.100000,0.514995,0,1
3072,3072,0.100000,0.498825,0,1
3072,3072,0.100000,0.501057,0,1
3072,3072,0.100000,0.496910,0,1
3072,3072,0.100000,0.508464,0,1
3072,3072,0.100000,0.507695,0,1
3072,3072,0.100000,0.517303,0,1
3072,3072,0.100000,0.511353,0,1
3072,3072,0.100000,0.500217,0,1
3072,3072,0.100000,0.500092,0,1
3584,3584,0.100000,0.615189,0,1
3584,3584,0.100000,0.592647,0,1
3584,3584,0.100000,0.587592,0,1
3584,3584,0.100000,0.568053,0,1
3584,3584,0.100000,0.569930,0,1
3584,3584,0.100000,0.605127,0,1
3584,3584,0.100000,0.589077,0,1
3584,3584,0.100000,0.572918,0,1
3584,3584,0.100000,0.567687,0,1
3584,3584,0.100000,0.563368,0,1
4096,4096,0.100000,0.655364,0,1
4096,4096,0.100000,0.652195,0,1
4096,4096,0.100000,0.647299,0,1
4096,4096,0.100000,0.660665,0,1
4096,4096,0.100000,0.730406,0,1
4096,4096,0.100000,0.656023,0,1
4096,4096,0.100000,0.655562,0,1
4096,4096,0.100000,0.685527,0,1
4096,4096,0.100000,0.646913,0,1
4096,4096,0.100000,0.649582,0,1
