n,k,theta,tempo_esecuzione, result
100,100,0.200000,0.132619,0
100,100,0.200000,0.006168,0
100,100,0.200000,0.008336,0
100,100,0.200000,0.006061,0
100,100,0.200000,0.005825,0
100,100,0.200000,0.005478,0
100,100,0.200000,0.005853,0
100,100,0.200000,0.005547,0
100,100,0.200000,0.020261,0
100,100,0.200000,0.006831,0
100,100,0.200000,0.005902,0
100,100,0.200000,0.006327,0
100,100,0.200000,0.006024,0
100,100,0.200000,0.005704,0
100,100,0.200000,0.006568,0
100,100,0.200000,0.006301,0
100,100,0.200000,0.006079,0
100,100,0.200000,0.006126,0
100,100,0.200000,0.005941,0
100,100,0.200000,0.006336,0
100,100,0.200000,0.005909,0
100,100,0.200000,0.006872,0
100,100,0.200000,0.007066,0
100,100,0.200000,0.006119,0
100,100,0.200000,0.006081,0
100,100,0.200000,0.006137,0
100,100,0.200000,0.006652,0
100,100,0.200000,0.006208,0
100,100,0.200000,0.006618,0
100,100,0.200000,0.006031,0
200,200,0.200000,0.012939,1
200,200,0.200000,0.012396,1
200,200,0.200000,0.012059,1
200,200,0.200000,0.012583,1
200,200,0.200000,0.013642,1
200,200,0.200000,0.012416,1
200,200,0.200000,0.012624,1
200,200,0.200000,0.012350,1
200,200,0.200000,0.014140,1
200,200,0.200000,0.012117,1
200,200,0.200000,0.011692,1
200,200,0.200000,0.011592,1
200,200,0.200000,0.012822,1
200,200,0.200000,0.012833,1
200,200,0.200000,0.013467,1
200,200,0.200000,0.012379,1
200,200,0.200000,0.012462,1
200,200,0.200000,0.012336,1
200,200,0.200000,0.012874,1
200,200,0.200000,0.012842,1
200,200,0.200000,0.012636,1
200,200,0.200000,0.012343,1
200,200,0.200000,0.012542,1
200,200,0.200000,0.011635,1
200,200,0.200000,0.011920,1
200,200,0.200000,0.012819,1
200,200,0.200000,0.012201,1
200,200,0.200000,0.012874,1
200,200,0.200000,0.012711,1
200,200,0.200000,0.012560,1
300,300,0.200000,0.018016,1
300,300,0.200000,0.017532,1
300,300,0.200000,0.018067,1
300,300,0.200000,0.017992,1
300,300,0.200000,0.018271,1
300,300,0.200000,0.019826,1
300,300,0.200000,0.021090,1
300,300,0.200000,0.019337,1
300,300,0.200000,0.019282,1
300,300,0.200000,0.019331,1
300,300,0.200000,0.019030,1
300,300,0.200000,0.019120,1
300,300,0.200000,0.018783,1
300,300,0.200000,0.019959,1
300,300,0.200000,0.020557,1
300,300,0.200000,0.022472,1
300,300,0.200000,0.058019,1
300,300,0.200000,0.019077,1
300,300,0.200000,0.019479,1
300,300,0.200000,0.020158,1
300,300,0.200000,0.042541,1
300,300,0.200000,0.018985,1
300,300,0.200000,0.019442,1
300,300,0.200000,0.019607,1
300,300,0.200000,0.019733,1
300,300,0.200000,0.019855,1
300,300,0.200000,0.018968,1
300,300,0.200000,0.019105,1
300,300,0.200000,0.020384,1
300,300,0.200000,0.020060,1
400,400,0.200000,0.027687,0
400,400,0.200000,0.027574,0
400,400,0.200000,0.027607,0
400,400,0.200000,0.026688,0
400,400,0.200000,0.026784,0
400,400,0.200000,0.069170,0
400,400,0.200000,0.030997,0
400,400,0.200000,0.029150,0
400,400,0.200000,0.029416,0
400,400,0.200000,0.026582,0
400,400,0.200000,0.029744,0
400,400,0.200000,0.027024,0
400,400,0.200000,0.029557,0
400,400,0.200000,0.055053,0
400,400,0.200000,0.028889,0
400,400,0.200000,0.026791,0
400,400,0.200000,0.029670,0
400,400,0.200000,0.034393,0
400,400,0.200000,0.026146,0
400,400,0.200000,0.026493,0
400,400,0.200000,0.040499,0
400,400,0.200000,0.057841,0
400,400,0.200000,0.028240,0
400,400,0.200000,0.028440,0
400,400,0.200000,0.026449,0
400,400,0.200000,0.027907,0
400,400,0.200000,0.025956,0
400,400,0.200000,0.027765,0
400,400,0.200000,0.033070,0
400,400,0.200000,0.031936,0
500,500,0.200000,0.043533,1
500,500,0.200000,0.038048,1
500,500,0.200000,0.037622,1
500,500,0.200000,0.038628,1
500,500,0.200000,0.040549,1
500,500,0.200000,0.037722,1
500,500,0.200000,0.037538,1
500,500,0.200000,0.037120,1
500,500,0.200000,0.038863,1
500,500,0.200000,0.037475,1
500,500,0.200000,0.037245,1
500,500,0.200000,0.038358,1
500,500,0.200000,0.036499,1
500,500,0.200000,0.036747,1
500,500,0.200000,0.037320,1
500,500,0.200000,0.036586,1
500,500,0.200000,0.037228,1
500,500,0.200000,0.038179,1
500,500,0.200000,0.039804,1
500,500,0.200000,0.039789,1
500,500,0.200000,0.040835,1
500,500,0.200000,0.038154,1
500,500,0.200000,0.038812,1
500,500,0.200000,0.036818,1
500,500,0.200000,0.045173,1
500,500,0.200000,0.038392,1
500,500,0.200000,0.038471,1
500,500,0.200000,0.038304,1
500,500,0.200000,0.038476,1
500,500,0.200000,0.035899,1
600,600,0.200000,0.050193,0
600,600,0.200000,0.046394,0
600,600,0.200000,0.047230,0
600,600,0.200000,0.044417,0
600,600,0.200000,0.046066,0
600,600,0.200000,0.045752,0
600,600,0.200000,0.044706,0
600,600,0.200000,0.046337,0
600,600,0.200000,0.046474,0
600,600,0.200000,0.049010,0
600,600,0.200000,0.047868,0
600,600,0.200000,0.046970,0
600,600,0.200000,0.045720,0
600,600,0.200000,0.050058,0
600,600,0.200000,0.046391,0
600,600,0.200000,0.045722,0
600,600,0.200000,0.046089,0
600,600,0.200000,0.045960,0
600,600,0.200000,0.053573,0
600,600,0.200000,0.044002,0
600,600,0.200000,0.044399,0
600,600,0.200000,0.048322,0
600,600,0.200000,0.047647,0
600,600,0.200000,0.046314,0
600,600,0.200000,0.047147,0
600,600,0.200000,0.048964,0
600,600,0.200000,0.046349,0
600,600,0.200000,0.047040,0
600,600,0.200000,0.045207,0
600,600,0.200000,0.045741,0
700,700,0.200000,0.056646,0
700,700,0.200000,0.059147,0
700,700,0.200000,0.057789,0
700,700,0.200000,0.062668,0
700,700,0.200000,0.063442,0
700,700,0.200000,0.057265,0
700,700,0.200000,0.057538,0
700,700,0.200000,0.058019,0
700,700,0.200000,0.056952,0
700,700,0.200000,0.055699,0
700,700,0.200000,0.056654,0
700,700,0.200000,0.058477,0
700,700,0.200000,0.060760,0
700,700,0.200000,0.056494,0
700,700,0.200000,0.063997,0
700,700,0.200000,0.057611,0
700,700,0.200000,0.058742,0
700,700,0.200000,0.059720,0
700,700,0.200000,0.056965,0
700,700,0.200000,0.054479,0
700,700,0.200000,0.058149,0
700,700,0.200000,0.056985,0
700,700,0.200000,0.058042,0
700,700,0.200000,0.056760,0
700,700,0.200000,0.059323,0
700,700,0.200000,0.057207,0
700,700,0.200000,0.060377,0
700,700,0.200000,0.060100,0
700,700,0.200000,0.060014,0
700,700,0.200000,0.058883,0
800,800,0.200000,0.088947,0
800,800,0.200000,0.091683,0
800,800,0.200000,0.092642,0
800,800,0.200000,0.088997,0
800,800,0.200000,0.091949,0
800,800,0.200000,0.090828,0
800,800,0.200000,0.199846,0
800,800,0.200000,0.107164,0
800,800,0.200000,0.107517,0
800,800,0.200000,0.105456,0
800,800,0.200000,0.107274,0
800,800,0.200000,0.106214,0
800,800,0.200000,0.177440,0
800,800,0.200000,0.107451,0
800,800,0.200000,0.104975,0
800,800,0.200000,0.105939,0
800,800,0.200000,0.109748,0
800,800,0.200000,0.111650,0
800,800,0.200000,0.107021,0
800,800,0.200000,0.215966,0
800,800,0.200000,0.217112,0
800,800,0.200000,0.108944,0
800,800,0.200000,0.111182,0
800,800,0.200000,0.108595,0
800,800,0.200000,0.108344,0
800,800,0.200000,0.109179,0
800,800,0.200000,0.110240,0
800,800,0.200000,0.109078,0
800,800,0.200000,0.115623,0
800,800,0.200000,0.222878,0
900,900,0.200000,0.143302,1
900,900,0.200000,0.144326,1
900,900,0.200000,0.271346,1
900,900,0.200000,0.144085,1
900,900,0.200000,0.144019,1
900,900,0.200000,0.149988,1
900,900,0.200000,0.151592,1
900,900,0.200000,0.148192,1
900,900,0.200000,0.149221,1
900,900,0.200000,0.148334,1
900,900,0.200000,0.145630,1
900,900,0.200000,0.148199,1
900,900,0.200000,0.144532,1
900,900,0.200000,0.143302,1
900,900,0.200000,0.144743,1
900,900,0.200000,0.167664,1
900,900,0.200000,0.273247,1
900,900,0.200000,0.147360,1
900,900,0.200000,0.145344,1
900,900,0.200000,0.148692,1
900,900,0.200000,0.166000,1
900,900,0.200000,0.149677,1
900,900,0.200000,0.144615,1
900,900,0.200000,0.149200,1
900,900,0.200000,0.144975,1
900,900,0.200000,0.146476,1
900,900,0.200000,0.270672,1
900,900,0.200000,0.147493,1
900,900,0.200000,0.150448,1
900,900,0.200000,0.145717,1
1000,1000,0.200000,0.169303,0
1000,1000,0.200000,0.174004,0
1000,1000,0.200000,0.167837,0
1000,1000,0.200000,0.169323,0
1000,1000,0.200000,0.303597,0
1000,1000,0.200000,0.170403,0
1000,1000,0.200000,0.169781,0
1000,1000,0.200000,0.168716,0
1000,1000,0.200000,0.170858,0
1000,1000,0.200000,0.165976,0
1000,1000,0.200000,0.165594,0
1000,1000,0.200000,0.164054,0
1000,1000,0.200000,0.162993,0
1000,1000,0.200000,0.165703,0
1000,1000,0.200000,0.160648,0
1000,1000,0.200000,0.166076,0
1000,1000,0.200000,0.164050,0
1000,1000,0.200000,0.141625,0
1000,1000,0.200000,0.132245,0
1000,1000,0.200000,0.135455,0
1000,1000,0.200000,0.127284,0
1000,1000,0.200000,0.134788,0
1000,1000,0.200000,0.128647,0
1000,1000,0.200000,0.129013,0
1000,1000,0.200000,0.132974,0
1000,1000,0.200000,0.256955,0
1000,1000,0.200000,0.127949,0
1000,1000,0.200000,0.138955,0
1000,1000,0.200000,0.133732,0
1000,1000,0.200000,0.158679,0
1100,1100,0.200000,0.206160,1
1100,1100,0.200000,0.248004,1
1100,1100,0.200000,0.207477,1
1100,1100,0.200000,0.198055,1
1100,1100,0.200000,0.180639,1
1100,1100,0.200000,0.165608,1
1100,1100,0.200000,0.162614,1
1100,1100,0.200000,0.162028,1
1100,1100,0.200000,0.285909,1
1100,1100,0.200000,0.162417,1
1100,1100,0.200000,0.163577,1
1100,1100,0.200000,0.170828,1
1100,1100,0.200000,0.168904,1
1100,1100,0.200000,0.209855,1
1100,1100,0.200000,0.165471,1
1100,1100,0.200000,0.172413,1
1100,1100,0.200000,0.167751,1
1100,1100,0.200000,0.162586,1
1100,1100,0.200000,0.166177,1
1100,1100,0.200000,0.166471,1
1100,1100,0.200000,0.166022,1
1100,1100,0.200000,0.174835,1
1100,1100,0.200000,0.177109,1
1100,1100,0.200000,0.179538,1
1100,1100,0.200000,0.214519,1
1100,1100,0.200000,0.208533,1
1100,1100,0.200000,0.208985,1
1100,1100,0.200000,0.357768,1
1100,1100,0.200000,0.217777,1
1100,1100,0.200000,0.180518,1
1200,1200,0.200000,0.185758,0
1200,1200,0.200000,0.179393,0
1200,1200,0.200000,0.175393,0
