n,k,theta,tempo_esecuzione, result
512,512,0.700000,0.216339,0
512,512,0.700000,0.061385,0
512,512,0.700000,0.059389,0
512,512,0.700000,0.061038,0
512,512,0.700000,0.059519,0
512,512,0.700000,0.062407,0
512,512,0.700000,0.060578,0
512,512,0.700000,0.060316,0
512,512,0.700000,0.058932,0
512,512,0.700000,0.060549,0
1024,1024,0.700000,0.124571,0
1024,1024,0.700000,0.126099,0
1024,1024,0.700000,0.119732,0
1024,1024,0.700000,0.118138,0
1024,1024,0.700000,0.118247,0
1024,1024,0.700000,0.121160,0
1024,1024,0.700000,0.120635,0
1024,1024,0.700000,0.117674,0
1024,1024,0.700000,0.121041,0
1024,1024,0.700000,0.119272,0
1536,1536,0.700000,0.178338,0
1536,1536,0.700000,0.178069,0
1536,1536,0.700000,0.180802,0
1536,1536,0.700000,0.182000,0
1536,1536,0.700000,0.181589,0
1536,1536,0.700000,0.180706,0
1536,1536,0.700000,0.182380,0
1536,1536,0.700000,0.177890,0
1536,1536,0.700000,0.180967,0
1536,1536,0.700000,0.179381,0
2048,2048,0.700000,0.264612,1
2048,2048,0.700000,0.267888,1
2048,2048,0.700000,0.265183,1
2048,2048,0.700000,0.262941,1
2048,2048,0.700000,0.265276,1
2048,2048,0.700000,0.265227,1
2048,2048,0.700000,0.289685,1
2048,2048,0.700000,0.307909,1
2048,2048,0.700000,0.309758,1
2048,2048,0.700000,0.307911,1
2560,2560,0.700000,0.357875,0
2560,2560,0.700000,0.355408,0
2560,2560,0.700000,0.353479,0
2560,2560,0.700000,0.361645,0
2560,2560,0.700000,0.362322,0
2560,2560,0.700000,0.357479,0
2560,2560,0.700000,0.359559,0
2560,2560,0.700000,0.360388,0
2560,2560,0.700000,0.358381,0
2560,2560,0.700000,0.356253,0
3072,3072,0.700000,0.431251,0
3072,3072,0.700000,0.441836,0
3072,3072,0.700000,0.428624,0
3072,3072,0.700000,0.438161,0
3072,3072,0.700000,0.429561,0
3072,3072,0.700000,0.377238,0
3072,3072,0.700000,0.368603,0
3072,3072,0.700000,0.373553,0
3072,3072,0.700000,0.379259,0
3072,3072,0.700000,0.376918,0
3584,3584,0.700000,0.862878,1
3584,3584,0.700000,0.600345,1
3584,3584,0.700000,0.590977,1
3584,3584,0.700000,0.582866,1
3584,3584,0.700000,0.569822,1
3584,3584,0.700000,0.577221,1
3584,3584,0.700000,0.598296,1
3584,3584,0.700000,0.593631,1
3584,3584,0.700000,0.601065,1
3584,3584,0.700000,0.571543,1
4096,4096,0.700000,0.580947,0
4096,4096,0.700000,0.578570,0
4096,4096,0.700000,0.577845,0
4096,4096,0.700000,0.571121,0
4096,4096,0.700000,0.568979,0
4096,4096,0.700000,0.571283,0
4096,4096,0.700000,0.572014,0
4096,4096,0.700000,0.583302,0
4096,4096,0.700000,0.577344,0
4096,4096,0.700000,0.572205,0
4608,4608,0.700000,0.653063,0
4608,4608,0.700000,0.649662,0
4608,4608,0.700000,0.652552,0
4608,4608,0.700000,0.645881,0
4608,4608,0.700000,0.641697,0
4608,4608,0.700000,0.640761,0
4608,4608,0.700000,0.635143,0
4608,4608,0.700000,0.642625,0
4608,4608,0.700000,0.633478,0
4608,4608,0.700000,0.652832,0
5120,5120,0.700000,0.724602,0
5120,5120,0.700000,0.716572,0
5120,5120,0.700000,0.714262,0
5120,5120,0.700000,0.707547,0
5120,5120,0.700000,0.711546,0
5120,5120,0.700000,0.734108,0
5120,5120,0.700000,0.712982,0
5120,5120,0.700000,0.712558,0
5120,5120,0.700000,0.718366,0
5120,5120,0.700000,0.728039,0
5632,5632,0.700000,1.008427,1
5632,5632,0.700000,0.991247,1
5632,5632,0.700000,1.230859,1
5632,5632,0.700000,1.003488,1
5632,5632,0.700000,0.989542,1
5632,5632,0.700000,0.982022,1
5632,5632,0.700000,0.979583,1
5632,5632,0.700000,0.968986,1
5632,5632,0.700000,0.963929,1
5632,5632,0.700000,0.971422,1
6144,6144,0.700000,0.948462,0
6144,6144,0.700000,0.878505,0
6144,6144,0.700000,0.857362,0
6144,6144,0.700000,0.855144,0
6144,6144,0.700000,0.834396,0
6144,6144,0.700000,0.847897,0
6144,6144,0.700000,0.927084,0
6144,6144,0.700000,0.888096,0
6144,6144,0.700000,0.862201,0
6144,6144,0.700000,0.854492,0
6656,6656,0.700000,0.941676,0
6656,6656,0.700000,0.911667,0
6656,6656,0.700000,0.902535,0
6656,6656,0.700000,0.889580,0
6656,6656,0.700000,0.904673,0
6656,6656,0.700000,0.909807,0
6656,6656,0.700000,0.896066,0
6656,6656,0.700000,0.892221,0
6656,6656,0.700000,0.914527,0
6656,6656,0.700000,0.935564,0
7168,7168,0.700000,1.311060,1
7168,7168,0.700000,1.325205,1
7168,7168,0.700000,1.280437,1
7168,7168,0.700000,1.284682,1
7168,7168,0.700000,1.279399,1
7168,7168,0.700000,1.273634,1
7168,7168,0.700000,1.260226,1
7168,7168,0.700000,1.280983,1
7168,7168,0.700000,1.280526,1
7168,7168,0.700000,1.277011,1
7680,7680,0.700000,1.079298,0
7680,7680,0.700000,1.072794,0
7680,7680,0.700000,1.100468,0
7680,7680,0.700000,1.124375,0
7680,7680,0.700000,1.083872,0
7680,7680,0.700000,1.070833,0
7680,7680,0.700000,1.134455,0
7680,7680,0.700000,1.082849,0
7680,7680,0.700000,1.081402,0
7680,7680,0.700000,1.074086,0
