n,k,theta,tempo_esecuzione, result
512,512,0.500000,0.195970,0
512,512,0.500000,0.037751,0
512,512,0.500000,0.037187,0
512,512,0.500000,0.036680,0
512,512,0.500000,0.035978,0
512,512,0.500000,0.037466,0
512,512,0.500000,0.037995,0
512,512,0.500000,0.039603,0
512,512,0.500000,0.038657,0
512,512,0.500000,0.038111,0
1024,1024,0.500000,0.134694,0
1024,1024,0.500000,0.136990,0
1024,1024,0.500000,0.137536,0
1024,1024,0.500000,0.139356,0
1024,1024,0.500000,0.138073,0
1024,1024,0.500000,0.133383,0
1024,1024,0.500000,0.153923,0
1024,1024,0.500000,0.138066,0
1024,1024,0.500000,0.137898,0
1024,1024,0.500000,0.135646,0
1536,1536,0.500000,0.293770,0
1536,1536,0.500000,0.290680,0
1536,1536,0.500000,0.291244,0
1536,1536,0.500000,0.288588,0
1536,1536,0.500000,0.281759,0
1536,1536,0.500000,0.284657,0
1536,1536,0.500000,0.285617,0
1536,1536,0.500000,0.281251,0
1536,1536,0.500000,0.286225,0
1536,1536,0.500000,0.284250,0
2048,2048,0.500000,0.546704,0
2048,2048,0.500000,0.549939,0
2048,2048,0.500000,0.546989,0
2048,2048,0.500000,0.545006,0
2048,2048,0.500000,0.548820,0
2048,2048,0.500000,0.541486,0
2048,2048,0.500000,0.549200,0
2048,2048,0.500000,0.546302,0
2048,2048,0.500000,0.542544,0
2048,2048,0.500000,0.547188,0
2560,2560,0.500000,0.980453,0
2560,2560,0.500000,0.955706,0
2560,2560,0.500000,0.955486,0
2560,2560,0.500000,0.989233,0
2560,2560,0.500000,0.958369,0
2560,2560,0.500000,1.003914,0
2560,2560,0.500000,0.955742,0
2560,2560,0.500000,1.053139,0
2560,2560,0.500000,0.949527,0
2560,2560,0.500000,0.953962,0
3072,3072,0.500000,1.463364,0
3072,3072,0.500000,1.456896,0
3072,3072,0.500000,1.459706,0
3072,3072,0.500000,1.461826,0
3072,3072,0.500000,1.476913,0
3072,3072,0.500000,1.458696,0
3072,3072,0.500000,1.457577,0
3072,3072,0.500000,1.455703,0
3072,3072,0.500000,1.450478,0
3072,3072,0.500000,1.454093,0
3584,3584,0.500000,2.068843,1
3584,3584,0.500000,2.052675,1
3584,3584,0.500000,2.046093,1
3584,3584,0.500000,2.059413,1
3584,3584,0.500000,2.061604,1
3584,3584,0.500000,2.064947,1
3584,3584,0.500000,2.062431,1
3584,3584,0.500000,2.049980,1
3584,3584,0.500000,2.057740,1
3584,3584,0.500000,2.061483,1
4096,4096,0.500000,2.899474,0
4096,4096,0.500000,2.901272,0
4096,4096,0.500000,2.940481,0
4096,4096,0.500000,2.902785,0
4096,4096,0.500000,2.885907,0
4096,4096,0.500000,2.896614,0
4096,4096,0.500000,2.896492,0
4096,4096,0.500000,2.903165,0
4096,4096,0.500000,2.900971,0
4096,4096,0.500000,2.891638,0
4608,4608,0.500000,3.710399,0
4608,4608,0.500000,3.698307,0
4608,4608,0.500000,3.702743,0
4608,4608,0.500000,3.695783,0
4608,4608,0.500000,3.704154,0
4608,4608,0.500000,3.702259,0
4608,4608,0.500000,3.707255,0
4608,4608,0.500000,3.713123,0
4608,4608,0.500000,3.701125,0
4608,4608,0.500000,3.697552,0
5120,5120,0.500000,5.038241,0
5120,5120,0.500000,5.015119,0
5120,5120,0.500000,5.009690,0
5120,5120,0.500000,5.020725,0
5120,5120,0.500000,5.051203,0
5120,5120,0.500000,5.031018,0
5120,5120,0.500000,5.032298,0
5120,5120,0.500000,5.038256,0
5120,5120,0.500000,5.034685,0
5120,5120,0.500000,5.038297,0
5632,5632,0.500000,6.803224,1
5632,5632,0.500000,6.798984,1
5632,5632,0.500000,6.809953,1
5632,5632,0.500000,6.803875,1
5632,5632,0.500000,6.793203,1
5632,5632,0.500000,6.801009,1
5632,5632,0.500000,6.804618,1
5632,5632,0.500000,6.796557,1
5632,5632,0.500000,6.793127,1
5632,5632,0.500000,6.793084,1
6144,6144,0.500000,8.229795,0
6144,6144,0.500000,8.240337,0
6144,6144,0.500000,8.240495,0
6144,6144,0.500000,8.244418,0
6144,6144,0.500000,8.242962,0
6144,6144,0.500000,8.252450,0
6144,6144,0.500000,8.246534,0
6144,6144,0.500000,8.239513,0
6144,6144,0.500000,8.306283,0
6144,6144,0.500000,8.246074,0
6656,6656,0.500000,10.658634,0
6656,6656,0.500000,10.579047,0
6656,6656,0.500000,10.589261,0
6656,6656,0.500000,10.589086,0
6656,6656,0.500000,10.561064,0
6656,6656,0.500000,10.557306,0
6656,6656,0.500000,10.602470,0
6656,6656,0.500000,10.582215,0
6656,6656,0.500000,10.537932,0
6656,6656,0.500000,10.540879,0
7168,7168,0.500000,13.301695,1
7168,7168,0.500000,13.281223,1
7168,7168,0.500000,13.283668,1
7168,7168,0.500000,13.299744,1
7168,7168,0.500000,13.282445,1
7168,7168,0.500000,13.261168,1
7168,7168,0.500000,13.302453,1
7168,7168,0.500000,13.265300,1
7168,7168,0.500000,13.271020,1
7168,7168,0.500000,13.351493,1
7680,7680,0.500000,16.665677,1
7680,7680,0.500000,16.250934,1
7680,7680,0.500000,16.280456,1
7680,7680,0.500000,16.263314,1
7680,7680,0.500000,16.293607,1
7680,7680,0.500000,16.295207,1
7680,7680,0.500000,16.278218,1
7680,7680,0.500000,16.273480,1
7680,7680,0.500000,16.256679,1
7680,7680,0.500000,16.243628,1
