n,k,theta,tempo_esecuzione, result
512,512,0.100000,0.540091,1
512,512,0.100000,0.106498,1
512,512,0.100000,0.099266,1
512,512,0.100000,0.133543,1
512,512,0.100000,0.133141,1
512,512,0.100000,0.167929,1
512,512,0.100000,0.117544,1
512,512,0.100000,0.103906,1
512,512,0.100000,0.104321,1
512,512,0.100000,0.102442,1
1024,1024,0.100000,0.195297,0
1024,1024,0.100000,0.214506,0
1024,1024,0.100000,0.227047,0
1024,1024,0.100000,0.251469,0
1024,1024,0.100000,0.259443,0
1024,1024,0.100000,0.204458,0
1024,1024,0.100000,0.218044,0
1024,1024,0.100000,0.206350,0
1024,1024,0.100000,0.218348,0
1024,1024,0.100000,0.218593,0
1536,1536,0.100000,0.336249,1
1536,1536,0.100000,0.320506,1
1536,1536,0.100000,0.371447,1
1536,1536,0.100000,0.393200,1
1536,1536,0.100000,0.383672,1
1536,1536,0.100000,0.332894,1
1536,1536,0.100000,0.343379,1
1536,1536,0.100000,0.510316,1
1536,1536,0.100000,0.356505,1
1536,1536,0.100000,0.336543,1
2048,2048,0.100000,0.651661,0
2048,2048,0.100000,0.786287,0
2048,2048,0.100000,0.627428,0
2048,2048,0.100000,0.618440,0
2048,2048,0.100000,0.766150,0
2048,2048,0.100000,0.669249,0
2048,2048,0.100000,0.523706,0
2048,2048,0.100000,0.542866,0
2048,2048,0.100000,0.483151,0
2048,2048,0.100000,0.518458,0
2560,2560,0.100000,0.718581,0
2560,2560,0.100000,0.594598,0
2560,2560,0.100000,0.493563,0
2560,2560,0.100000,0.669143,0
2560,2560,0.100000,0.731223,0
2560,2560,0.100000,0.707527,0
2560,2560,0.100000,0.813514,0
2560,2560,0.100000,0.880346,0
2560,2560,0.100000,0.941737,0
2560,2560,0.100000,0.902978,0
3072,3072,0.100000,1.120360,0
3072,3072,0.100000,1.373241,0
3072,3072,0.100000,1.128677,0
3072,3072,0.100000,1.013693,0
3072,3072,0.100000,0.998705,0
3072,3072,0.100000,1.020076,0
3072,3072,0.100000,0.999645,0
3072,3072,0.100000,1.078602,0
3072,3072,0.100000,1.118670,0
3072,3072,0.100000,1.192606,0
3584,3584,0.100000,1.407048,0
3584,3584,0.100000,1.449885,0
3584,3584,0.100000,1.179945,0
3584,3584,0.100000,1.321512,0
3584,3584,0.100000,1.666544,0
3584,3584,0.100000,1.495711,0
3584,3584,0.100000,1.419692,0
3584,3584,0.100000,1.352369,0
3584,3584,0.100000,1.285410,0
3584,3584,0.100000,1.243754,0
4096,4096,0.100000,1.458907,0
4096,4096,0.100000,1.251856,0
4096,4096,0.100000,1.353526,0
4096,4096,0.100000,1.394580,0
4096,4096,0.100000,1.379209,0
4096,4096,0.100000,1.266470,0
4096,4096,0.100000,1.261365,0
4096,4096,0.100000,1.298035,0
4096,4096,0.100000,1.317191,0
4096,4096,0.100000,1.306292,0
4608,4608,0.100000,1.602581,0
4608,4608,0.100000,1.564843,0
4608,4608,0.100000,1.544533,0
4608,4608,0.100000,1.772639,0
4608,4608,0.100000,1.685638,0
4608,4608,0.100000,1.617284,0
4608,4608,0.100000,1.583906,0
4608,4608,0.100000,1.923619,0
4608,4608,0.100000,1.546854,0
4608,4608,0.100000,1.694968,0
5120,5120,0.100000,2.041137,0
5120,5120,0.100000,1.641947,0
5120,5120,0.100000,1.641001,0
5120,5120,0.100000,1.769074,0
5120,5120,0.100000,1.591440,0
5120,5120,0.100000,1.729382,0
5120,5120,0.100000,1.793848,0
5120,5120,0.100000,1.530426,0
5120,5120,0.100000,1.567597,0
5120,5120,0.100000,1.722105,0
5632,5632,0.100000,1.881050,1
5632,5632,0.100000,2.010346,1
5632,5632,0.100000,2.358011,1
5632,5632,0.100000,2.577351,1
5632,5632,0.100000,2.369340,1
5632,5632,0.100000,2.062085,1
5632,5632,0.100000,2.100064,1
5632,5632,0.100000,2.311569,1
5632,5632,0.100000,2.307400,1
5632,5632,0.100000,2.151282,1
6144,6144,0.100000,2.339923,0
6144,6144,0.100000,1.867481,0
6144,6144,0.100000,1.830799,0
6144,6144,0.100000,1.874804,0
6144,6144,0.100000,1.659487,0
6144,6144,0.100000,1.798275,0
6144,6144,0.100000,2.011582,0
6144,6144,0.100000,2.021577,0
6144,6144,0.100000,1.700514,0
6144,6144,0.100000,1.779193,0
6656,6656,0.100000,2.483246,1
6656,6656,0.100000,2.773662,1
6656,6656,0.100000,2.808105,1
6656,6656,0.100000,2.686771,1
6656,6656,0.100000,2.553184,1
6656,6656,0.100000,2.592513,1
6656,6656,0.100000,3.111212,1
6656,6656,0.100000,2.534627,1
6656,6656,0.100000,2.394108,1
6656,6656,0.100000,3.141679,1
7168,7168,0.100000,2.583410,0
7168,7168,0.100000,2.430594,0
7168,7168,0.100000,2.371338,0
7168,7168,0.100000,2.714067,0
7168,7168,0.100000,2.365686,0
7168,7168,0.100000,2.378430,0
7168,7168,0.100000,2.344802,0
7168,7168,0.100000,2.485288,0
7168,7168,0.100000,2.339188,0
7168,7168,0.100000,2.253651,0
7680,7680,0.100000,2.701165,0
7680,7680,0.100000,2.702226,0
7680,7680,0.100000,2.671500,0
7680,7680,0.100000,3.000730,0
7680,7680,0.100000,2.565183,0
7680,7680,0.100000,2.766540,0
7680,7680,0.100000,2.741563,0
7680,7680,0.100000,2.713843,0
7680,7680,0.100000,2.815398,0
7680,7680,0.100000,2.741451,0
8192,8192,0.100000,3.710740,1
8192,8192,0.100000,4.141413,1
