n,k,theta,tempo_esecuzione, result
512,512,0.700000,0.217063,0
512,512,0.700000,0.110996,0
512,512,0.700000,0.116891,0
512,512,0.700000,0.160596,0
512,512,0.700000,0.116350,0
512,512,0.700000,0.087761,0
512,512,0.700000,0.102199,0
512,512,0.700000,0.090621,0
512,512,0.700000,0.101690,0
512,512,0.700000,0.111823,0
1024,1024,0.700000,0.255879,0
1024,1024,0.700000,0.198149,0
1024,1024,0.700000,0.201930,0
1024,1024,0.700000,0.204768,0
1024,1024,0.700000,0.178976,0
1024,1024,0.700000,0.189446,0
1024,1024,0.700000,0.189679,0
1024,1024,0.700000,0.166910,0
1024,1024,0.700000,0.180682,0
1024,1024,0.700000,0.207971,0
1536,1536,0.700000,0.305237,0
1536,1536,0.700000,0.306857,0
1536,1536,0.700000,0.296192,0
1536,1536,0.700000,0.289792,0
1536,1536,0.700000,0.307622,0
1536,1536,0.700000,0.347685,0
1536,1536,0.700000,0.286067,0
1536,1536,0.700000,0.350937,0
1536,1536,0.700000,0.401773,0
1536,1536,0.700000,0.498397,0
2048,2048,0.700000,0.703035,1
2048,2048,0.700000,0.864914,1
2048,2048,0.700000,0.582369,1
2048,2048,0.700000,0.654846,1
2048,2048,0.700000,0.714139,1
2048,2048,0.700000,0.576598,1
2048,2048,0.700000,0.503924,1
2048,2048,0.700000,0.609224,1
2048,2048,0.700000,0.679072,1
2048,2048,0.700000,0.642147,1
2560,2560,0.700000,0.947927,0
2560,2560,0.700000,0.924030,0
2560,2560,0.700000,0.928299,0
2560,2560,0.700000,0.943077,0
2560,2560,0.700000,0.907507,0
2560,2560,0.700000,0.920440,0
2560,2560,0.700000,0.841354,0
2560,2560,0.700000,0.797042,0
2560,2560,0.700000,0.994915,0
2560,2560,0.700000,0.859566,0
3072,3072,0.700000,1.210315,0
3072,3072,0.700000,1.075195,0
3072,3072,0.700000,0.988326,0
3072,3072,0.700000,1.021884,0
3072,3072,0.700000,1.089480,0
3072,3072,0.700000,1.041713,0
3072,3072,0.700000,1.006508,0
3072,3072,0.700000,1.088509,0
3072,3072,0.700000,1.044214,0
3072,3072,0.700000,1.057140,0
3584,3584,0.700000,1.280146,1
3584,3584,0.700000,1.322101,1
3584,3584,0.700000,1.351331,1
3584,3584,0.700000,1.473078,1
3584,3584,0.700000,1.545987,1
3584,3584,0.700000,1.276785,1
3584,3584,0.700000,1.274941,1
3584,3584,0.700000,1.422783,1
3584,3584,0.700000,1.426450,1
3584,3584,0.700000,1.334676,1
4096,4096,0.700000,1.560411,0
4096,4096,0.700000,1.331362,0
4096,4096,0.700000,1.315979,0
4096,4096,0.700000,1.313390,0
4096,4096,0.700000,1.430782,0
4096,4096,0.700000,1.353906,0
4096,4096,0.700000,1.303773,0
4096,4096,0.700000,1.309510,0
4096,4096,0.700000,1.251242,0
4096,4096,0.700000,1.196758,0
4608,4608,0.700000,1.657155,0
4608,4608,0.700000,1.290966,0
4608,4608,0.700000,1.490551,0
4608,4608,0.700000,1.546871,0
4608,4608,0.700000,1.562955,0
4608,4608,0.700000,1.422969,0
4608,4608,0.700000,1.516219,0
4608,4608,0.700000,1.869606,0
4608,4608,0.700000,1.392113,0
4608,4608,0.700000,1.382249,0
5120,5120,0.700000,1.741648,0
5120,5120,0.700000,1.406185,0
5120,5120,0.700000,1.368081,0
5120,5120,0.700000,1.601456,0
5120,5120,0.700000,1.532580,0
5120,5120,0.700000,1.419713,0
5120,5120,0.700000,1.793041,0
5120,5120,0.700000,1.579358,0
5120,5120,0.700000,1.545175,0
5120,5120,0.700000,1.634429,0
5632,5632,0.700000,2.109656,1
5632,5632,0.700000,2.122216,1
5632,5632,0.700000,2.535418,1
5632,5632,0.700000,2.332298,1
5632,5632,0.700000,2.213732,1
5632,5632,0.700000,2.415657,1
5632,5632,0.700000,2.287233,1
5632,5632,0.700000,2.161904,1
5632,5632,0.700000,2.273646,1
5632,5632,0.700000,2.381643,1
6144,6144,0.700000,2.638484,0
6144,6144,0.700000,1.993567,0
6144,6144,0.700000,1.951734,0
6144,6144,0.700000,1.717534,0
6144,6144,0.700000,2.266072,0
6144,6144,0.700000,2.023076,0
6144,6144,0.700000,1.805904,0
6144,6144,0.700000,2.289039,0
6144,6144,0.700000,2.171197,0
6144,6144,0.700000,2.370168,0
6656,6656,0.700000,1.989737,0
6656,6656,0.700000,2.192249,0
6656,6656,0.700000,2.134360,0
6656,6656,0.700000,2.078736,0
6656,6656,0.700000,2.432653,0
6656,6656,0.700000,2.257780,0
6656,6656,0.700000,2.345106,0
6656,6656,0.700000,1.984814,0
6656,6656,0.700000,2.044457,0
6656,6656,0.700000,2.398030,0
7168,7168,0.700000,2.789946,1
7168,7168,0.700000,2.881941,1
7168,7168,0.700000,3.302696,1
7168,7168,0.700000,2.877109,1
7168,7168,0.700000,2.881562,1
7168,7168,0.700000,2.818153,1
7168,7168,0.700000,2.722290,1
7168,7168,0.700000,3.195312,1
7168,7168,0.700000,3.116186,1
7168,7168,0.700000,3.204715,1
7680,7680,0.700000,3.018559,0
7680,7680,0.700000,2.751023,0
7680,7680,0.700000,2.985486,0
7680,7680,0.700000,2.740836,0
7680,7680,0.700000,2.650291,0
7680,7680,0.700000,3.072230,0
7680,7680,0.700000,2.835739,0
7680,7680,0.700000,2.821478,0
7680,7680,0.700000,2.657938,0
7680,7680,0.700000,2.990797,0
8192,8192,0.700000,3.222660,0
8192,8192,0.700000,3.263925,0
8192,8192,0.700000,3.004535,0
8192,8192,0.700000,3.178129,0
8192,8192,0.700000,3.071749,0
