n,k,theta,tempo_esecuzione, result
512,512,0.100000,0.156617,1
512,512,0.100000,0.062810,1
512,512,0.100000,0.060714,1
512,512,0.100000,0.060685,1
512,512,0.100000,0.061043,1
512,512,0.100000,0.060632,1
512,512,0.100000,0.062062,1
512,512,0.100000,0.074741,1
512,512,0.100000,0.064817,1
512,512,0.100000,0.058208,1
1024,1024,0.100000,0.146083,0
1024,1024,0.100000,0.148268,0
1024,1024,0.100000,0.134334,0
1024,1024,0.100000,0.108581,0
1024,1024,0.100000,0.103177,0
1024,1024,0.100000,0.135924,0
1024,1024,0.100000,0.138560,0
1024,1024,0.100000,0.127340,0
1024,1024,0.100000,0.153477,0
1024,1024,0.100000,0.154308,0
1536,1536,0.100000,0.218720,1
1536,1536,0.100000,0.212605,1
1536,1536,0.100000,0.226633,1
1536,1536,0.100000,0.247297,1
1536,1536,0.100000,0.242641,1
1536,1536,0.100000,0.245525,1
1536,1536,0.100000,0.201850,1
1536,1536,0.100000,0.241095,1
1536,1536,0.100000,0.247474,1
1536,1536,0.100000,0.246959,1
2048,2048,0.100000,0.252187,0
2048,2048,0.100000,0.276926,0
2048,2048,0.100000,0.325152,0
2048,2048,0.100000,0.236466,0
2048,2048,0.100000,0.313143,0
2048,2048,0.100000,0.313583,0
2048,2048,0.100000,0.254893,0
2048,2048,0.100000,0.313371,0
2048,2048,0.100000,0.312680,0
2048,2048,0.100000,0.302874,0
2560,2560,0.100000,0.345182,0
2560,2560,0.100000,0.308769,0
2560,2560,0.100000,0.366267,0
2560,2560,0.100000,0.406563,0
2560,2560,0.100000,0.370844,0
2560,2560,0.100000,0.417212,0
2560,2560,0.100000,0.314344,0
2560,2560,0.100000,0.370345,0
2560,2560,0.100000,0.341504,0
2560,2560,0.100000,0.322942,0
3072,3072,0.100000,0.394055,0
3072,3072,0.100000,0.394399,0
3072,3072,0.100000,0.420420,0
3072,3072,0.100000,0.489401,0
3072,3072,0.100000,0.495060,0
3072,3072,0.100000,0.473781,0
3072,3072,0.100000,0.431954,0
3072,3072,0.100000,0.391970,0
3072,3072,0.100000,0.444414,0
3072,3072,0.100000,0.385707,0
3584,3584,0.100000,0.514043,0
3584,3584,0.100000,0.504450,0
3584,3584,0.100000,0.511024,0
3584,3584,0.100000,0.555040,0
3584,3584,0.100000,0.561871,0
3584,3584,0.100000,0.513277,0
3584,3584,0.100000,0.487434,0
3584,3584,0.100000,0.471353,0
3584,3584,0.100000,0.553978,0
3584,3584,0.100000,0.505511,0
4096,4096,0.100000,0.547586,0
4096,4096,0.100000,0.545317,0
4096,4096,0.100000,0.563284,0
4096,4096,0.100000,0.654793,0
4096,4096,0.100000,0.576421,0
4096,4096,0.100000,0.583617,0
4096,4096,0.100000,0.546086,0
4096,4096,0.100000,0.713129,0
4096,4096,0.100000,0.597194,0
4096,4096,0.100000,0.522993,0
4608,4608,0.100000,0.760676,0
4608,4608,0.100000,0.714811,0
4608,4608,0.100000,0.684098,0
4608,4608,0.100000,0.625713,0
4608,4608,0.100000,0.612514,0
4608,4608,0.100000,0.622276,0
4608,4608,0.100000,0.770339,0
4608,4608,0.100000,0.674087,0
4608,4608,0.100000,0.646396,0
4608,4608,0.100000,0.660755,0
5120,5120,0.100000,0.780417,0
5120,5120,0.100000,0.769960,0
5120,5120,0.100000,0.879913,0
5120,5120,0.100000,0.833740,0
5120,5120,0.100000,0.750788,0
5120,5120,0.100000,0.764341,0
5120,5120,0.100000,0.801247,0
5120,5120,0.100000,0.882411,0
5120,5120,0.100000,0.776323,0
5120,5120,0.100000,0.868907,0
5632,5632,0.100000,1.078937,1
5632,5632,0.100000,1.044185,1
5632,5632,0.100000,1.019320,1
5632,5632,0.100000,1.026401,1
5632,5632,0.100000,1.306698,1
5632,5632,0.100000,1.088295,1
5632,5632,0.100000,1.066977,1
5632,5632,0.100000,1.163168,1
5632,5632,0.100000,1.066099,1
5632,5632,0.100000,1.024169,1
6144,6144,0.100000,1.076403,0
6144,6144,0.100000,1.005101,0
6144,6144,0.100000,0.990574,0
6144,6144,0.100000,0.945748,0
6144,6144,0.100000,1.029113,0
6144,6144,0.100000,0.975980,0
6144,6144,0.100000,1.061913,0
6144,6144,0.100000,1.170038,0
6144,6144,0.100000,1.042942,0
6144,6144,0.100000,1.080503,0
6656,6656,0.100000,1.466902,1
6656,6656,0.100000,1.436682,1
6656,6656,0.100000,1.410203,1
6656,6656,0.100000,1.539578,1
6656,6656,0.100000,1.411581,1
6656,6656,0.100000,1.338166,1
6656,6656,0.100000,1.356380,1
6656,6656,0.100000,1.401634,1
6656,6656,0.100000,1.561256,1
6656,6656,0.100000,1.419365,1
7168,7168,0.100000,1.221592,0
7168,7168,0.100000,1.300377,0
7168,7168,0.100000,1.241309,0
7168,7168,0.100000,1.285651,0
7168,7168,0.100000,1.387531,0
7168,7168,0.100000,1.300611,0
7168,7168,0.100000,1.340452,0
7168,7168,0.100000,1.418163,0
7168,7168,0.100000,1.226081,0
7168,7168,0.100000,1.225114,0
7680,7680,0.100000,1.297378,0
7680,7680,0.100000,1.321067,0
7680,7680,0.100000,1.481559,0
7680,7680,0.100000,1.489729,0
7680,7680,0.100000,1.428840,0
7680,7680,0.100000,1.362065,0
7680,7680,0.100000,1.431309,0
7680,7680,0.100000,1.406123,0
7680,7680,0.100000,1.350623,0
7680,7680,0.100000,1.354770,0
8192,8192,0.100000,2.047756,1
8192,8192,0.100000,2.276469,1
8192,8192,0.100000,2.453504,1
8192,8192,0.100000,2.260385,1
8192,8192,0.100000,1.989571,1
8192,8192,0.100000,2.118020,1
8192,8192,0.100000,2.338379,1
8192,8192,0.100000,2.345660,1
8192,8192,0.100000,2.354778,1
8192,8192,0.100000,2.321911,1
8704,8704,0.100000,1.933224,0
8704,8704,0.100000,1.647779,0
8704,8704,0.100000,1.698982,0
8704,8704,0.100000,1.667485,0
8704,8704,0.100000,1.735702,0
8704,8704,0.100000,1.773957,0
8704,8704,0.100000,1.771181,0
8704,8704,0.100000,1.765602,0
8704,8704,0.100000,1.742433,0
8704,8704,0.100000,1.887444,0
9216,9216,0.100000,2.786725,1
9216,9216,0.100000,2.760939,1
9216,9216,0.100000,2.708602,1
9216,9216,0.100000,2.952202,1
9216,9216,0.100000,2.990923,1
9216,9216,0.100000,2.882309,1
9216,9216,0.100000,3.011165,1
9216,9216,0.100000,2.898256,1
9216,9216,0.100000,2.830186,1
9216,9216,0.100000,2.792358,1
9728,9728,0.100000,3.033964,1
9728,9728,0.100000,3.145213,1
9728,9728,0.100000,2.991216,1
9728,9728,0.100000,3.043915,1
9728,9728,0.100000,3.030692,1
9728,9728,0.100000,3.118409,1
9728,9728,0.100000,2.967121,1
9728,9728,0.100000,3.235929,1
9728,9728,0.100000,2.982373,1
9728,9728,0.100000,3.033250,1
10240,10240,0.100000,2.908126,0
10240,10240,0.100000,2.664916,0
10240,10240,0.100000,2.774336,0
10240,10240,0.100000,2.971958,0
10240,10240,0.100000,2.947499,0
10240,10240,0.100000,2.895376,0
10240,10240,0.100000,2.971523,0
10240,10240,0.100000,2.826197,0
10240,10240,0.100000,2.807756,0
10240,10240,0.100000,2.677634,0
