n,k,theta,tempo_esecuzione, result
512,512,0.900000,0.228381,1
512,512,0.900000,0.093929,1
512,512,0.900000,0.095510,1
512,512,0.900000,0.154134,1
512,512,0.900000,0.156835,1
512,512,0.900000,0.096346,1
512,512,0.900000,0.104831,1
512,512,0.900000,0.092450,1
512,512,0.900000,0.101156,1
512,512,0.900000,0.101053,1
1024,1024,0.900000,0.180106,0
1024,1024,0.900000,0.181709,0
1024,1024,0.900000,0.253264,0
1024,1024,0.900000,0.196734,0
1024,1024,0.900000,0.279375,0
1024,1024,0.900000,0.198639,0
1024,1024,0.900000,0.197478,0
1024,1024,0.900000,0.277980,0
1024,1024,0.900000,0.191058,0
1024,1024,0.900000,0.191170,0
1536,1536,0.900000,0.273417,1
1536,1536,0.900000,0.328387,1
1536,1536,0.900000,0.496994,1
1536,1536,0.900000,0.329428,1
1536,1536,0.900000,0.293983,1
1536,1536,0.900000,0.324497,1
1536,1536,0.900000,0.420471,1
1536,1536,0.900000,0.376337,1
1536,1536,0.900000,0.405625,1
1536,1536,0.900000,0.363797,1
2048,2048,0.900000,0.670435,0
2048,2048,0.900000,0.485859,0
2048,2048,0.900000,0.676294,0
2048,2048,0.900000,0.594262,0
2048,2048,0.900000,0.570959,0
2048,2048,0.900000,0.641636,0
2048,2048,0.900000,0.595068,0
2048,2048,0.900000,0.591260,0
2048,2048,0.900000,0.833008,0
2048,2048,0.900000,0.669261,0
2560,2560,0.900000,1.042515,1
2560,2560,0.900000,0.866399,1
2560,2560,0.900000,0.821123,1
2560,2560,0.900000,0.778323,1
2560,2560,0.900000,0.865552,1
2560,2560,0.900000,0.845079,1
2560,2560,0.900000,1.031988,1
2560,2560,0.900000,1.058404,1
2560,2560,0.900000,0.834494,1
2560,2560,0.900000,1.136931,1
3072,3072,0.900000,1.357730,1
3072,3072,0.900000,1.275020,1
3072,3072,0.900000,1.029500,1
3072,3072,0.900000,1.242725,1
3072,3072,0.900000,1.334852,1
3072,3072,0.900000,1.008025,1
3072,3072,0.900000,1.194221,1
3072,3072,0.900000,1.103174,1
3072,3072,0.900000,1.257987,1
3072,3072,0.900000,1.242039,1
3584,3584,0.900000,1.258169,1
3584,3584,0.900000,1.267021,1
3584,3584,0.900000,1.448254,1
3584,3584,0.900000,1.222967,1
3584,3584,0.900000,1.491394,1
3584,3584,0.900000,1.276401,1
3584,3584,0.900000,1.409284,1
3584,3584,0.900000,1.329434,1
3584,3584,0.900000,1.394649,1
3584,3584,0.900000,1.258254,1
4096,4096,0.900000,1.666955,0
4096,4096,0.900000,1.416958,0
4096,4096,0.900000,1.321999,0
4096,4096,0.900000,1.409781,0
4096,4096,0.900000,1.501132,0
4096,4096,0.900000,1.664296,0
4096,4096,0.900000,1.356585,0
4096,4096,0.900000,1.619330,0
4096,4096,0.900000,1.411117,0
4096,4096,0.900000,1.496575,0
4608,4608,0.900000,1.764242,0
4608,4608,0.900000,1.751516,0
4608,4608,0.900000,1.777222,0
4608,4608,0.900000,1.864924,0
4608,4608,0.900000,1.446733,0
4608,4608,0.900000,1.793418,0
4608,4608,0.900000,1.802251,0
4608,4608,0.900000,1.952138,0
4608,4608,0.900000,1.435391,0
4608,4608,0.900000,1.799667,0
5120,5120,0.900000,1.780702,0
5120,5120,0.900000,1.637834,0
5120,5120,0.900000,1.608532,0
5120,5120,0.900000,1.558143,0
5120,5120,0.900000,1.742953,0
5120,5120,0.900000,1.938124,0
5120,5120,0.900000,2.166527,0
5120,5120,0.900000,1.911746,0
5120,5120,0.900000,1.749872,0
5120,5120,0.900000,1.840321,0
5632,5632,0.900000,2.281121,1
5632,5632,0.900000,2.379818,1
5632,5632,0.900000,2.219633,1
5632,5632,0.900000,2.208159,1
5632,5632,0.900000,2.228958,1
5632,5632,0.900000,2.195161,1
5632,5632,0.900000,2.328151,1
5632,5632,0.900000,2.466771,1
5632,5632,0.900000,2.437110,1
5632,5632,0.900000,2.526177,1
6144,6144,0.900000,2.331514,0
6144,6144,0.900000,2.299182,0
6144,6144,0.900000,2.273299,0
6144,6144,0.900000,2.445105,0
6144,6144,0.900000,2.395954,0
6144,6144,0.900000,2.163862,0
6144,6144,0.900000,2.126819,0
6144,6144,0.900000,2.127727,0
6144,6144,0.900000,2.420945,0
6144,6144,0.900000,2.555482,0
6656,6656,0.900000,2.287948,0
6656,6656,0.900000,2.363080,0
6656,6656,0.900000,2.150899,0
6656,6656,0.900000,2.269637,0
6656,6656,0.900000,2.625603,0
6656,6656,0.900000,2.083930,0
6656,6656,0.900000,2.480402,0
6656,6656,0.900000,2.258777,0
6656,6656,0.900000,2.000961,0
6656,6656,0.900000,2.363432,0
7168,7168,0.900000,3.013468,1
7168,7168,0.900000,3.046331,1
7168,7168,0.900000,3.022224,1
7168,7168,0.900000,2.909311,1
7168,7168,0.900000,2.873109,1
7168,7168,0.900000,3.216621,1
7168,7168,0.900000,3.244089,1
7168,7168,0.900000,2.972932,1
7168,7168,0.900000,2.784477,1
7168,7168,0.900000,3.170718,1
7680,7680,0.900000,3.142273,0
7680,7680,0.900000,2.537197,0
7680,7680,0.900000,2.799823,0
7680,7680,0.900000,3.354577,0
7680,7680,0.900000,2.635727,0
7680,7680,0.900000,2.587278,0
7680,7680,0.900000,2.503635,0
7680,7680,0.900000,2.747856,0
7680,7680,0.900000,3.013271,0
7680,7680,0.900000,2.691385,0
8192,8192,0.900000,3.314744,1
8192,8192,0.900000,3.532902,1
8192,8192,0.900000,3.186188,1
8192,8192,0.900000,3.213264,1
8192,8192,0.900000,3.246883,1
8192,8192,0.900000,3.585264,1
8192,8192,0.900000,3.147127,1
8192,8192,0.900000,3.071756,1
8192,8192,0.900000,3.062292,1
8192,8192,0.900000,3.248329,1
8704,8704,0.900000,3.115185,0
8704,8704,0.900000,2.896854,0
8704,8704,0.900000,3.034343,0
8704,8704,0.900000,2.600534,0
8704,8704,0.900000,2.967391,0
8704,8704,0.900000,2.980887,0
8704,8704,0.900000,3.024947,0
8704,8704,0.900000,2.983961,0
8704,8704,0.900000,3.191842,0
8704,8704,0.900000,3.182926,0
9216,9216,0.900000,3.121899,0
9216,9216,0.900000,3.062885,0
9216,9216,0.900000,2.840648,0
9216,9216,0.900000,2.981770,0
9216,9216,0.900000,3.159746,0
9216,9216,0.900000,3.255805,0
9216,9216,0.900000,3.339425,0
9216,9216,0.900000,3.247507,0
9216,9216,0.900000,3.133489,0
9216,9216,0.900000,3.080414,0
9728,9728,0.900000,3.821007,1
9728,9728,0.900000,4.381271,1
9728,9728,0.900000,4.369335,1
9728,9728,0.900000,4.262766,1
9728,9728,0.900000,4.426781,1
9728,9728,0.900000,4.290162,1
9728,9728,0.900000,4.187794,1
9728,9728,0.900000,4.003572,1
9728,9728,0.900000,4.123708,1
9728,9728,0.900000,3.913880,1
10240,10240,0.900000,4.359829,1
10240,10240,0.900000,4.491778,1
10240,10240,0.900000,4.463595,1
10240,10240,0.900000,4.640682,1
10240,10240,0.900000,4.353636,1
10240,10240,0.900000,4.958063,1
