n,k,theta,tempo_esecuzione, result
512,512,0.900000,0.376843,1
512,512,0.900000,0.168515,1
512,512,0.900000,0.171311,1
512,512,0.900000,0.159907,1
512,512,0.900000,0.160423,1
512,512,0.900000,0.166438,1
512,512,0.900000,0.159365,1
512,512,0.900000,0.153686,1
512,512,0.900000,0.154653,1
512,512,0.900000,0.153620,1
1024,1024,0.900000,0.875769,0
1024,1024,0.900000,0.858752,0
1024,1024,0.900000,0.812598,0
1024,1024,0.900000,0.897845,0
1024,1024,0.900000,0.888820,0
1024,1024,0.900000,0.903080,0
1024,1024,0.900000,1.151418,0
1024,1024,0.900000,1.056608,0
1024,1024,0.900000,1.046522,0
1024,1024,0.900000,1.059742,0
1536,1536,0.900000,2.668832,1
1536,1536,0.900000,2.737359,1
1536,1536,0.900000,2.744248,1
1536,1536,0.900000,2.692538,1
1536,1536,0.900000,2.739794,1
1536,1536,0.900000,2.683511,1
1536,1536,0.900000,2.755059,1
1536,1536,0.900000,2.778766,1
1536,1536,0.900000,2.752050,1
1536,1536,0.900000,2.643626,1
2048,2048,0.900000,5.277755,0
2048,2048,0.900000,5.223362,0
2048,2048,0.900000,5.244274,0
2048,2048,0.900000,5.229546,0
2048,2048,0.900000,5.230473,0
2048,2048,0.900000,5.274418,0
2048,2048,0.900000,5.277581,0
2048,2048,0.900000,5.291189,0
2048,2048,0.900000,5.228317,0
2048,2048,0.900000,5.314766,0
2560,2560,0.900000,10.275730,1
2560,2560,0.900000,10.306779,1
2560,2560,0.900000,10.206667,1
2560,2560,0.900000,10.260663,1
2560,2560,0.900000,10.285884,1
2560,2560,0.900000,10.386912,1
2560,2560,0.900000,10.294601,1
2560,2560,0.900000,10.149925,1
2560,2560,0.900000,10.036703,1
2560,2560,0.900000,9.964647,1
3072,3072,0.900000,16.232257,1
3072,3072,0.900000,16.195446,1
3072,3072,0.900000,16.274048,1
3072,3072,0.900000,16.202419,1
3072,3072,0.900000,16.020512,1
3072,3072,0.900000,16.149857,1
3072,3072,0.900000,16.062985,1
3072,3072,0.900000,16.167780,1
3072,3072,0.900000,16.113971,1
3072,3072,0.900000,16.178419,1
3584,3584,0.900000,24.155296,1
3584,3584,0.900000,24.047707,1
3584,3584,0.900000,23.934672,1
3584,3584,0.900000,23.553864,1
3584,3584,0.900000,23.778288,1
3584,3584,0.900000,23.652742,1
3584,3584,0.900000,23.477108,1
3584,3584,0.900000,23.805370,1
3584,3584,0.900000,23.620518,1
3584,3584,0.900000,23.879060,1
4096,4096,0.900000,33.952708,0
4096,4096,0.900000,34.124473,0
4096,4096,0.900000,34.147199,0
4096,4096,0.900000,34.000168,0
4096,4096,0.900000,34.079084,0
4096,4096,0.900000,33.862466,0
4096,4096,0.900000,34.034109,0
4096,4096,0.900000,34.119141,0
4096,4096,0.900000,33.919720,0
4096,4096,0.900000,33.981422,0
4608,4608,0.900000,47.691643,0
4608,4608,0.900000,47.588883,0
4608,4608,0.900000,47.681018,0
4608,4608,0.900000,47.230568,0
4608,4608,0.900000,47.548856,0
4608,4608,0.900000,47.583553,0
4608,4608,0.900000,47.561672,0
4608,4608,0.900000,47.609947,0
4608,4608,0.900000,47.915114,0
4608,4608,0.900000,47.502745,0
5120,5120,0.900000,65.135643,0
5120,5120,0.900000,64.988018,0
5120,5120,0.900000,65.301254,0
5120,5120,0.900000,65.301718,0
5120,5120,0.900000,65.076748,0
5120,5120,0.900000,65.603678,0
5120,5120,0.900000,65.027613,0
5120,5120,0.900000,64.954108,0
5120,5120,0.900000,65.011471,0
5120,5120,0.900000,65.276318,0
5632,5632,0.900000,83.300204,1
5632,5632,0.900000,83.032746,1
5632,5632,0.900000,83.014238,1
5632,5632,0.900000,83.178362,1
5632,5632,0.900000,83.347311,1
5632,5632,0.900000,82.935816,1
