n,k,theta,tempo_esecuzione, result,check
512,512,0.500000,0.266808,0,1
512,512,0.500000,0.056741,0,1
512,512,0.500000,0.059098,0,1
512,512,0.500000,0.057094,0,1
512,512,0.500000,0.058279,0,1
512,512,0.500000,0.057364,0,1
512,512,0.500000,0.056364,0,1
512,512,0.500000,0.057717,0,1
512,512,0.500000,0.056765,0,1
512,512,0.500000,0.057238,0,1
1024,1024,0.500000,0.124515,0,1
1024,1024,0.500000,0.124304,0,1
1024,1024,0.500000,0.124404,0,1
1024,1024,0.500000,0.123010,0,1
1024,1024,0.500000,0.123364,0,1
1024,1024,0.500000,0.234692,0,1
1024,1024,0.500000,0.120918,0,1
1024,1024,0.500000,0.120040,0,1
1024,1024,0.500000,0.125513,0,1
1024,1024,0.500000,0.123205,0,1
1536,1536,0.500000,0.200433,0,1
1536,1536,0.500000,0.193698,0,1
1536,1536,0.500000,0.196673,0,1
1536,1536,0.500000,0.196138,0,1
1536,1536,0.500000,0.196512,0,1
1536,1536,0.500000,0.202709,0,1
1536,1536,0.500000,0.193969,0,1
1536,1536,0.500000,0.198720,0,1
1536,1536,0.500000,0.193957,0,1
1536,1536,0.500000,0.194457,0,1
2048,2048,0.500000,0.387710,0,1
2048,2048,0.500000,0.293701,0,1
2048,2048,0.500000,0.332066,0,1
2048,2048,0.500000,0.284715,0,1
2048,2048,0.500000,0.290346,0,1
2048,2048,0.500000,0.301716,0,1
2048,2048,0.500000,0.303781,0,1
2048,2048,0.500000,0.297941,0,1
2048,2048,0.500000,0.296233,0,1
2048,2048,0.500000,0.296725,0,1
2560,2560,0.500000,0.394798,0,1
2560,2560,0.500000,0.367600,0,1
2560,2560,0.500000,0.377211,0,1
2560,2560,0.500000,0.376330,0,1
2560,2560,0.500000,0.374613,0,1
2560,2560,0.500000,0.372861,0,1
2560,2560,0.500000,0.378238,0,1
2560,2560,0.500000,0.379703,0,1
2560,2560,0.500000,0.697263,0,1
2560,2560,0.500000,0.378372,0,1
3072,3072,0.500000,0.503254,0,1
3072,3072,0.500000,0.467988,0,1
3072,3072,0.500000,0.466075,0,1
3072,3072,0.500000,0.461161,0,1
3072,3072,0.500000,0.436006,0,1
3072,3072,0.500000,0.431434,0,1
3072,3072,0.500000,0.456370,0,1
3072,3072,0.500000,0.454404,0,1
3072,3072,0.500000,0.487537,0,1
3072,3072,0.500000,0.474185,0,1
3584,3584,0.500000,0.611598,1,1
3584,3584,0.500000,0.633119,1,1
3584,3584,0.500000,0.602950,1,1
3584,3584,0.500000,0.621214,1,1
3584,3584,0.500000,0.581541,1,1
3584,3584,0.500000,0.602955,1,1
3584,3584,0.500000,0.603599,1,1
3584,3584,0.500000,0.633542,1,1
3584,3584,0.500000,0.622615,1,1
3584,3584,0.500000,0.620312,1,1
4096,4096,0.500000,0.657934,0,1
4096,4096,0.500000,0.632324,0,1
4096,4096,0.500000,0.636158,0,1
4096,4096,0.500000,0.649237,0,1
4096,4096,0.500000,0.650318,0,1
4096,4096,0.500000,0.649126,0,1
4096,4096,0.500000,0.649613,0,1
4096,4096,0.500000,0.651867,0,1
4096,4096,0.500000,0.642979,0,1
4096,4096,0.500000,0.651556,0,1
4608,4608,0.500000,0.798156,0,1
4608,4608,0.500000,0.752485,0,1
4608,4608,0.500000,0.772291,0,1
4608,4608,0.500000,0.763858,0,1
4608,4608,0.500000,0.773686,0,1
4608,4608,0.500000,0.749453,0,1
4608,4608,0.500000,0.775919,0,1
4608,4608,0.500000,0.768135,0,1
4608,4608,0.500000,0.768306,0,1
4608,4608,0.500000,0.747364,0,1
5120,5120,0.500000,1.046002,0,1
5120,5120,0.500000,1.036278,0,1
5120,5120,0.500000,1.040791,0,1
5120,5120,0.500000,1.051300,0,1
5120,5120,0.500000,1.054213,0,1
5120,5120,0.500000,1.041434,0,1
5120,5120,0.500000,1.053149,0,1
5120,5120,0.500000,1.050985,0,1
5120,5120,0.500000,1.046256,0,1
5120,5120,0.500000,1.046423,0,1
5632,5632,0.500000,1.481583,1,1
5632,5632,0.500000,1.469497,1,1
5632,5632,0.500000,1.483698,1,1
5632,5632,0.500000,1.467816,1,1
5632,5632,0.500000,1.492033,1,1
5632,5632,0.500000,1.479350,1,1
5632,5632,0.500000,1.479420,1,1
5632,5632,0.500000,1.469434,1,1
5632,5632,0.500000,1.483662,1,1
5632,5632,0.500000,1.489182,1,1
6144,6144,0.500000,1.618229,0,1
6144,6144,0.500000,1.660941,0,1
6144,6144,0.500000,1.648703,0,1
6144,6144,0.500000,1.729220,0,1
6144,6144,0.500000,1.646839,0,1
6144,6144,0.500000,1.647137,0,1
6144,6144,0.500000,1.686973,0,1
6144,6144,0.500000,1.645050,0,1
6144,6144,0.500000,1.611282,0,1
6144,6144,0.500000,1.615196,0,1
6656,6656,0.500000,2.032019,0,1
6656,6656,0.500000,2.057277,0,1
6656,6656,0.500000,2.038460,0,1
6656,6656,0.500000,2.043141,0,1
6656,6656,0.500000,2.050301,0,1
6656,6656,0.500000,2.170167,0,1
6656,6656,0.500000,2.054643,0,1
6656,6656,0.500000,2.050534,0,1
6656,6656,0.500000,2.056462,0,1
6656,6656,0.500000,2.064163,0,1
7168,7168,0.500000,2.822335,1,1
7168,7168,0.500000,2.837202,1,1
7168,7168,0.500000,2.827595,1,1
7168,7168,0.500000,2.836999,1,1
7168,7168,0.500000,2.838534,1,1
7168,7168,0.500000,2.831370,1,1
7168,7168,0.500000,2.828298,1,1
7168,7168,0.500000,2.783865,1,1
7168,7168,0.500000,2.832728,1,1
7168,7168,0.500000,2.836738,1,1
7680,7680,0.500000,3.284682,1,1
7680,7680,0.500000,3.286698,1,1
7680,7680,0.500000,3.255763,1,1
7680,7680,0.500000,3.287482,1,1
7680,7680,0.500000,3.310170,1,1
7680,7680,0.500000,3.297823,1,1
7680,7680,0.500000,3.306865,1,1
7680,7680,0.500000,3.335668,1,1
7680,7680,0.500000,3.296727,1,1
7680,7680,0.500000,3.277330,1,1
8192,8192,0.500000,4.032853,1,1
8192,8192,0.500000,4.033588,1,1
8192,8192,0.500000,4.023698,1,1
8192,8192,0.500000,4.030900,1,1
8192,8192,0.500000,4.039566,1,1
8192,8192,0.500000,3.988050,1,1
8192,8192,0.500000,4.105298,1,1
8192,8192,0.500000,4.037249,1,1
8192,8192,0.500000,4.047797,1,1
8192,8192,0.500000,3.983192,1,1
8704,8704,0.500000,4.427457,1,1
8704,8704,0.500000,4.391566,1,1
8704,8704,0.500000,4.389837,1,1
8704,8704,0.500000,4.427987,1,1
8704,8704,0.500000,4.482079,1,1
8704,8704,0.500000,4.412517,1,1
8704,8704,0.500000,4.423976,1,1
8704,8704,0.500000,5.059995,1,1
8704,8704,0.500000,4.583436,1,1
8704,8704,0.500000,4.358567,1,1
9216,9216,0.500000,4.827054,0,1
9216,9216,0.500000,4.805421,0,1
9216,9216,0.500000,4.760014,0,1
9216,9216,0.500000,4.813151,0,1
9216,9216,0.500000,4.820207,0,1
9216,9216,0.500000,4.767397,0,1
9216,9216,0.500000,4.805682,0,1
9216,9216,0.500000,4.788262,0,1
9216,9216,0.500000,4.814619,0,1
9216,9216,0.500000,4.816974,0,1
9728,9728,0.500000,5.846670,1,1
9728,9728,0.500000,6.045574,1,1
9728,9728,0.500000,5.981915,1,1
