n,k,theta,tempo_esecuzione, result
512,512,0.100000,0.220063,1
512,512,0.100000,0.100698,1
512,512,0.100000,0.107974,1
512,512,0.100000,0.098455,1
512,512,0.100000,0.111936,1
512,512,0.100000,0.097122,1
512,512,0.100000,0.106366,1
512,512,0.100000,0.148153,1
512,512,0.100000,0.105900,1
512,512,0.100000,0.106264,1
1024,1024,0.100000,0.226007,0
1024,1024,0.100000,0.203589,0
1024,1024,0.100000,0.222235,0
1024,1024,0.100000,0.208785,0
1024,1024,0.100000,0.230076,0
1024,1024,0.100000,0.215181,0
1024,1024,0.100000,0.230318,0
1024,1024,0.100000,0.220297,0
1024,1024,0.100000,0.208558,0
1024,1024,0.100000,0.172393,0
1536,1536,0.100000,0.387299,1
1536,1536,0.100000,0.296710,1
1536,1536,0.100000,0.401067,1
1536,1536,0.100000,0.301855,1
1536,1536,0.100000,0.319451,1
1536,1536,0.100000,0.303651,1
1536,1536,0.100000,0.305095,1
1536,1536,0.100000,0.446557,1
1536,1536,0.100000,0.422622,1
1536,1536,0.100000,0.478272,1
2048,2048,0.100000,0.422893,0
2048,2048,0.100000,0.435535,0
2048,2048,0.100000,0.461922,0
2048,2048,0.100000,0.353038,0
2048,2048,0.100000,0.367870,0
2048,2048,0.100000,0.350836,0
2048,2048,0.100000,0.360493,0
2048,2048,0.100000,0.422599,0
2048,2048,0.100000,0.360832,0
2048,2048,0.100000,0.426258,0
2560,2560,0.100000,0.636385,0
2560,2560,0.100000,0.542182,0
2560,2560,0.100000,0.784740,0
2560,2560,0.100000,0.694902,0
2560,2560,0.100000,0.724232,0
2560,2560,0.100000,0.897692,0
2560,2560,0.100000,0.826998,0
2560,2560,0.100000,0.761556,0
2560,2560,0.100000,0.798862,0
2560,2560,0.100000,0.856635,0
3072,3072,0.100000,0.972799,0
3072,3072,0.100000,1.014606,0
3072,3072,0.100000,0.975777,0
3072,3072,0.100000,0.975260,0
3072,3072,0.100000,0.997784,0
3072,3072,0.100000,0.909024,0
