n,k,theta,tempo_esecuzione, result
512,512,0.500000,0.386010,0
512,512,0.500000,0.098553,0
512,512,0.500000,0.083863,0
512,512,0.500000,0.085122,0
512,512,0.500000,0.092451,0
512,512,0.500000,0.097543,0
512,512,0.500000,0.118099,0
512,512,0.500000,0.097163,0
512,512,0.500000,0.094123,0
512,512,0.500000,0.091993,0
1024,1024,0.500000,0.224399,0
1024,1024,0.500000,0.207608,0
1024,1024,0.500000,0.220092,0
1024,1024,0.500000,0.191232,0
1024,1024,0.500000,0.189229,0
1024,1024,0.500000,0.202921,0
1024,1024,0.500000,0.356463,0
1024,1024,0.500000,0.187360,0
1024,1024,0.500000,0.174418,0
1024,1024,0.500000,0.279893,0
1536,1536,0.500000,0.371843,0
1536,1536,0.500000,0.263874,0
1536,1536,0.500000,0.261442,0
1536,1536,0.500000,0.258267,0
1536,1536,0.500000,0.387409,0
1536,1536,0.500000,0.252263,0
1536,1536,0.500000,0.247312,0
1536,1536,0.500000,0.341437,0
1536,1536,0.500000,0.456861,0
1536,1536,0.500000,0.332555,0
2048,2048,0.500000,0.534738,0
2048,2048,0.500000,0.679633,0
2048,2048,0.500000,0.703777,0
2048,2048,0.500000,0.641695,0
2048,2048,0.500000,0.584789,0
2048,2048,0.500000,0.718888,0
2048,2048,0.500000,0.634283,0
2048,2048,0.500000,0.566701,0
2048,2048,0.500000,0.518978,0
2048,2048,0.500000,0.694864,0
2560,2560,0.500000,0.494934,0
2560,2560,0.500000,0.618902,0
2560,2560,0.500000,0.487973,0
2560,2560,0.500000,0.539684,0
2560,2560,0.500000,0.434786,0
2560,2560,0.500000,0.807821,0
2560,2560,0.500000,0.935154,0
2560,2560,0.500000,0.829090,0
2560,2560,0.500000,0.860367,0
2560,2560,0.500000,0.748579,0
3072,3072,0.500000,0.896650,0
3072,3072,0.500000,0.946573,0
3072,3072,0.500000,0.886390,0
3072,3072,0.500000,0.900010,0
3072,3072,0.500000,1.090453,0
3072,3072,0.500000,0.931198,0
3072,3072,0.500000,0.886796,0
3072,3072,0.500000,0.991671,0
3072,3072,0.500000,0.953343,0
3072,3072,0.500000,0.972175,0
3584,3584,0.500000,1.184986,1
3584,3584,0.500000,1.173678,1
3584,3584,0.500000,1.353480,1
3584,3584,0.500000,1.218766,1
3584,3584,0.500000,1.141134,1
3584,3584,0.500000,0.974276,1
3584,3584,0.500000,0.743652,1
3584,3584,0.500000,0.835256,1
3584,3584,0.500000,1.037581,1
3584,3584,0.500000,1.255186,1
4096,4096,0.500000,1.618150,0
4096,4096,0.500000,1.588518,0
4096,4096,0.500000,1.133958,0
4096,4096,0.500000,1.153919,0
4096,4096,0.500000,1.061652,0
4096,4096,0.500000,1.006693,0
4096,4096,0.500000,1.276164,0
4096,4096,0.500000,1.177306,0
4096,4096,0.500000,1.174773,0
4096,4096,0.500000,1.201333,0
4608,4608,0.500000,1.289352,0
4608,4608,0.500000,1.177805,0
4608,4608,0.500000,1.127947,0
4608,4608,0.500000,1.395558,0
4608,4608,0.500000,1.271603,0
4608,4608,0.500000,1.393578,0
4608,4608,0.500000,1.475076,0
4608,4608,0.500000,1.588881,0
4608,4608,0.500000,1.264595,0
4608,4608,0.500000,1.242398,0
5120,5120,0.500000,1.459357,0
5120,5120,0.500000,1.428043,0
5120,5120,0.500000,1.548004,0
5120,5120,0.500000,1.439546,0
5120,5120,0.500000,1.277431,0
5120,5120,0.500000,1.227416,0
5120,5120,0.500000,1.246405,0
5120,5120,0.500000,1.430893,0
5120,5120,0.500000,1.376774,0
5120,5120,0.500000,1.384380,0
5632,5632,0.500000,1.822433,1
5632,5632,0.500000,1.921021,1
5632,5632,0.500000,2.022951,1
5632,5632,0.500000,1.916210,1
5632,5632,0.500000,2.010588,1
5632,5632,0.500000,1.929576,1
5632,5632,0.500000,1.967128,1
5632,5632,0.500000,2.235976,1
5632,5632,0.500000,2.108823,1
5632,5632,0.500000,1.642543,1
6144,6144,0.500000,1.744593,0
6144,6144,0.500000,1.471716,0
6144,6144,0.500000,1.688696,0
6144,6144,0.500000,1.581294,0
6144,6144,0.500000,1.976583,0
6144,6144,0.500000,1.567103,0
6144,6144,0.500000,1.667290,0
6144,6144,0.500000,1.822346,0
6144,6144,0.500000,1.664222,0
6144,6144,0.500000,1.549055,0
6656,6656,0.500000,1.920560,0
6656,6656,0.500000,1.764943,0
6656,6656,0.500000,1.954821,0
6656,6656,0.500000,1.582967,0
6656,6656,0.500000,1.815885,0
6656,6656,0.500000,1.799854,0
6656,6656,0.500000,1.909496,0
6656,6656,0.500000,1.707939,0
6656,6656,0.500000,1.983876,0
6656,6656,0.500000,1.622442,0
7168,7168,0.500000,2.539029,1
7168,7168,0.500000,2.639184,1
7168,7168,0.500000,2.850111,1
7168,7168,0.500000,2.794479,1
7168,7168,0.500000,3.015914,1
7168,7168,0.500000,2.740672,1
7168,7168,0.500000,2.474517,1
7168,7168,0.500000,2.929586,1
7168,7168,0.500000,2.696220,1
7168,7168,0.500000,2.910820,1
7680,7680,0.500000,2.801353,1
7680,7680,0.500000,3.138861,1
7680,7680,0.500000,2.894375,1
7680,7680,0.500000,3.165313,1
7680,7680,0.500000,3.505522,1
7680,7680,0.500000,2.892548,1
7680,7680,0.500000,3.057072,1
7680,7680,0.500000,2.939645,1
7680,7680,0.500000,3.321796,1
7680,7680,0.500000,3.043083,1
8192,8192,0.500000,3.290168,1
8192,8192,0.500000,2.974185,1
8192,8192,0.500000,3.334457,1
8192,8192,0.500000,3.289079,1
8192,8192,0.500000,3.361953,1
8192,8192,0.500000,3.113640,1
8192,8192,0.500000,3.031795,1
8192,8192,0.500000,3.388109,1
8192,8192,0.500000,3.236487,1
8192,8192,0.500000,3.528068,1
8704,8704,0.500000,3.802183,1
8704,8704,0.500000,3.380787,1
8704,8704,0.500000,3.213582,1
8704,8704,0.500000,3.701969,1
8704,8704,0.500000,3.391063,1
8704,8704,0.500000,3.421225,1
8704,8704,0.500000,3.810466,1
8704,8704,0.500000,3.527226,1
8704,8704,0.500000,3.725328,1
8704,8704,0.500000,3.568726,1
9216,9216,0.500000,3.156202,0
9216,9216,0.500000,3.511151,0
9216,9216,0.500000,3.163218,0
9216,9216,0.500000,2.874227,0
9216,9216,0.500000,3.051332,0
9216,9216,0.500000,3.141384,0
9216,9216,0.500000,3.561095,0
9216,9216,0.500000,3.213086,0
9216,9216,0.500000,2.888385,0
9216,9216,0.500000,2.922661,0
9728,9728,0.500000,4.061923,1
9728,9728,0.500000,4.321563,1
9728,9728,0.500000,4.620997,1
9728,9728,0.500000,4.329748,1
9728,9728,0.500000,4.119089,1
9728,9728,0.500000,4.191117,1
9728,9728,0.500000,3.985384,1
9728,9728,0.500000,4.047261,1
9728,9728,0.500000,4.296688,1
9728,9728,0.500000,4.188333,1
10240,10240,0.500000,4.634730,1
10240,10240,0.500000,4.213262,1
10240,10240,0.500000,4.926309,1
10240,10240,0.500000,4.426494,1
10240,10240,0.500000,4.139043,1
10240,10240,0.500000,4.312859,1
10240,10240,0.500000,4.429981,1
10240,10240,0.500000,4.228507,1
10240,10240,0.500000,4.490550,1
10240,10240,0.500000,4.075180,1
10752,10752,0.500000,4.236887,1
10752,10752,0.500000,4.256240,1
10752,10752,0.500000,4.708264,1
10752,10752,0.500000,4.532681,1
10752,10752,0.500000,4.783404,1
10752,10752,0.500000,4.713127,1
10752,10752,0.500000,4.416398,1
10752,10752,0.500000,4.835698,1
10752,10752,0.500000,4.894514,1
10752,10752,0.500000,4.724041,1
11264,11264,0.500000,4.183605,0
11264,11264,0.500000,3.865625,0
11264,11264,0.500000,3.884800,0
11264,11264,0.500000,3.679780,0
11264,11264,0.500000,3.631565,0
11264,11264,0.500000,3.418237,0
11264,11264,0.500000,4.156703,0
11264,11264,0.500000,3.714226,0
11264,11264,0.500000,3.773539,0
11264,11264,0.500000,4.010960,0
11776,11776,0.500000,4.147489,0
11776,11776,0.500000,4.433252,0
11776,11776,0.500000,3.767264,0
11776,11776,0.500000,3.794259,0
11776,11776,0.500000,4.045765,0
11776,11776,0.500000,4.088380,0
11776,11776,0.500000,3.736404,0
11776,11776,0.500000,4.350072,0
11776,11776,0.500000,4.209691,0
11776,11776,0.500000,3.905856,0
12288,12288,0.500000,3.635040,0
12288,12288,0.500000,3.617801,0
12288,12288,0.500000,3.797646,0
12288,12288,0.500000,4.057717,0
12288,12288,0.500000,3.780937,0
12288,12288,0.500000,3.975799,0
12288,12288,0.500000,4.701406,0
12288,12288,0.500000,4.695177,0
12288,12288,0.500000,4.588174,0
12288,12288,0.500000,4.370210,0
12800,12800,0.500000,4.213165,0
12800,12800,0.500000,4.243028,0
12800,12800,0.500000,3.974684,0
12800,12800,0.500000,4.352115,0
12800,12800,0.500000,3.968448,0
12800,12800,0.500000,5.092607,0
12800,12800,0.500000,4.008389,0
12800,12800,0.500000,4.786094,0
12800,12800,0.500000,3.880655,0
12800,12800,0.500000,4.503135,0
13312,13312,0.500000,6.189954,1
13312,13312,0.500000,6.113626,1
13312,13312,0.500000,5.681721,1
13312,13312,0.500000,5.321894,1
13312,13312,0.500000,5.872045,1
13312,13312,0.500000,5.739348,1
13312,13312,0.500000,5.972345,1
13312,13312,0.500000,6.358773,1
13312,13312,0.500000,5.978644,1
13312,13312,0.500000,6.673492,1
13824,13824,0.500000,5.117257,0
13824,13824,0.500000,4.382638,0
13824,13824,0.500000,4.738310,0
13824,13824,0.500000,4.572042,0
13824,13824,0.500000,4.248986,0
13824,13824,0.500000,3.936904,0
13824,13824,0.500000,3.681999,0
13824,13824,0.500000,4.036482,0
13824,13824,0.500000,4.526712,0
13824,13824,0.500000,3.845570,0
14336,14336,0.500000,6.214311,1
14336,14336,0.500000,7.138330,1
14336,14336,0.500000,5.643522,1
14336,14336,0.500000,6.117379,1
14336,14336,0.500000,6.596625,1
14336,14336,0.500000,5.625601,1
14336,14336,0.500000,6.375542,1
14336,14336,0.500000,6.371633,1
14336,14336,0.500000,6.122260,1
14336,14336,0.500000,6.301876,1
14848,14848,0.500000,6.543165,1
14848,14848,0.500000,6.574761,1
14848,14848,0.500000,6.427304,1
14848,14848,0.500000,6.093054,1
14848,14848,0.500000,6.054909,1
14848,14848,0.500000,5.905195,1
14848,14848,0.500000,6.425189,1
14848,14848,0.500000,5.815652,1
14848,14848,0.500000,6.088225,1
14848,14848,0.500000,6.312206,1
15360,15360,0.500000,6.378099,1
15360,15360,0.500000,6.610180,1
15360,15360,0.500000,6.252009,1
15360,15360,0.500000,6.062953,1
15360,15360,0.500000,6.085843,1
15360,15360,0.500000,6.257825,1
15360,15360,0.500000,6.633588,1
15360,15360,0.500000,6.571253,1
15360,15360,0.500000,7.280106,1
15360,15360,0.500000,6.577176,1
