n,k,theta,tempo_esecuzione, result
512,512,0.700000,0.210241,0
512,512,0.700000,0.059383,0
512,512,0.700000,0.059520,0
512,512,0.700000,0.058702,0
512,512,0.700000,0.053707,0
512,512,0.700000,0.053785,0
512,512,0.700000,0.053055,0
512,512,0.700000,0.059623,0
512,512,0.700000,0.051054,0
512,512,0.700000,0.050690,0
1024,1024,0.700000,0.114846,0
1024,1024,0.700000,0.121212,0
1024,1024,0.700000,0.104569,0
1024,1024,0.700000,0.112079,0
1024,1024,0.700000,0.113411,0
1024,1024,0.700000,0.113574,0
1024,1024,0.700000,0.092361,0
1024,1024,0.700000,0.099166,0
1024,1024,0.700000,0.098204,0
1024,1024,0.700000,0.101588,0
1536,1536,0.700000,0.159862,0
1536,1536,0.700000,0.161758,0
1536,1536,0.700000,0.161170,0
1536,1536,0.700000,0.163892,0
1536,1536,0.700000,0.172402,0
1536,1536,0.700000,0.191128,0
1536,1536,0.700000,0.150876,0
1536,1536,0.700000,0.159895,0
1536,1536,0.700000,0.162844,0
1536,1536,0.700000,0.186562,0
2048,2048,0.700000,0.263862,1
2048,2048,0.700000,0.244397,1
2048,2048,0.700000,0.280396,1
2048,2048,0.700000,0.253953,1
2048,2048,0.700000,0.242104,1
2048,2048,0.700000,0.248970,1
2048,2048,0.700000,0.256333,1
2048,2048,0.700000,0.247513,1
2048,2048,0.700000,0.247758,1
2048,2048,0.700000,0.246681,1
2560,2560,0.700000,0.309207,0
2560,2560,0.700000,0.301557,0
2560,2560,0.700000,0.279343,0
2560,2560,0.700000,0.266038,0
2560,2560,0.700000,0.275974,0
2560,2560,0.700000,0.265822,0
2560,2560,0.700000,0.273041,0
2560,2560,0.700000,0.284536,0
2560,2560,0.700000,0.309167,0
2560,2560,0.700000,0.288582,0
3072,3072,0.700000,0.342082,0
3072,3072,0.700000,0.334888,0
3072,3072,0.700000,0.357721,0
3072,3072,0.700000,0.376623,0
3072,3072,0.700000,0.362827,0
3072,3072,0.700000,0.383722,0
3072,3072,0.700000,0.388806,0
3072,3072,0.700000,0.418758,0
3072,3072,0.700000,0.387920,0
3072,3072,0.700000,0.396015,0
3584,3584,0.700000,0.482445,1
3584,3584,0.700000,0.508539,1
3584,3584,0.700000,0.519716,1
3584,3584,0.700000,0.492033,1
3584,3584,0.700000,0.504006,1
3584,3584,0.700000,0.550866,1
3584,3584,0.700000,0.536365,1
3584,3584,0.700000,0.480864,1
3584,3584,0.700000,0.526186,1
3584,3584,0.700000,0.501496,1
4096,4096,0.700000,0.534369,0
4096,4096,0.700000,0.582307,0
4096,4096,0.700000,0.512808,0
4096,4096,0.700000,0.556173,0
4096,4096,0.700000,0.520444,0
4096,4096,0.700000,0.502615,0
4096,4096,0.700000,0.487746,0
4096,4096,0.700000,0.490529,0
4096,4096,0.700000,0.507537,0
4096,4096,0.700000,0.527954,0
4608,4608,0.700000,0.660107,0
4608,4608,0.700000,0.611221,0
4608,4608,0.700000,0.574570,0
4608,4608,0.700000,0.610889,0
4608,4608,0.700000,0.576331,0
4608,4608,0.700000,0.568225,0
4608,4608,0.700000,0.608827,0
4608,4608,0.700000,0.591948,0
4608,4608,0.700000,0.612694,0
4608,4608,0.700000,0.569620,0
5120,5120,0.700000,0.742049,0
5120,5120,0.700000,0.734056,0
5120,5120,0.700000,0.722397,0
5120,5120,0.700000,0.726841,0
