n,k,theta,tempo_esecuzione, result,check
512,512,0.100000,0.186694,1,1
512,512,0.100000,0.046190,1,1
512,512,0.100000,0.046435,1,1
512,512,0.100000,0.045821,1,1
512,512,0.100000,0.047018,1,1
512,512,0.100000,0.046934,1,1
512,512,0.100000,0.074610,1,1
512,512,0.100000,0.039627,1,1
512,512,0.100000,0.038998,1,1
512,512,0.100000,0.038715,1,1
1024,1024,0.100000,0.074371,0,1
1024,1024,0.100000,0.138502,0,1
1024,1024,0.100000,0.076095,0,1
1024,1024,0.100000,0.077810,0,1
1024,1024,0.100000,0.078135,0,1
1024,1024,0.100000,0.076201,0,1
1024,1024,0.100000,0.075962,0,1
1024,1024,0.100000,0.075075,0,1
1024,1024,0.100000,0.085956,0,1
1024,1024,0.100000,0.078661,0,1
1536,1536,0.100000,0.130865,1,1
1536,1536,0.100000,0.128884,1,1
1536,1536,0.100000,0.128294,1,1
1536,1536,0.100000,0.126998,1,1
1536,1536,0.100000,0.129028,1,1
1536,1536,0.100000,0.126885,1,1
1536,1536,0.100000,0.125202,1,1
1536,1536,0.100000,0.128267,1,1
1536,1536,0.100000,0.133564,1,1
1536,1536,0.100000,0.129466,1,1
2048,2048,0.100000,0.168308,0,1
2048,2048,0.100000,0.168682,0,1
2048,2048,0.100000,0.168273,0,1
2048,2048,0.100000,0.296414,0,1
2048,2048,0.100000,0.169248,0,1
2048,2048,0.100000,0.169015,0,1
2048,2048,0.100000,0.168168,0,1
2048,2048,0.100000,0.169472,0,1
2048,2048,0.100000,0.167374,0,1
2048,2048,0.100000,0.168545,0,1
2560,2560,0.100000,0.210878,0,1
2560,2560,0.100000,0.208840,0,1
2560,2560,0.100000,0.211505,0,1
2560,2560,0.100000,0.206978,0,1
2560,2560,0.100000,0.206538,0,1
2560,2560,0.100000,0.213384,0,1
2560,2560,0.100000,0.212678,0,1
2560,2560,0.100000,0.210094,0,1
2560,2560,0.100000,0.213288,0,1
2560,2560,0.100000,0.210649,0,1
3072,3072,0.100000,0.271616,0,1
3072,3072,0.100000,0.267766,0,1
3072,3072,0.100000,0.463979,0,1
3072,3072,0.100000,0.277057,0,1
3072,3072,0.100000,0.275866,0,1
3072,3072,0.100000,0.277477,0,1
3072,3072,0.100000,0.276599,0,1
3072,3072,0.100000,0.272899,0,1
3072,3072,0.100000,0.277195,0,1
3072,3072,0.100000,0.279702,0,1
3584,3584,0.100000,0.318131,0,1
3584,3584,0.100000,0.321821,0,1
3584,3584,0.100000,0.313382,0,1
3584,3584,0.100000,0.314162,0,1
3584,3584,0.100000,0.318568,0,1
3584,3584,0.100000,0.321006,0,1
3584,3584,0.100000,0.316580,0,1
3584,3584,0.100000,0.316645,0,1
3584,3584,0.100000,0.317159,0,1
3584,3584,0.100000,0.320536,0,1
4096,4096,0.100000,0.398330,0,1
4096,4096,0.100000,0.406967,0,1
4096,4096,0.100000,0.416424,0,1
4096,4096,0.100000,0.397423,0,1
4096,4096,0.100000,0.397219,0,1
4096,4096,0.100000,0.399449,0,1
4096,4096,0.100000,0.398444,0,1
4096,4096,0.100000,0.401691,0,1
4096,4096,0.100000,0.396951,0,1
4096,4096,0.100000,0.403612,0,1
4608,4608,0.100000,0.460593,0,1
4608,4608,0.100000,0.456450,0,1
4608,4608,0.100000,0.450633,0,1
4608,4608,0.100000,0.461624,0,1
4608,4608,0.100000,0.463655,0,1
4608,4608,0.100000,0.467428,0,1
4608,4608,0.100000,0.465552,0,1
4608,4608,0.100000,0.462282,0,1
4608,4608,0.100000,0.456459,0,1
4608,4608,0.100000,0.459713,0,1
5120,5120,0.100000,0.581440,0,1
5120,5120,0.100000,0.590499,0,1
5120,5120,0.100000,0.587310,0,1
5120,5120,0.100000,0.595823,0,1
5120,5120,0.100000,0.589378,0,1
5120,5120,0.100000,0.591578,0,1
5120,5120,0.100000,0.585418,0,1
5120,5120,0.100000,0.584278,0,1
5120,5120,0.100000,0.584235,0,1
5120,5120,0.100000,0.584396,0,1
5632,5632,0.100000,0.865127,1,1
5632,5632,0.100000,0.854811,1,1
5632,5632,0.100000,0.859664,1,1
5632,5632,0.100000,0.951345,1,1
5632,5632,0.100000,0.864090,1,1
5632,5632,0.100000,0.858172,1,1
5632,5632,0.100000,0.862084,1,1
5632,5632,0.100000,0.864898,1,1
5632,5632,0.100000,0.870468,1,1
5632,5632,0.100000,0.855222,1,1
6144,6144,0.100000,0.815655,0,1
6144,6144,0.100000,0.820201,0,1
6144,6144,0.100000,0.814123,0,1
6144,6144,0.100000,0.821203,0,1
6144,6144,0.100000,0.818896,0,1
6144,6144,0.100000,0.817599,0,1
6144,6144,0.100000,0.817054,0,1
6144,6144,0.100000,0.811850,0,1
6144,6144,0.100000,0.800204,0,1
6144,6144,0.100000,0.816957,0,1
6656,6656,0.100000,1.199707,1,1
6656,6656,0.100000,1.220612,1,1
