n,k,theta,tempo_esecuzione, result,check
512,512,0.900000,0.173113,1,1
512,512,0.900000,0.039469,1,1
512,512,0.900000,0.039095,1,1
512,512,0.900000,0.038919,1,1
512,512,0.900000,0.039144,1,1
512,512,0.900000,0.039255,1,1
512,512,0.900000,0.039515,1,1
512,512,0.900000,0.038483,1,1
512,512,0.900000,0.040137,1,1
512,512,0.900000,0.039821,1,1
1024,1024,0.900000,0.074354,0,1
1024,1024,0.900000,0.074815,0,1
1024,1024,0.900000,0.076476,0,1
1024,1024,0.900000,0.073191,0,1
1024,1024,0.900000,0.079012,0,1
1024,1024,0.900000,0.079160,0,1
1024,1024,0.900000,0.119009,0,1
1024,1024,0.900000,0.077819,0,1
1024,1024,0.900000,0.075492,0,1
1024,1024,0.900000,0.076644,0,1
1536,1536,0.900000,0.131908,1,1
1536,1536,0.900000,0.129886,1,1
1536,1536,0.900000,0.127257,1,1
1536,1536,0.900000,0.128405,1,1
1536,1536,0.900000,0.129578,1,1
1536,1536,0.900000,0.128216,1,1
1536,1536,0.900000,0.127868,1,1
1536,1536,0.900000,0.129714,1,1
1536,1536,0.900000,0.129571,1,1
1536,1536,0.900000,0.129155,1,1
2048,2048,0.900000,0.167527,0,1
2048,2048,0.900000,0.168709,0,1
2048,2048,0.900000,0.169106,0,1
2048,2048,0.900000,0.169453,0,1
2048,2048,0.900000,0.170931,0,1
2048,2048,0.900000,0.169599,0,1
2048,2048,0.900000,0.169244,0,1
2048,2048,0.900000,0.167713,0,1
2048,2048,0.900000,0.203397,0,1
2048,2048,0.900000,0.170116,0,1
2560,2560,0.900000,0.254820,1,1
2560,2560,0.900000,0.250509,1,1
2560,2560,0.900000,0.254087,1,1
2560,2560,0.900000,0.253492,1,1
2560,2560,0.900000,0.254378,1,1
2560,2560,0.900000,0.254703,1,1
2560,2560,0.900000,0.255473,1,1
2560,2560,0.900000,0.296659,1,1
2560,2560,0.900000,0.256496,1,1
2560,2560,0.900000,0.256324,1,1
3072,3072,0.900000,0.336533,1,1
3072,3072,0.900000,0.338019,1,1
3072,3072,0.900000,0.332791,1,1
3072,3072,0.900000,0.338186,1,1
3072,3072,0.900000,0.337158,1,1
3072,3072,0.900000,0.333619,1,1
3072,3072,0.900000,0.329971,1,1
3072,3072,0.900000,0.335363,1,1
3072,3072,0.900000,0.337999,1,1
3072,3072,0.900000,0.340131,1,1
3584,3584,0.900000,0.406403,1,1
3584,3584,0.900000,0.404447,1,1
3584,3584,0.900000,0.406104,1,1
3584,3584,0.900000,0.405766,1,1
3584,3584,0.900000,0.406529,1,1
3584,3584,0.900000,0.397845,1,1
3584,3584,0.900000,0.403497,1,1
3584,3584,0.900000,0.397618,1,1
3584,3584,0.900000,0.402534,1,1
3584,3584,0.900000,0.404877,1,1
4096,4096,0.900000,0.408075,0,1
4096,4096,0.900000,0.398466,0,1
4096,4096,0.900000,0.405139,0,1
4096,4096,0.900000,0.401022,0,1
4096,4096,0.900000,0.400849,0,1
4096,4096,0.900000,0.400815,0,1
4096,4096,0.900000,0.399777,0,1
4096,4096,0.900000,0.404938,0,1
4096,4096,0.900000,0.403795,0,1
4096,4096,0.900000,0.401868,0,1
4608,4608,0.900000,0.457585,0,1
4608,4608,0.900000,0.461890,0,1
4608,4608,0.900000,0.459700,0,1
4608,4608,0.900000,0.460456,0,1
4608,4608,0.900000,0.456225,0,1
4608,4608,0.900000,0.462708,0,1
4608,4608,0.900000,0.466993,0,1
4608,4608,0.900000,0.461548,0,1
4608,4608,0.900000,0.464289,0,1
4608,4608,0.900000,0.461976,0,1
5120,5120,0.900000,0.588688,0,1
5120,5120,0.900000,0.590828,0,1
5120,5120,0.900000,0.595928,0,1
5120,5120,0.900000,0.590558,0,1
5120,5120,0.900000,0.609887,0,1
5120,5120,0.900000,0.594992,0,1
5120,5120,0.900000,0.589467,0,1
5120,5120,0.900000,0.671330,0,1
5120,5120,0.900000,0.589904,0,1
5120,5120,0.900000,0.590941,0,1
5632,5632,0.900000,0.873580,1,1
5632,5632,0.900000,0.881749,1,1
5632,5632,0.900000,0.880821,1,1
5632,5632,0.900000,0.872984,1,1
5632,5632,0.900000,0.870778,1,1
5632,5632,0.900000,0.879161,1,1
5632,5632,0.900000,0.882060,1,1
5632,5632,0.900000,0.863477,1,1
5632,5632,0.900000,0.873998,1,1
5632,5632,0.900000,0.875567,1,1
6144,6144,0.900000,0.842959,0,1
6144,6144,0.900000,0.816748,0,1
6144,6144,0.900000,0.842014,0,1
6144,6144,0.900000,0.814194,0,1
6144,6144,0.900000,0.836574,0,1
6144,6144,0.900000,0.826995,0,1
6144,6144,0.900000,0.838079,0,1
6144,6144,0.900000,0.832665,0,1
6144,6144,0.900000,0.833742,0,1
6144,6144,0.900000,0.819362,0,1
6656,6656,0.900000,0.934805,0,1
6656,6656,0.900000,0.936008,0,1
6656,6656,0.900000,0.932757,0,1
6656,6656,0.900000,1.295401,0,1
6656,6656,0.900000,0.935200,0,1
6656,6656,0.900000,0.926527,0,1
6656,6656,0.900000,0.940236,0,1
6656,6656,0.900000,0.929928,0,1
6656,6656,0.900000,0.932123,0,1
6656,6656,0.900000,0.937743,0,1
7168,7168,0.900000,1.441667,1,1
7168,7168,0.900000,1.440997,1,1
7168,7168,0.900000,1.442904,1,1
7168,7168,0.900000,1.439577,1,1
7168,7168,0.900000,1.450842,1,1
7168,7168,0.900000,1.451188,1,1
7168,7168,0.900000,1.447915,1,1
7168,7168,0.900000,1.443369,1,1
7168,7168,0.900000,1.450773,1,1
7168,7168,0.900000,1.448612,1,1
7680,7680,0.900000,1.244544,0,1
7680,7680,0.900000,1.239286,0,1
7680,7680,0.900000,1.263332,0,1
7680,7680,0.900000,1.224171,0,1
7680,7680,0.900000,1.237949,0,1
7680,7680,0.900000,1.238109,0,1
7680,7680,0.900000,1.225701,0,1
7680,7680,0.900000,1.235171,0,1
7680,7680,0.900000,1.369621,0,1
7680,7680,0.900000,1.237706,0,1
8192,8192,0.900000,1.867593,1,1
8192,8192,0.900000,1.867101,1,1
8192,8192,0.900000,1.860437,1,1
8192,8192,0.900000,1.860852,1,1
8192,8192,0.900000,1.852910,1,1
8192,8192,0.900000,1.841928,1,1
8192,8192,0.900000,1.836770,1,1
8192,8192,0.900000,1.870690,1,1
8192,8192,0.900000,1.861803,1,1
8192,8192,0.900000,1.857943,1,1
8704,8704,0.900000,1.576592,0,1
8704,8704,0.900000,1.546926,0,1
8704,8704,0.900000,1.574995,0,1
8704,8704,0.900000,1.555416,0,1
8704,8704,0.900000,1.553409,0,1
8704,8704,0.900000,1.560860,0,1
8704,8704,0.900000,1.539356,0,1
8704,8704,0.900000,1.571857,0,1
8704,8704,0.900000,1.578245,0,1
8704,8704,0.900000,1.549932,0,1
9216,9216,0.900000,1.851448,0,1
9216,9216,0.900000,1.845623,0,1
9216,9216,0.900000,1.844031,0,1
9216,9216,0.900000,1.833167,0,1
9216,9216,0.900000,1.849320,0,1
9216,9216,0.900000,1.839909,0,1
9216,9216,0.900000,1.841344,0,1
9216,9216,0.900000,1.822105,0,1
9216,9216,0.900000,2.273045,0,1
