n,k,theta,tempo_esecuzione, result
512,512,0.100000,0.186435,1
512,512,0.100000,0.056679,1
512,512,0.100000,0.057207,1
512,512,0.100000,0.063107,1
512,512,0.100000,0.064879,1
512,512,0.100000,0.061998,1
512,512,0.100000,0.056174,1
512,512,0.100000,0.057354,1
512,512,0.100000,0.055049,1
512,512,0.100000,0.058088,1
1024,1024,0.100000,0.096450,0
1024,1024,0.100000,0.107617,0
1024,1024,0.100000,0.139713,0
1024,1024,0.100000,0.106932,0
1024,1024,0.100000,0.109368,0
1024,1024,0.100000,0.106983,0
1024,1024,0.100000,0.109900,0
1024,1024,0.100000,0.101602,0
1024,1024,0.100000,0.103276,0
1024,1024,0.100000,0.104663,0
1536,1536,0.100000,0.175771,1
1536,1536,0.100000,0.178737,1
1536,1536,0.100000,0.172303,1
1536,1536,0.100000,0.192227,1
1536,1536,0.100000,0.168972,1
1536,1536,0.100000,0.180232,1
1536,1536,0.100000,0.166202,1
1536,1536,0.100000,0.175757,1
1536,1536,0.100000,0.212307,1
1536,1536,0.100000,0.177471,1
2048,2048,0.100000,0.217727,0
2048,2048,0.100000,0.238997,0
2048,2048,0.100000,0.248269,0
2048,2048,0.100000,0.224059,0
2048,2048,0.100000,0.227023,0
2048,2048,0.100000,0.208912,0
2048,2048,0.100000,0.221837,0
2048,2048,0.100000,0.220753,0
2048,2048,0.100000,0.258316,0
2048,2048,0.100000,0.213619,0
2560,2560,0.100000,0.285863,0
2560,2560,0.100000,0.280975,0
2560,2560,0.100000,0.282340,0
2560,2560,0.100000,0.278899,0
2560,2560,0.100000,0.332707,0
2560,2560,0.100000,0.370911,0
2560,2560,0.100000,0.324876,0
2560,2560,0.100000,0.353457,0
2560,2560,0.100000,0.282186,0
2560,2560,0.100000,0.302884,0
3072,3072,0.100000,0.341008,0
3072,3072,0.100000,0.339484,0
3072,3072,0.100000,0.350731,0
3072,3072,0.100000,0.353613,0
3072,3072,0.100000,0.367693,0
3072,3072,0.100000,0.368065,0
3072,3072,0.100000,0.438034,0
3072,3072,0.100000,0.397601,0
3072,3072,0.100000,0.368661,0
3072,3072,0.100000,0.375404,0
3584,3584,0.100000,0.458967,0
3584,3584,0.100000,0.412726,0
3584,3584,0.100000,0.408153,0
3584,3584,0.100000,0.404197,0
3584,3584,0.100000,0.402594,0
3584,3584,0.100000,0.400586,0
3584,3584,0.100000,0.403020,0
3584,3584,0.100000,0.424997,0
3584,3584,0.100000,0.413084,0
3584,3584,0.100000,0.406501,0
4096,4096,0.100000,0.506249,0
4096,4096,0.100000,0.543155,0
4096,4096,0.100000,0.663853,0
