n,k,theta,tempo_esecuzione, result
512,512,0.700000,0.083344,0
512,512,0.700000,0.083862,0
512,512,0.700000,0.092653,0
512,512,0.700000,0.081439,0
512,512,0.700000,0.096666,0
512,512,0.700000,0.103096,0
512,512,0.700000,0.081022,0
512,512,0.700000,0.062355,0
512,512,0.700000,0.062220,0
512,512,0.700000,0.062430,0
1024,1024,0.700000,0.723183,0
1024,1024,0.700000,0.722528,0
1024,1024,0.700000,0.772626,0
1024,1024,0.700000,0.596705,0
1024,1024,0.700000,0.543566,0
1024,1024,0.700000,0.554479,0
1024,1024,0.700000,0.574617,0
1024,1024,0.700000,0.642980,0
1024,1024,0.700000,0.688910,0
1024,1024,0.700000,0.604296,0
1536,1536,0.700000,2.019267,0
1536,1536,0.700000,1.985235,0
1536,1536,0.700000,2.080798,0
1536,1536,0.700000,1.883229,0
1536,1536,0.700000,2.197660,0
1536,1536,0.700000,2.173362,0
1536,1536,0.700000,2.071513,0
1536,1536,0.700000,2.260325,0
1536,1536,0.700000,2.259179,0
1536,1536,0.700000,2.302141,0
2048,2048,0.700000,5.203290,1
2048,2048,0.700000,4.238776,1
2048,2048,0.700000,4.169271,1
2048,2048,0.700000,4.321824,1
2048,2048,0.700000,4.516157,1
2048,2048,0.700000,4.281097,1
2048,2048,0.700000,4.262585,1
2048,2048,0.700000,4.298067,1
2048,2048,0.700000,4.508003,1
2048,2048,0.700000,4.496689,1
2560,2560,0.700000,8.304723,0
2560,2560,0.700000,8.951417,0
2560,2560,0.700000,8.778767,0
2560,2560,0.700000,8.335956,0
2560,2560,0.700000,8.124216,0
2560,2560,0.700000,8.425836,0
2560,2560,0.700000,8.643522,0
2560,2560,0.700000,8.248209,0
2560,2560,0.700000,8.468620,0
2560,2560,0.700000,8.364979,0
3072,3072,0.700000,14.980736,0
3072,3072,0.700000,14.666029,0
3072,3072,0.700000,14.646324,0
3072,3072,0.700000,14.698754,0
3072,3072,0.700000,14.886618,0
3072,3072,0.700000,14.572938,0
3072,3072,0.700000,14.674239,0
3072,3072,0.700000,15.024461,0
3072,3072,0.700000,14.689758,0
3072,3072,0.700000,15.305200,0
3584,3584,0.700000,24.120403,1
3584,3584,0.700000,23.830143,1
3584,3584,0.700000,23.698667,1
3584,3584,0.700000,23.216164,1
3584,3584,0.700000,23.595768,1
3584,3584,0.700000,23.280707,1
3584,3584,0.700000,23.480173,1
3584,3584,0.700000,23.472720,1
3584,3584,0.700000,23.240373,1
3584,3584,0.700000,24.079573,1
4096,4096,0.700000,33.710676,0
4096,4096,0.700000,34.766110,0
4096,4096,0.700000,34.494757,0
4096,4096,0.700000,34.830112,0
4096,4096,0.700000,35.110489,0
4096,4096,0.700000,34.349409,0
4096,4096,0.700000,35.188346,0
4096,4096,0.700000,34.771251,0
4096,4096,0.700000,34.130667,0
4096,4096,0.700000,34.683352,0
4608,4608,0.700000,49.130311,0
4608,4608,0.700000,48.621995,0
4608,4608,0.700000,49.705202,0
4608,4608,0.700000,50.917847,0
4608,4608,0.700000,49.299586,0
4608,4608,0.700000,49.153252,0
4608,4608,0.700000,48.623559,0
4608,4608,0.700000,48.927578,0
4608,4608,0.700000,49.621078,0
4608,4608,0.700000,49.146814,0
5120,5120,0.700000,68.030603,0
5120,5120,0.700000,68.052580,0
5120,5120,0.700000,67.571107,0
5120,5120,0.700000,66.146117,0
5120,5120,0.700000,67.696748,0
5120,5120,0.700000,67.969784,0
5120,5120,0.700000,66.684956,0
5120,5120,0.700000,67.400198,0
5120,5120,0.700000,67.789718,0
5120,5120,0.700000,66.545315,0
5632,5632,0.700000,90.191679,1
5632,5632,0.700000,88.808500,1
5632,5632,0.700000,88.512923,1
5632,5632,0.700000,90.948933,1
5632,5632,0.700000,89.613067,1
5632,5632,0.700000,89.489715,1
5632,5632,0.700000,89.503889,1
5632,5632,0.700000,89.794101,1
5632,5632,0.700000,89.519350,1
5632,5632,0.700000,89.926400,1
6144,6144,0.700000,116.783171,0
6144,6144,0.700000,116.962428,0
6144,6144,0.700000,116.433911,0
6144,6144,0.700000,115.680401,0
6144,6144,0.700000,116.715490,0
6144,6144,0.700000,116.544359,0
6144,6144,0.700000,116.707792,0
6144,6144,0.700000,116.983581,0
6144,6144,0.700000,115.542211,0
6144,6144,0.700000,118.502982,0
6656,6656,0.700000,148.060680,0
6656,6656,0.700000,147.741700,0
6656,6656,0.700000,148.694862,0
6656,6656,0.700000,149.060117,0
6656,6656,0.700000,146.748661,0
6656,6656,0.700000,149.067102,0
6656,6656,0.700000,148.435146,0
6656,6656,0.700000,147.868126,0
6656,6656,0.700000,149.889506,0
6656,6656,0.700000,148.515334,0
7168,7168,0.700000,186.554875,1
7168,7168,0.700000,186.548200,1
7168,7168,0.700000,185.340083,1
7168,7168,0.700000,185.623723,1
7168,7168,0.700000,186.064988,1
7168,7168,0.700000,184.137901,1
7168,7168,0.700000,184.805802,1
7168,7168,0.700000,185.038959,1
7168,7168,0.700000,185.669135,1
7168,7168,0.700000,183.603510,1
7680,7680,0.700000,227.122596,0
7680,7680,0.700000,226.757086,0
7680,7680,0.700000,227.369613,0
7680,7680,0.700000,226.966668,0
7680,7680,0.700000,225.116931,0
7680,7680,0.700000,227.133858,0
7680,7680,0.700000,228.303438,0
7680,7680,0.700000,226.723024,0
7680,7680,0.700000,226.715389,0
7680,7680,0.700000,228.381852,0
8192,8192,0.700000,276.324260,0
8192,8192,0.700000,276.379589,0
8192,8192,0.700000,274.120878,0
8192,8192,0.700000,274.679004,0
8192,8192,0.700000,277.614202,0
8192,8192,0.700000,274.881851,0
8192,8192,0.700000,275.421889,0
8192,8192,0.700000,275.815106,0
8192,8192,0.700000,276.350384,0
8192,8192,0.700000,275.285915,0
8704,8704,0.700000,329.829821,0
8704,8704,0.700000,331.225459,0
8704,8704,0.700000,330.144998,0
8704,8704,0.700000,330.948227,0
8704,8704,0.700000,331.604161,0
8704,8704,0.700000,334.248392,0
8704,8704,0.700000,335.959270,0
8704,8704,0.700000,334.286597,0
8704,8704,0.700000,332.207973,0
8704,8704,0.700000,331.802451,0
9216,9216,0.700000,396.861367,0
9216,9216,0.700000,395.426797,0
9216,9216,0.700000,397.001428,0
9216,9216,0.700000,396.335301,0
9216,9216,0.700000,400.226500,0
9216,9216,0.700000,395.867313,0
9216,9216,0.700000,397.653045,0
9216,9216,0.700000,395.211950,0
9216,9216,0.700000,397.107564,0
9216,9216,0.700000,392.511467,0
9728,9728,0.700000,461.808279,1
9728,9728,0.700000,465.810529,1
9728,9728,0.700000,464.151075,1
9728,9728,0.700000,466.125585,1
9728,9728,0.700000,464.327987,1
9728,9728,0.700000,463.775029,1
9728,9728,0.700000,463.970132,1
9728,9728,0.700000,463.881254,1
9728,9728,0.700000,464.693737,1
9728,9728,0.700000,465.138870,1
10240,10240,0.700000,541.420957,1
10240,10240,0.700000,542.090168,1
10240,10240,0.700000,542.137885,1
10240,10240,0.700000,541.154982,1
10240,10240,0.700000,546.227511,1
10240,10240,0.700000,539.932754,1
10240,10240,0.700000,542.356109,1
10240,10240,0.700000,543.516535,1
10240,10240,0.700000,543.318760,1
10240,10240,0.700000,526.023919,1
