n,k,theta,tempo_esecuzione, result
512,512,0.300000,0.318795,1
512,512,0.300000,0.148119,1
512,512,0.300000,0.173089,1
512,512,0.300000,0.190681,1
512,512,0.300000,0.128843,1
512,512,0.300000,0.143604,1
512,512,0.300000,0.139408,1
512,512,0.300000,0.127876,1
512,512,0.300000,0.124689,1
512,512,0.300000,0.128066,1
1024,1024,0.300000,0.621689,1
1024,1024,0.300000,0.616246,1
1024,1024,0.300000,0.631867,1
1024,1024,0.300000,0.604235,1
1024,1024,0.300000,0.594443,1
1024,1024,0.300000,0.602040,1
1024,1024,0.300000,0.598089,1
1024,1024,0.300000,0.600380,1
1024,1024,0.300000,0.595197,1
1024,1024,0.300000,0.600068,1
1536,1536,0.300000,1.462124,1
1536,1536,0.300000,1.463602,1
1536,1536,0.300000,1.484412,1
1536,1536,0.300000,1.461603,1
1536,1536,0.300000,1.461845,1
1536,1536,0.300000,1.502813,1
1536,1536,0.300000,1.465057,1
1536,1536,0.300000,1.458473,1
1536,1536,0.300000,1.465542,1
1536,1536,0.300000,1.459434,1
2048,2048,0.300000,2.998738,1
2048,2048,0.300000,2.990998,1
2048,2048,0.300000,3.766430,1
2048,2048,0.300000,3.793709,1
2048,2048,0.300000,3.783607,1
2048,2048,0.300000,4.020261,1
2048,2048,0.300000,3.797937,1
2048,2048,0.300000,3.826556,1
2048,2048,0.300000,3.778351,1
2048,2048,0.300000,3.779998,1
2560,2560,0.300000,6.963359,0
2560,2560,0.300000,6.889484,0
2560,2560,0.300000,6.883486,0
2560,2560,0.300000,6.880283,0
2560,2560,0.300000,6.928840,0
2560,2560,0.300000,6.954538,0
2560,2560,0.300000,6.918723,0
2560,2560,0.300000,6.895379,0
2560,2560,0.300000,6.927955,0
2560,2560,0.300000,6.905830,0
