n,k,theta,tempo_esecuzione, result,check
512,512,0.300000,0.254386,1,1
512,512,0.300000,0.058270,1,1
512,512,0.300000,0.059146,1,1
512,512,0.300000,0.061047,1,1
512,512,0.300000,0.059097,1,1
512,512,0.300000,0.058756,1,1
512,512,0.300000,0.059489,1,1
512,512,0.300000,0.059484,1,1
512,512,0.300000,0.058216,1,1
512,512,0.300000,0.057608,1,1
1024,1024,0.300000,0.130674,1,1
1024,1024,0.300000,0.133898,1,1
1024,1024,0.300000,0.135050,1,1
1024,1024,0.300000,0.357987,1,1
1024,1024,0.300000,0.134607,1,1
1024,1024,0.300000,0.133938,1,1
1024,1024,0.300000,0.133270,1,1
1024,1024,0.300000,0.135336,1,1
1024,1024,0.300000,0.136774,1,1
1024,1024,0.300000,0.131195,1,1
1536,1536,0.300000,0.205607,1,1
1536,1536,0.300000,0.210701,1,1
1536,1536,0.300000,0.209593,1,1
1536,1536,0.300000,0.216068,1,1
1536,1536,0.300000,0.202430,1,1
1536,1536,0.300000,0.212164,1,1
1536,1536,0.300000,0.210911,1,1
1536,1536,0.300000,0.215643,1,1
1536,1536,0.300000,0.396507,1,1
1536,1536,0.300000,0.217429,1,1
2048,2048,0.300000,0.322293,1,1
2048,2048,0.300000,0.317433,1,1
2048,2048,0.300000,0.314926,1,1
2048,2048,0.300000,0.313647,1,1
2048,2048,0.300000,0.308188,1,1
2048,2048,0.300000,0.312377,1,1
2048,2048,0.300000,0.311352,1,1
2048,2048,0.300000,0.311145,1,1
2048,2048,0.300000,0.315246,1,1
2048,2048,0.300000,0.310121,1,1
2560,2560,0.300000,0.373485,0,1
2560,2560,0.300000,0.378695,0,1
2560,2560,0.300000,0.385852,0,1
2560,2560,0.300000,0.390899,0,1
2560,2560,0.300000,0.389127,0,1
2560,2560,0.300000,0.392650,0,1
2560,2560,0.300000,0.395097,0,1
2560,2560,0.300000,0.385521,0,1
2560,2560,0.300000,0.391346,0,1
2560,2560,0.300000,0.389199,0,1
3072,3072,0.300000,0.518065,0,1
3072,3072,0.300000,0.743381,0,1
3072,3072,0.300000,0.472175,0,1
3072,3072,0.300000,0.474960,0,1
3072,3072,0.300000,0.464613,0,1
3072,3072,0.300000,0.475302,0,1
3072,3072,0.300000,0.449437,0,1
3072,3072,0.300000,0.460551,0,1
3072,3072,0.300000,0.459400,0,1
3072,3072,0.300000,0.448560,0,1
3584,3584,0.300000,0.619063,1,1
3584,3584,0.300000,0.597101,1,1
3584,3584,0.300000,0.605343,1,1
3584,3584,0.300000,0.612129,1,1
3584,3584,0.300000,0.609332,1,1
3584,3584,0.300000,0.622995,1,1
3584,3584,0.300000,0.617656,1,1
3584,3584,0.300000,0.626576,1,1
3584,3584,0.300000,0.597642,1,1
3584,3584,0.300000,0.613409,1,1
4096,4096,0.300000,0.665743,0,1
4096,4096,0.300000,0.661301,0,1
4096,4096,0.300000,1.290643,0,1
4096,4096,0.300000,0.742032,0,1
4096,4096,0.300000,0.656852,0,1
4096,4096,0.300000,0.664001,0,1
4096,4096,0.300000,0.657634,0,1
4096,4096,0.300000,0.663034,0,1
4096,4096,0.300000,0.654701,0,1
4096,4096,0.300000,0.664640,0,1
4608,4608,0.300000,0.950977,0,1
4608,4608,0.300000,0.789813,0,1
4608,4608,0.300000,0.786988,0,1
4608,4608,0.300000,0.782599,0,1
4608,4608,0.300000,0.785877,0,1
4608,4608,0.300000,0.800446,0,1
4608,4608,0.300000,0.791240,0,1
4608,4608,0.300000,1.202129,0,1
4608,4608,0.300000,0.807349,0,1
4608,4608,0.300000,0.788499,0,1
5120,5120,0.300000,1.077645,0,1
5120,5120,0.300000,1.072906,0,1
5120,5120,0.300000,1.066230,0,1
5120,5120,0.300000,1.064798,0,1
5120,5120,0.300000,1.078720,0,1
5120,5120,0.300000,1.080386,0,1
5120,5120,0.300000,1.070062,0,1
5120,5120,0.300000,1.058323,0,1
5120,5120,0.300000,1.060676,0,1
5120,5120,0.300000,1.064068,0,1
5632,5632,0.300000,1.314099,0,1
5632,5632,0.300000,1.319467,0,1
5632,5632,0.300000,1.479382,0,1
5632,5632,0.300000,1.302669,0,1
5632,5632,0.300000,1.312381,0,1
5632,5632,0.300000,1.287682,0,1
5632,5632,0.300000,1.305992,0,1
5632,5632,0.300000,1.303121,0,1
5632,5632,0.300000,1.311588,0,1
5632,5632,0.300000,1.315794,0,1
6144,6144,0.300000,1.668250,0,1
6144,6144,0.300000,1.670980,0,1
6144,6144,0.300000,1.662265,0,1
6144,6144,0.300000,1.670908,0,1
6144,6144,0.300000,1.672066,0,1
6144,6144,0.300000,1.688184,0,1
6144,6144,0.300000,1.656421,0,1
6144,6144,0.300000,1.666341,0,1
6144,6144,0.300000,1.633756,0,1
6144,6144,0.300000,1.668449,0,1
6656,6656,0.300000,2.046503,0,1
6656,6656,0.300000,2.080902,0,1
6656,6656,0.300000,2.072942,0,1
6656,6656,0.300000,2.065647,0,1
6656,6656,0.300000,2.061558,0,1
6656,6656,0.300000,2.062072,0,1
6656,6656,0.300000,2.060481,0,1
6656,6656,0.300000,2.072348,0,1
6656,6656,0.300000,2.058836,0,1
6656,6656,0.300000,2.064278,0,1
7168,7168,0.300000,2.860566,1,1
7168,7168,0.300000,2.835207,1,1
7168,7168,0.300000,2.828856,1,1
7168,7168,0.300000,3.490182,1,1
7168,7168,0.300000,2.879334,1,1
7168,7168,0.300000,2.861828,1,1
7168,7168,0.300000,2.853908,1,1
7168,7168,0.300000,2.862296,1,1
7168,7168,0.300000,2.845789,1,1
7168,7168,0.300000,2.849945,1,1
7680,7680,0.300000,3.301041,1,1
7680,7680,0.300000,3.936407,1,1
7680,7680,0.300000,3.344264,1,1
7680,7680,0.300000,3.296674,1,1
7680,7680,0.300000,3.293550,1,1
7680,7680,0.300000,3.313618,1,1
7680,7680,0.300000,3.261229,1,1
7680,7680,0.300000,3.325629,1,1
7680,7680,0.300000,3.316642,1,1
7680,7680,0.300000,3.319194,1,1
8192,8192,0.300000,4.002687,1,1
8192,8192,0.300000,4.033882,1,1
8192,8192,0.300000,4.045872,1,1
8192,8192,0.300000,4.047058,1,1
8192,8192,0.300000,4.038939,1,1
8192,8192,0.300000,4.039596,1,1
8192,8192,0.300000,4.047073,1,1
8192,8192,0.300000,4.049952,1,1
8192,8192,0.300000,4.041895,1,1
8192,8192,0.300000,4.060105,1,1
8704,8704,0.300000,4.023193,0,1
8704,8704,0.300000,3.975689,0,1
8704,8704,0.300000,4.355760,0,1
8704,8704,0.300000,3.964152,0,1
8704,8704,0.300000,3.980516,0,1
8704,8704,0.300000,3.956148,0,1
8704,8704,0.300000,3.964124,0,1
8704,8704,0.300000,3.968786,0,1
8704,8704,0.300000,3.983802,0,1
8704,8704,0.300000,3.975506,0,1
9216,9216,0.300000,5.317743,1,1
9216,9216,0.300000,5.301308,1,1
9216,9216,0.300000,5.337713,1,1
9216,9216,0.300000,5.321558,1,1
9216,9216,0.300000,5.485712,1,1
9216,9216,0.300000,5.322564,1,1
9216,9216,0.300000,5.350287,1,1
9216,9216,0.300000,5.467981,1,1
9216,9216,0.300000,5.299191,1,1
9216,9216,0.300000,5.321588,1,1
9728,9728,0.300000,5.531916,0,1
9728,9728,0.300000,5.261520,0,1
9728,9728,0.300000,5.341486,0,1
9728,9728,0.300000,5.246849,0,1
9728,9728,0.300000,5.272225,0,1
9728,9728,0.300000,5.242950,0,1
9728,9728,0.300000,5.279536,0,1
9728,9728,0.300000,5.283101,0,1
9728,9728,0.300000,5.266105,0,1
9728,9728,0.300000,5.485727,0,1
10240,10240,0.300000,7.178348,1,1
10240,10240,0.300000,6.540348,1,1
10240,10240,0.300000,6.551251,1,1
10240,10240,0.300000,6.534457,1,1
10240,10240,0.300000,6.657150,1,1
10240,10240,0.300000,6.544076,1,1
10240,10240,0.300000,6.529838,1,1
10240,10240,0.300000,6.559802,1,1
10240,10240,0.300000,6.563470,1,1
10240,10240,0.300000,6.605021,1,1
10752,10752,0.300000,7.633421,1,1
10752,10752,0.300000,7.676888,1,1
10752,10752,0.300000,7.626834,1,1
10752,10752,0.300000,7.590477,1,1
10752,10752,0.300000,7.623956,1,1
10752,10752,0.300000,7.809609,1,1
10752,10752,0.300000,7.603159,1,1
10752,10752,0.300000,7.652017,1,1
10752,10752,0.300000,7.608340,1,1
10752,10752,0.300000,7.634691,1,1
11264,11264,0.300000,7.749493,0,1
11264,11264,0.300000,7.424541,0,1
11264,11264,0.300000,7.609386,0,1
11264,11264,0.300000,7.385604,0,1
11264,11264,0.300000,7.372330,0,1
11264,11264,0.300000,7.397653,0,1
11264,11264,0.300000,7.523402,0,1
11264,11264,0.300000,7.377849,0,1
11264,11264,0.300000,7.422489,0,1
11264,11264,0.300000,7.380325,0,1
11776,11776,0.300000,8.958778,1,1
11776,11776,0.300000,9.118416,1,1
11776,11776,0.300000,9.078592,1,1
11776,11776,0.300000,9.081884,1,1
11776,11776,0.300000,9.194382,1,1
11776,11776,0.300000,9.130629,1,1
11776,11776,0.300000,9.213805,1,1
11776,11776,0.300000,9.109256,1,1
11776,11776,0.300000,9.265670,1,1
11776,11776,0.300000,9.248360,1,1
12288,12288,0.300000,10.330218,1,1
12288,12288,0.300000,10.441903,1,1
12288,12288,0.300000,10.318242,1,1
12288,12288,0.300000,10.479450,1,1
12288,12288,0.300000,10.479408,1,1
12288,12288,0.300000,10.426530,1,1
12288,12288,0.300000,10.343832,1,1
12288,12288,0.300000,10.310588,1,1
12288,12288,0.300000,10.396876,1,1
12288,12288,0.300000,11.115540,1,1
12800,12800,0.300000,10.486751,0,1
12800,12800,0.300000,10.450928,0,1
12800,12800,0.300000,10.475639,0,1
12800,12800,0.300000,10.432636,0,1
12800,12800,0.300000,10.429918,0,1
12800,12800,0.300000,10.476815,0,1
12800,12800,0.300000,10.466400,0,1
12800,12800,0.300000,10.438639,0,1
12800,12800,0.300000,10.427618,0,1
12800,12800,0.300000,10.445469,0,1
13312,13312,0.300000,11.414764,0,1
13312,13312,0.300000,11.291876,0,1
13312,13312,0.300000,11.307784,0,1
13312,13312,0.300000,11.239224,0,1
13312,13312,0.300000,11.327047,0,1
13312,13312,0.300000,11.342695,0,1
13312,13312,0.300000,11.452430,0,1
13312,13312,0.300000,11.320895,0,1
13312,13312,0.300000,12.508283,0,1
13312,13312,0.300000,11.557853,0,1
13824,13824,0.300000,12.923291,0,1
13824,13824,0.300000,12.889509,0,1
13824,13824,0.300000,12.944802,0,1
13824,13824,0.300000,12.939255,0,1
13824,13824,0.300000,12.956617,0,1
