n,k,theta,tempo_esecuzione, result,check
512,512,0.700000,0.168481,0,1
512,512,0.700000,0.054802,0,1
512,512,0.700000,0.057636,0,1
512,512,0.700000,0.057288,0,1
512,512,0.700000,0.060202,0,1
512,512,0.700000,0.057680,0,1
512,512,0.700000,0.053670,0,1
512,512,0.700000,0.047915,0,1
512,512,0.700000,0.048234,0,1
512,512,0.700000,0.052642,0,1
1024,1024,0.700000,0.112588,0,1
1024,1024,0.700000,0.115347,0,1
1024,1024,0.700000,0.104408,0,1
1024,1024,0.700000,0.117638,0,1
1024,1024,0.700000,0.145621,0,1
1024,1024,0.700000,0.131782,0,1
1024,1024,0.700000,0.150511,0,1
1024,1024,0.700000,0.103836,0,1
1024,1024,0.700000,0.096684,0,1
1024,1024,0.700000,0.112122,0,1
1536,1536,0.700000,0.221877,0,1
1536,1536,0.700000,0.209364,0,1
1536,1536,0.700000,0.139966,0,1
1536,1536,0.700000,0.148913,0,1
1536,1536,0.700000,0.152049,0,1
1536,1536,0.700000,0.165482,0,1
1536,1536,0.700000,0.164397,0,1
1536,1536,0.700000,0.170336,0,1
1536,1536,0.700000,0.167469,0,1
1536,1536,0.700000,0.167125,0,1
2048,2048,0.700000,0.250876,1,1
2048,2048,0.700000,0.258096,1,1
2048,2048,0.700000,0.255194,1,1
2048,2048,0.700000,0.274529,1,1
2048,2048,0.700000,0.305223,1,1
2048,2048,0.700000,0.247525,1,1
2048,2048,0.700000,0.250449,1,1
2048,2048,0.700000,0.284952,1,1
2048,2048,0.700000,0.260708,1,1
2048,2048,0.700000,0.244975,1,1
2560,2560,0.700000,0.304854,0,1
2560,2560,0.700000,0.276899,0,1
2560,2560,0.700000,0.270187,0,1
2560,2560,0.700000,0.300026,0,1
2560,2560,0.700000,0.316233,0,1
2560,2560,0.700000,0.279694,0,1
2560,2560,0.700000,0.274073,0,1
2560,2560,0.700000,0.298683,0,1
2560,2560,0.700000,0.340769,0,1
2560,2560,0.700000,0.257315,0,1
3072,3072,0.700000,0.357552,0,1
3072,3072,0.700000,0.352156,0,1
3072,3072,0.700000,0.362708,0,1
3072,3072,0.700000,0.386300,0,1
3072,3072,0.700000,0.362304,0,1
3072,3072,0.700000,0.354574,0,1
3072,3072,0.700000,0.348521,0,1
3072,3072,0.700000,0.403616,0,1
3072,3072,0.700000,0.381963,0,1
3072,3072,0.700000,0.401071,0,1
3584,3584,0.700000,0.507792,1,1
3584,3584,0.700000,0.585207,1,1
3584,3584,0.700000,0.488182,1,1
3584,3584,0.700000,0.546160,1,1
3584,3584,0.700000,0.543818,1,1
3584,3584,0.700000,0.483077,1,1
3584,3584,0.700000,0.513074,1,1
3584,3584,0.700000,0.499975,1,1
3584,3584,0.700000,0.531614,1,1
3584,3584,0.700000,0.512604,1,1
4096,4096,0.700000,0.505466,0,1
4096,4096,0.700000,0.516006,0,1
4096,4096,0.700000,0.525142,0,1
4096,4096,0.700000,0.477619,0,1
4096,4096,0.700000,0.485661,0,1
4096,4096,0.700000,0.541250,0,1
4096,4096,0.700000,0.507366,0,1
4096,4096,0.700000,0.542951,0,1
4096,4096,0.700000,0.505962,0,1
4096,4096,0.700000,0.498335,0,1
4608,4608,0.700000,0.606752,0,1
4608,4608,0.700000,0.644984,0,1
4608,4608,0.700000,0.564457,0,1
4608,4608,0.700000,0.580008,0,1
4608,4608,0.700000,0.685491,0,1
4608,4608,0.700000,0.561941,0,1
4608,4608,0.700000,0.587990,0,1
4608,4608,0.700000,0.627857,0,1
4608,4608,0.700000,0.556395,0,1
4608,4608,0.700000,0.568758,0,1
5120,5120,0.700000,0.698848,0,1
5120,5120,0.700000,0.828614,0,1
5120,5120,0.700000,0.738961,0,1
5120,5120,0.700000,0.753102,0,1
5120,5120,0.700000,0.773069,0,1
5120,5120,0.700000,0.698784,0,1
