n,k,theta,tempo_esecuzione, result,check
512,512,0.100000,0.284214,1,1
512,512,0.100000,0.110473,1,1
512,512,0.100000,0.090141,1,1
512,512,0.100000,0.084705,1,1
512,512,0.100000,0.084818,1,1
512,512,0.100000,0.099655,1,1
512,512,0.100000,0.098640,1,1
512,512,0.100000,0.127410,1,1
512,512,0.100000,0.098997,1,1
512,512,0.100000,0.090206,1,1
1024,1024,0.100000,0.225188,0,1
1024,1024,0.100000,0.186717,0,1
1024,1024,0.100000,0.164131,0,1
1024,1024,0.100000,0.183602,0,1
1024,1024,0.100000,0.253169,0,1
1024,1024,0.100000,0.205216,0,1
1024,1024,0.100000,0.193508,0,1
1024,1024,0.100000,0.190357,0,1
1024,1024,0.100000,0.210585,0,1
1024,1024,0.100000,0.249776,0,1
1536,1536,0.100000,0.356354,1,1
1536,1536,0.100000,0.294087,1,1
1536,1536,0.100000,0.322183,1,1
1536,1536,0.100000,0.299885,1,1
1536,1536,0.100000,0.283893,1,1
1536,1536,0.100000,0.279860,1,1
1536,1536,0.100000,0.307018,1,1
1536,1536,0.100000,0.490399,1,1
1536,1536,0.100000,0.385963,1,1
1536,1536,0.100000,0.342443,1,1
2048,2048,0.100000,0.455215,0,1
2048,2048,0.100000,0.537152,0,1
2048,2048,0.100000,0.505010,0,1
2048,2048,0.100000,0.480303,0,1
2048,2048,0.100000,0.623712,0,1
2048,2048,0.100000,0.700146,0,1
2048,2048,0.100000,0.569213,0,1
2048,2048,0.100000,0.548500,0,1
2048,2048,0.100000,0.679114,0,1
2048,2048,0.100000,0.610158,0,1
2560,2560,0.100000,0.694438,0,1
2560,2560,0.100000,0.705530,0,1
2560,2560,0.100000,0.797191,0,1
2560,2560,0.100000,0.725420,0,1
2560,2560,0.100000,0.737464,0,1
2560,2560,0.100000,0.900965,0,1
2560,2560,0.100000,0.731309,0,1
2560,2560,0.100000,0.762613,0,1
2560,2560,0.100000,0.722546,0,1
2560,2560,0.100000,0.795190,0,1
3072,3072,0.100000,0.860999,0,1
3072,3072,0.100000,1.042149,0,1
3072,3072,0.100000,0.943227,0,1
3072,3072,0.100000,0.847205,0,1
3072,3072,0.100000,0.926598,0,1
3072,3072,0.100000,1.122082,0,1
3072,3072,0.100000,1.024331,0,1
3072,3072,0.100000,0.962949,0,1
3072,3072,0.100000,1.017666,0,1
3072,3072,0.100000,0.919465,0,1
3584,3584,0.100000,1.181561,0,1
3584,3584,0.100000,1.177041,0,1
3584,3584,0.100000,1.107157,0,1
3584,3584,0.100000,1.076644,0,1
3584,3584,0.100000,1.105164,0,1
3584,3584,0.100000,1.137825,0,1
3584,3584,0.100000,1.159053,0,1
3584,3584,0.100000,1.212662,0,1
3584,3584,0.100000,1.157940,0,1
3584,3584,0.100000,1.255974,0,1
4096,4096,0.100000,1.526929,0,1
4096,4096,0.100000,1.283051,0,1
4096,4096,0.100000,1.441255,0,1
4096,4096,0.100000,1.464209,0,1
4096,4096,0.100000,1.454693,0,1
4096,4096,0.100000,1.341218,0,1
4096,4096,0.100000,1.470085,0,1
4096,4096,0.100000,1.387375,0,1
4096,4096,0.100000,1.433601,0,1
4096,4096,0.100000,1.211040,0,1
4608,4608,0.100000,1.717187,0,1
4608,4608,0.100000,1.652850,0,1
4608,4608,0.100000,1.765432,0,1
4608,4608,0.100000,1.829587,0,1
4608,4608,0.100000,1.558802,0,1
4608,4608,0.100000,1.546561,0,1
4608,4608,0.100000,1.532961,0,1
4608,4608,0.100000,1.643504,0,1
4608,4608,0.100000,1.576674,0,1
4608,4608,0.100000,1.636754,0,1
5120,5120,0.100000,1.715755,0,1
5120,5120,0.100000,1.885236,0,1
5120,5120,0.100000,2.016541,0,1
5120,5120,0.100000,2.046313,0,1
5120,5120,0.100000,1.997999,0,1
5120,5120,0.100000,1.723136,0,1
5120,5120,0.100000,1.749568,0,1
5120,5120,0.100000,1.625232,0,1
5120,5120,0.100000,1.847221,0,1
5120,5120,0.100000,2.081651,0,1
5632,5632,0.100000,2.151137,1,1
5632,5632,0.100000,2.164560,1,1
5632,5632,0.100000,2.450730,1,1
5632,5632,0.100000,2.426472,1,1
5632,5632,0.100000,2.387567,1,1
5632,5632,0.100000,2.237941,1,1
5632,5632,0.100000,2.619879,1,1
5632,5632,0.100000,2.430856,1,1
5632,5632,0.100000,2.429742,1,1
5632,5632,0.100000,2.263393,1,1
6144,6144,0.100000,2.621734,0,1
6144,6144,0.100000,2.130788,0,1
