n,k,theta,tempo_esecuzione, result
512,512,0.300000,0.169679,1
512,512,0.300000,0.053224,1
512,512,0.300000,0.055992,1
512,512,0.300000,0.056921,1
512,512,0.300000,0.049030,1
512,512,0.300000,0.051026,1
512,512,0.300000,0.061386,1
512,512,0.300000,0.047855,1
512,512,0.300000,0.049363,1
512,512,0.300000,0.049060,1
1024,1024,0.300000,0.101917,1
1024,1024,0.300000,0.300889,1
1024,1024,0.300000,0.106026,1
1024,1024,0.300000,0.103860,1
1024,1024,0.300000,0.131425,1
1024,1024,0.300000,0.107600,1
1024,1024,0.300000,0.101056,1
1024,1024,0.300000,0.272660,1
1024,1024,0.300000,0.099229,1
1024,1024,0.300000,0.106353,1
1536,1536,0.300000,0.452506,1
1536,1536,0.300000,0.163276,1
1536,1536,0.300000,0.456015,1
1536,1536,0.300000,0.182518,1
1536,1536,0.300000,0.175615,1
1536,1536,0.300000,0.170593,1
1536,1536,0.300000,0.166870,1
1536,1536,0.300000,0.182478,1
1536,1536,0.300000,0.182623,1
1536,1536,0.300000,0.174415,1
2048,2048,0.300000,0.228488,1
2048,2048,0.300000,0.264592,1
2048,2048,0.300000,0.234774,1
2048,2048,0.300000,0.291976,1
2048,2048,0.300000,0.622516,1
2048,2048,0.300000,0.281930,1
2048,2048,0.300000,0.279391,1
2048,2048,0.300000,0.283666,1
2048,2048,0.300000,0.306490,1
2048,2048,0.300000,0.272988,1
2560,2560,0.300000,0.814585,0
2560,2560,0.300000,0.358392,0
2560,2560,0.300000,0.400596,0
2560,2560,0.300000,0.852068,0
2560,2560,0.300000,0.443312,0
2560,2560,0.300000,0.459119,0
2560,2560,0.300000,0.421848,0
2560,2560,0.300000,0.888035,0
2560,2560,0.300000,0.383582,0
2560,2560,0.300000,0.804956,0
