n,k,theta,tempo_esecuzione, result
512,512,0.100000,0.341307,1
512,512,0.100000,0.051717,1
512,512,0.100000,0.051414,1
512,512,0.100000,0.053714,1
512,512,0.100000,0.050854,1
512,512,0.100000,0.053627,1
512,512,0.100000,0.053990,1
512,512,0.100000,0.051894,1
512,512,0.100000,0.051370,1
512,512,0.100000,0.065060,1
1024,1024,0.100000,0.099083,0
1024,1024,0.100000,0.107341,0
1024,1024,0.100000,0.104705,0
1024,1024,0.100000,0.100458,0
1024,1024,0.100000,0.120154,0
1024,1024,0.100000,0.106657,0
1024,1024,0.100000,0.103516,0
1024,1024,0.100000,0.102904,0
1024,1024,0.100000,0.096055,0
1024,1024,0.100000,0.100487,0
1536,1536,0.100000,0.165856,1
1536,1536,0.100000,0.161582,1
1536,1536,0.100000,0.164347,1
1536,1536,0.100000,0.165120,1
1536,1536,0.100000,0.162682,1
1536,1536,0.100000,0.169872,1
1536,1536,0.100000,0.165899,1
1536,1536,0.100000,0.166087,1
1536,1536,0.100000,0.166781,1
1536,1536,0.100000,0.175828,1
2048,2048,0.100000,0.209148,0
2048,2048,0.100000,0.207277,0
2048,2048,0.100000,0.207330,0
2048,2048,0.100000,0.204598,0
2048,2048,0.100000,0.220747,0
2048,2048,0.100000,0.209099,0
2048,2048,0.100000,0.211504,0
2048,2048,0.100000,0.207065,0
2048,2048,0.100000,0.208676,0
2048,2048,0.100000,0.209702,0
2560,2560,0.100000,0.257722,0
2560,2560,0.100000,0.271652,0
2560,2560,0.100000,0.310545,0
2560,2560,0.100000,0.290358,0
2560,2560,0.100000,0.308050,0
2560,2560,0.100000,0.313783,0
2560,2560,0.100000,0.322779,0
2560,2560,0.100000,0.357423,0
2560,2560,0.100000,0.318737,0
2560,2560,0.100000,0.334328,0
3072,3072,0.100000,0.414574,0
3072,3072,0.100000,0.401837,0
3072,3072,0.100000,0.415169,0
3072,3072,0.100000,0.442897,0
3072,3072,0.100000,0.433827,0
3072,3072,0.100000,0.433802,0
3072,3072,0.100000,0.440738,0
3072,3072,0.100000,0.436633,0
3072,3072,0.100000,0.435623,0
3072,3072,0.100000,0.447788,0
3584,3584,0.100000,0.532122,0
3584,3584,0.100000,0.532800,0
3584,3584,0.100000,0.579290,0
3584,3584,0.100000,0.522341,0
3584,3584,0.100000,0.494438,0
3584,3584,0.100000,0.508583,0
3584,3584,0.100000,0.577471,0
3584,3584,0.100000,0.597328,0
3584,3584,0.100000,0.515093,0
3584,3584,0.100000,0.578035,0
4096,4096,0.100000,0.657154,0
4096,4096,0.100000,0.624885,0
4096,4096,0.100000,0.549330,0
4096,4096,0.100000,0.599910,0
4096,4096,0.100000,0.602868,0
4096,4096,0.100000,0.574000,0
4096,4096,0.100000,0.577163,0
4096,4096,0.100000,0.640334,0
4096,4096,0.100000,0.568774,0
4096,4096,0.100000,0.599665,0
4608,4608,0.100000,0.668008,0
4608,4608,0.100000,0.658724,0
4608,4608,0.100000,0.706707,0
4608,4608,0.100000,0.715302,0
4608,4608,0.100000,0.965218,0
4608,4608,0.100000,0.672294,0
4608,4608,0.100000,0.713886,0
4608,4608,0.100000,0.816670,0
4608,4608,0.100000,0.731175,0
4608,4608,0.100000,1.067371,0
5120,5120,0.100000,0.857078,0
5120,5120,0.100000,0.748569,0
5120,5120,0.100000,0.702979,0
5120,5120,0.100000,0.740871,0
5120,5120,0.100000,0.655227,0
5120,5120,0.100000,0.669612,0
5120,5120,0.100000,0.790116,0
5120,5120,0.100000,0.752127,0
5120,5120,0.100000,0.674907,0
5120,5120,0.100000,0.683223,0
