n,k,theta,tempo_esecuzione, result
512,512,0.700000,0.242525,0
512,512,0.700000,0.081257,0
512,512,0.700000,0.080647,0
512,512,0.700000,0.067702,0
512,512,0.700000,0.068647,0
512,512,0.700000,0.065313,0
512,512,0.700000,0.060336,0
512,512,0.700000,0.059013,0
512,512,0.700000,0.085271,0
512,512,0.700000,0.080972,0
1024,1024,0.700000,0.161832,0
1024,1024,0.700000,0.192149,0
1024,1024,0.700000,0.155091,0
1024,1024,0.700000,0.165094,0
1024,1024,0.700000,0.146450,0
1024,1024,0.700000,0.146795,0
1024,1024,0.700000,0.147304,0
1024,1024,0.700000,0.146897,0
1024,1024,0.700000,0.146364,0
1024,1024,0.700000,0.150282,0
1536,1536,0.700000,0.417680,0
1536,1536,0.700000,0.425966,0
1536,1536,0.700000,0.405093,0
1536,1536,0.700000,0.423573,0
1536,1536,0.700000,0.373424,0
1536,1536,0.700000,0.436208,0
1536,1536,0.700000,0.419462,0
1536,1536,0.700000,0.416637,0
1536,1536,0.700000,0.447150,0
1536,1536,0.700000,0.444982,0
2048,2048,0.700000,0.831794,1
2048,2048,0.700000,0.842131,1
2048,2048,0.700000,0.838438,1
2048,2048,0.700000,0.723575,1
2048,2048,0.700000,0.715067,1
2048,2048,0.700000,0.938077,1
2048,2048,0.700000,0.982587,1
2048,2048,0.700000,0.926454,1
2048,2048,0.700000,0.910909,1
2048,2048,0.700000,0.824184,1
2560,2560,0.700000,1.555725,0
2560,2560,0.700000,1.588201,0
2560,2560,0.700000,1.494108,0
2560,2560,0.700000,1.565357,0
2560,2560,0.700000,1.381695,0
2560,2560,0.700000,1.493598,0
2560,2560,0.700000,1.467946,0
2560,2560,0.700000,1.664871,0
2560,2560,0.700000,1.432212,0
2560,2560,0.700000,1.590983,0
3072,3072,0.700000,2.069734,0
3072,3072,0.700000,2.043843,0
3072,3072,0.700000,2.148588,0
3072,3072,0.700000,2.189371,0
3072,3072,0.700000,2.341101,0
3072,3072,0.700000,2.103925,0
3072,3072,0.700000,2.139829,0
3072,3072,0.700000,2.136006,0
3072,3072,0.700000,2.129010,0
3072,3072,0.700000,2.062496,0
3584,3584,0.700000,3.060179,1
3584,3584,0.700000,3.028706,1
3584,3584,0.700000,2.989663,1
3584,3584,0.700000,2.956222,1
3584,3584,0.700000,3.039278,1
3584,3584,0.700000,3.066545,1
3584,3584,0.700000,3.221772,1
3584,3584,0.700000,3.068935,1
3584,3584,0.700000,3.014324,1
3584,3584,0.700000,2.974140,1
4096,4096,0.700000,4.227757,0
4096,4096,0.700000,4.159064,0
4096,4096,0.700000,4.084880,0
4096,4096,0.700000,4.085678,0
4096,4096,0.700000,4.046893,0
4096,4096,0.700000,4.126967,0
4096,4096,0.700000,4.110860,0
4096,4096,0.700000,4.132422,0
4096,4096,0.700000,4.250188,0
4096,4096,0.700000,4.143227,0
4608,4608,0.700000,5.618578,0
4608,4608,0.700000,5.528205,0
4608,4608,0.700000,5.594186,0
4608,4608,0.700000,5.680684,0
4608,4608,0.700000,5.536047,0
4608,4608,0.700000,5.541136,0
4608,4608,0.700000,5.457713,0
4608,4608,0.700000,5.715471,0
4608,4608,0.700000,5.441213,0
4608,4608,0.700000,5.651841,0
5120,5120,0.700000,7.764996,0
5120,5120,0.700000,7.622199,0
5120,5120,0.700000,7.946571,0
5120,5120,0.700000,7.717800,0
5120,5120,0.700000,7.680234,0
5120,5120,0.700000,7.873597,0
5120,5120,0.700000,7.855749,0
5120,5120,0.700000,7.819267,0
5120,5120,0.700000,7.621389,0
5120,5120,0.700000,7.614211,0
5632,5632,0.700000,10.119182,1
5632,5632,0.700000,10.009064,1
5632,5632,0.700000,10.044795,1
5632,5632,0.700000,9.965987,1
5632,5632,0.700000,9.928757,1
5632,5632,0.700000,9.892605,1
5632,5632,0.700000,10.022508,1
5632,5632,0.700000,9.972886,1
5632,5632,0.700000,9.794635,1
5632,5632,0.700000,9.956049,1
6144,6144,0.700000,12.399481,0
6144,6144,0.700000,12.415218,0
6144,6144,0.700000,12.446284,0
6144,6144,0.700000,12.499964,0
6144,6144,0.700000,12.312699,0
6144,6144,0.700000,12.269894,0
6144,6144,0.700000,12.252192,0
6144,6144,0.700000,12.176904,0
6144,6144,0.700000,12.236698,0
6144,6144,0.700000,12.228675,0
6656,6656,0.700000,15.849653,0
6656,6656,0.700000,16.050862,0
6656,6656,0.700000,15.899846,0
6656,6656,0.700000,15.928298,0
6656,6656,0.700000,16.053917,0
6656,6656,0.700000,15.894575,0
6656,6656,0.700000,15.670810,0
6656,6656,0.700000,16.081766,0
6656,6656,0.700000,15.893573,0
6656,6656,0.700000,15.951595,0
7168,7168,0.700000,19.348429,1
7168,7168,0.700000,19.605898,1
7168,7168,0.700000,19.262855,1
7168,7168,0.700000,19.504962,1
7168,7168,0.700000,19.680900,1
7168,7168,0.700000,19.385215,1
7168,7168,0.700000,19.491327,1
7168,7168,0.700000,19.520087,1
7168,7168,0.700000,19.493983,1
7168,7168,0.700000,19.695891,1
7680,7680,0.700000,25.104727,0
7680,7680,0.700000,25.343715,0
7680,7680,0.700000,25.235982,0
7680,7680,0.700000,25.012546,0
7680,7680,0.700000,24.694589,0
7680,7680,0.700000,24.954180,0
7680,7680,0.700000,24.906187,0
7680,7680,0.700000,25.250621,0
7680,7680,0.700000,25.523979,0
7680,7680,0.700000,24.716839,0
8192,8192,0.700000,28.805456,0
8192,8192,0.700000,29.638280,0
8192,8192,0.700000,29.247354,0
8192,8192,0.700000,29.658699,0
8192,8192,0.700000,29.967498,0
8192,8192,0.700000,29.083790,0
8192,8192,0.700000,29.131212,0
8192,8192,0.700000,29.737002,0
8192,8192,0.700000,29.388584,0
8192,8192,0.700000,29.376752,0
8704,8704,0.700000,36.474813,0
8704,8704,0.700000,36.881456,0
8704,8704,0.700000,36.805886,0
8704,8704,0.700000,36.350159,0
8704,8704,0.700000,36.422523,0
8704,8704,0.700000,36.777901,0
8704,8704,0.700000,36.544113,0
8704,8704,0.700000,36.884699,0
8704,8704,0.700000,36.885411,0
8704,8704,0.700000,37.092181,0
9216,9216,0.700000,41.185428,0
9216,9216,0.700000,42.665584,0
9216,9216,0.700000,42.363567,0
9216,9216,0.700000,42.333980,0
9216,9216,0.700000,42.041390,0
9216,9216,0.700000,42.322323,0
9216,9216,0.700000,41.964172,0
9216,9216,0.700000,42.308544,0
9216,9216,0.700000,42.326191,0
9216,9216,0.700000,41.571675,0
9728,9728,0.700000,48.366648,1
9728,9728,0.700000,48.882264,1
9728,9728,0.700000,48.666106,1
9728,9728,0.700000,48.511679,1
9728,9728,0.700000,48.609869,1
9728,9728,0.700000,48.229123,1
9728,9728,0.700000,48.434581,1
9728,9728,0.700000,48.634801,1
9728,9728,0.700000,48.219802,1
9728,9728,0.700000,48.371750,1
10240,10240,0.700000,55.851591,1
10240,10240,0.700000,55.497202,1
10240,10240,0.700000,55.419225,1
10240,10240,0.700000,55.227317,1
10240,10240,0.700000,55.401968,1
10240,10240,0.700000,55.335238,1
