n,k,theta,tempo_esecuzione, result,check
512,512,0.100000,0.219400,1,1
512,512,0.100000,0.060969,1,1
512,512,0.100000,0.058980,1,1
512,512,0.100000,0.060332,1,1
512,512,0.100000,0.059504,1,1
512,512,0.100000,0.060059,1,1
512,512,0.100000,0.059750,1,1
512,512,0.100000,0.055982,1,1
512,512,0.100000,0.059145,1,1
512,512,0.100000,0.057433,1,1
1024,1024,0.100000,0.123031,0,1
1024,1024,0.100000,0.121114,0,1
1024,1024,0.100000,0.122487,0,1
1024,1024,0.100000,0.124364,0,1
1024,1024,0.100000,0.121857,0,1
1024,1024,0.100000,0.119522,0,1
1024,1024,0.100000,0.121505,0,1
1024,1024,0.100000,0.122126,0,1
1024,1024,0.100000,0.123680,0,1
1024,1024,0.100000,0.117398,0,1
1536,1536,0.100000,0.201654,1,1
1536,1536,0.100000,0.196588,1,1
1536,1536,0.100000,0.198738,1,1
1536,1536,0.100000,0.201707,1,1
1536,1536,0.100000,0.205244,1,1
1536,1536,0.100000,0.209241,1,1
1536,1536,0.100000,0.209943,1,1
1536,1536,0.100000,0.212037,1,1
1536,1536,0.100000,0.212421,1,1
1536,1536,0.100000,0.206586,1,1
2048,2048,0.100000,0.299719,0,1
2048,2048,0.100000,0.298985,0,1
2048,2048,0.100000,0.292016,0,1
2048,2048,0.100000,0.298667,0,1
2048,2048,0.100000,0.305569,0,1
2048,2048,0.100000,0.298115,0,1
2048,2048,0.100000,0.293363,0,1
2048,2048,0.100000,0.291222,0,1
2048,2048,0.100000,0.292818,0,1
2048,2048,0.100000,0.290670,0,1
2560,2560,0.100000,0.375936,0,1
2560,2560,0.100000,0.389546,0,1
2560,2560,0.100000,0.380219,0,1
2560,2560,0.100000,0.400203,0,1
2560,2560,0.100000,0.389329,0,1
2560,2560,0.100000,0.389188,0,1
2560,2560,0.100000,0.409190,0,1
2560,2560,0.100000,0.394334,0,1
2560,2560,0.100000,0.440090,0,1
2560,2560,0.100000,0.391499,0,1
3072,3072,0.100000,0.519235,0,1
3072,3072,0.100000,0.499394,0,1
3072,3072,0.100000,0.470935,0,1
3072,3072,0.100000,0.461726,0,1
3072,3072,0.100000,0.470253,0,1
3072,3072,0.100000,0.465867,0,1
3072,3072,0.100000,0.439425,0,1
