n,k,theta,tempo_esecuzione, result,check
512,512,0.700000,0.290640,0,1
512,512,0.700000,0.129396,0,1
512,512,0.700000,0.101400,0,1
512,512,0.700000,0.092449,0,1
512,512,0.700000,0.086209,0,1
512,512,0.700000,0.138576,0,1
512,512,0.700000,0.109575,0,1
512,512,0.700000,0.127729,0,1
512,512,0.700000,0.096418,0,1
512,512,0.700000,0.127742,0,1
1024,1024,0.700000,0.216318,0,1
1024,1024,0.700000,0.210855,0,1
1024,1024,0.700000,0.196646,0,1
1024,1024,0.700000,0.173882,0,1
1024,1024,0.700000,0.179953,0,1
1024,1024,0.700000,0.175581,0,1
1024,1024,0.700000,0.225519,0,1
1024,1024,0.700000,0.174448,0,1
1024,1024,0.700000,0.177093,0,1
1024,1024,0.700000,0.152848,0,1
1536,1536,0.700000,0.262449,0,1
1536,1536,0.700000,0.389054,0,1
1536,1536,0.700000,0.345035,0,1
1536,1536,0.700000,0.298907,0,1
1536,1536,0.700000,0.438452,0,1
1536,1536,0.700000,0.300880,0,1
1536,1536,0.700000,0.289182,0,1
1536,1536,0.700000,0.284113,0,1
1536,1536,0.700000,0.386376,0,1
1536,1536,0.700000,0.306922,0,1
2048,2048,0.700000,0.538313,1,1
2048,2048,0.700000,0.595173,1,1
2048,2048,0.700000,0.539917,1,1
2048,2048,0.700000,0.583315,1,1
2048,2048,0.700000,0.636918,1,1
2048,2048,0.700000,0.668976,1,1
2048,2048,0.700000,0.640377,1,1
2048,2048,0.700000,0.651175,1,1
2048,2048,0.700000,0.632541,1,1
2048,2048,0.700000,0.636679,1,1
2560,2560,0.700000,0.744554,0,1
2560,2560,0.700000,0.838888,0,1
2560,2560,0.700000,0.901611,0,1
2560,2560,0.700000,0.813374,0,1
2560,2560,0.700000,0.823160,0,1
2560,2560,0.700000,0.733710,0,1
2560,2560,0.700000,0.780477,0,1
2560,2560,0.700000,0.910451,0,1
2560,2560,0.700000,0.813403,0,1
2560,2560,0.700000,0.805541,0,1
3072,3072,0.700000,0.999803,0,1
3072,3072,0.700000,0.994543,0,1
3072,3072,0.700000,1.176201,0,1
3072,3072,0.700000,0.988550,0,1
3072,3072,0.700000,1.080512,0,1
3072,3072,0.700000,1.008347,0,1
3072,3072,0.700000,1.027708,0,1
3072,3072,0.700000,0.974440,0,1
3072,3072,0.700000,0.966594,0,1
3072,3072,0.700000,0.981691,0,1
3584,3584,0.700000,1.135313,1,1
3584,3584,0.700000,1.206553,1,1
3584,3584,0.700000,1.313667,1,1
3584,3584,0.700000,1.244968,1,1
3584,3584,0.700000,1.303863,1,1
3584,3584,0.700000,1.267147,1,1
3584,3584,0.700000,1.238503,1,1
3584,3584,0.700000,1.374927,1,1
3584,3584,0.700000,1.336367,1,1
3584,3584,0.700000,1.283895,1,1
4096,4096,0.700000,1.423808,0,1
4096,4096,0.700000,1.486908,0,1
4096,4096,0.700000,1.369149,0,1
4096,4096,0.700000,1.244470,0,1
4096,4096,0.700000,1.341858,0,1
4096,4096,0.700000,1.532551,0,1
4096,4096,0.700000,1.485577,0,1
4096,4096,0.700000,1.347920,0,1
4096,4096,0.700000,1.489159,0,1
4096,4096,0.700000,1.426814,0,1
4608,4608,0.700000,1.661677,0,1
4608,4608,0.700000,1.677976,0,1
4608,4608,0.700000,1.674684,0,1
4608,4608,0.700000,1.638217,0,1
4608,4608,0.700000,1.525370,0,1
4608,4608,0.700000,1.536142,0,1
4608,4608,0.700000,1.693434,0,1
4608,4608,0.700000,1.618333,0,1
4608,4608,0.700000,1.761830,0,1
4608,4608,0.700000,1.717242,0,1
5120,5120,0.700000,1.911087,0,1
5120,5120,0.700000,1.733109,0,1
5120,5120,0.700000,1.810390,0,1
5120,5120,0.700000,1.992084,0,1
5120,5120,0.700000,2.150530,0,1
5120,5120,0.700000,2.047892,0,1
5120,5120,0.700000,1.700827,0,1
5120,5120,0.700000,1.680186,0,1
5120,5120,0.700000,1.872910,0,1
5120,5120,0.700000,1.962465,0,1
5632,5632,0.700000,2.111000,1,1
5632,5632,0.700000,2.475785,1,1
5632,5632,0.700000,2.497932,1,1
5632,5632,0.700000,2.496608,1,1
5632,5632,0.700000,2.595412,1,1
5632,5632,0.700000,2.561962,1,1
5632,5632,0.700000,2.565727,1,1
5632,5632,0.700000,2.387025,1,1
5632,5632,0.700000,2.292448,1,1
5632,5632,0.700000,2.465781,1,1
6144,6144,0.700000,2.344803,0,1
6144,6144,0.700000,2.211590,0,1
6144,6144,0.700000,2.206293,0,1
6144,6144,0.700000,2.091700,0,1
6144,6144,0.700000,2.048914,0,1
6144,6144,0.700000,2.331246,0,1
6144,6144,0.700000,2.127652,0,1
6144,6144,0.700000,2.268993,0,1
6144,6144,0.700000,2.228955,0,1
6144,6144,0.700000,1.945193,0,1
6656,6656,0.700000,2.404641,0,1
6656,6656,0.700000,2.749473,0,1
6656,6656,0.700000,2.425988,0,1
6656,6656,0.700000,2.124823,0,1
6656,6656,0.700000,2.406434,0,1
6656,6656,0.700000,2.506435,0,1
6656,6656,0.700000,2.006468,0,1
6656,6656,0.700000,2.287774,0,1
6656,6656,0.700000,2.532601,0,1
6656,6656,0.700000,2.511164,0,1
7168,7168,0.700000,2.948174,1,1
7168,7168,0.700000,2.771392,1,1
7168,7168,0.700000,3.080285,1,1
7168,7168,0.700000,2.996521,1,1
7168,7168,0.700000,3.165467,1,1
7168,7168,0.700000,3.088498,1,1
7168,7168,0.700000,2.847744,1,1
7168,7168,0.700000,2.925273,1,1
7168,7168,0.700000,2.842299,1,1
7168,7168,0.700000,2.604850,1,1
7680,7680,0.700000,2.547147,0,1
7680,7680,0.700000,2.166457,0,1
7680,7680,0.700000,2.800322,0,1
7680,7680,0.700000,2.363004,0,1
7680,7680,0.700000,2.735118,0,1
7680,7680,0.700000,2.866178,0,1
7680,7680,0.700000,2.781813,0,1
7680,7680,0.700000,2.629313,0,1
7680,7680,0.700000,2.596696,0,1
7680,7680,0.700000,2.648686,0,1
8192,8192,0.700000,2.761290,0,1
8192,8192,0.700000,2.687293,0,1
8192,8192,0.700000,2.701223,0,1
8192,8192,0.700000,3.287488,0,1
8192,8192,0.700000,3.001325,0,1
8192,8192,0.700000,3.408697,0,1
8192,8192,0.700000,3.020573,0,1
8192,8192,0.700000,2.669894,0,1
8192,8192,0.700000,2.391939,0,1
8192,8192,0.700000,2.716296,0,1
8704,8704,0.700000,3.271309,0,1
8704,8704,0.700000,3.286309,0,1
8704,8704,0.700000,3.121053,0,1
8704,8704,0.700000,2.981026,0,1
8704,8704,0.700000,3.046741,0,1
8704,8704,0.700000,3.054788,0,1
8704,8704,0.700000,3.098256,0,1
8704,8704,0.700000,2.902055,0,1
8704,8704,0.700000,2.792282,0,1
8704,8704,0.700000,2.788474,0,1
9216,9216,0.700000,2.752185,0,1
