n,k,theta,tempo_esecuzione, result
512,512,0.500000,0.206629,0
512,512,0.500000,0.080374,0
512,512,0.500000,0.081593,0
512,512,0.500000,0.061745,0
512,512,0.500000,0.083673,0
512,512,0.500000,0.070644,0
512,512,0.500000,0.072975,0
512,512,0.500000,0.058483,0
512,512,0.500000,0.061960,0
512,512,0.500000,0.077943,0
1024,1024,0.500000,0.159880,0
1024,1024,0.500000,0.145960,0
1024,1024,0.500000,0.159578,0
1024,1024,0.500000,0.116977,0
1024,1024,0.500000,0.118381,0
1024,1024,0.500000,0.119422,0
1024,1024,0.500000,0.151586,0
1024,1024,0.500000,0.156285,0
1024,1024,0.500000,0.121423,0
1024,1024,0.500000,0.124222,0
1536,1536,0.500000,0.181645,0
1536,1536,0.500000,0.228395,0
1536,1536,0.500000,0.181740,0
1536,1536,0.500000,0.233590,0
1536,1536,0.500000,0.173218,0
1536,1536,0.500000,0.235858,0
1536,1536,0.500000,0.177155,0
1536,1536,0.500000,0.188536,0
1536,1536,0.500000,0.232523,0
1536,1536,0.500000,0.222928,0
2048,2048,0.500000,0.233599,0
2048,2048,0.500000,0.248012,0
2048,2048,0.500000,0.263186,0
2048,2048,0.500000,0.400678,0
2048,2048,0.500000,0.422355,0
2048,2048,0.500000,0.413856,0
2048,2048,0.500000,0.394916,0
2048,2048,0.500000,0.409386,0
2048,2048,0.500000,0.409605,0
2048,2048,0.500000,0.449459,0
2560,2560,0.500000,0.598137,0
2560,2560,0.500000,0.532201,0
2560,2560,0.500000,0.529999,0
2560,2560,0.500000,0.537707,0
2560,2560,0.500000,0.531701,0
2560,2560,0.500000,0.530269,0
2560,2560,0.500000,0.526675,0
2560,2560,0.500000,0.579143,0
2560,2560,0.500000,0.552433,0
2560,2560,0.500000,0.560980,0
3072,3072,0.500000,0.720392,0
3072,3072,0.500000,0.781574,0
3072,3072,0.500000,0.713450,0
3072,3072,0.500000,0.737752,0
3072,3072,0.500000,0.730965,0
3072,3072,0.500000,0.791608,0
3072,3072,0.500000,0.723542,0
3072,3072,0.500000,0.709633,0
3072,3072,0.500000,0.712590,0
3072,3072,0.500000,0.718852,0
3584,3584,0.500000,0.922576,1
3584,3584,0.500000,0.925083,1
3584,3584,0.500000,0.954228,1
3584,3584,0.500000,0.924023,1
3584,3584,0.500000,0.953980,1
3584,3584,0.500000,0.966219,1
3584,3584,0.500000,0.935410,1
3584,3584,0.500000,0.984491,1
3584,3584,0.500000,0.963909,1
3584,3584,0.500000,0.947640,1
4096,4096,0.500000,1.086623,0
4096,4096,0.500000,1.106605,0
4096,4096,0.500000,1.079262,0
4096,4096,0.500000,1.056804,0
4096,4096,0.500000,1.041560,0
