n,k,theta,tempo_esecuzione, result,check
512,512,0.900000,0.281658,1,1
512,512,0.900000,0.179659,1,1
512,512,0.900000,0.055689,1,1
512,512,0.900000,0.169847,1,1
512,512,0.900000,0.171822,1,1
512,512,0.900000,0.112129,1,1
512,512,0.900000,0.057420,1,1
512,512,0.900000,0.122863,1,1
512,512,0.900000,0.107398,1,1
512,512,0.900000,0.107773,1,1
1024,1024,0.900000,0.220664,0,1
1024,1024,0.900000,0.219767,0,1
1024,1024,0.900000,0.119012,0,1
1024,1024,0.900000,0.164204,0,1
1024,1024,0.900000,0.215519,0,1
1024,1024,0.900000,0.216174,0,1
1024,1024,0.900000,0.211875,0,1
1024,1024,0.900000,0.182263,0,1
1024,1024,0.900000,0.363973,0,1
1024,1024,0.900000,0.339102,0,1
1536,1536,0.900000,0.526978,1,1
1536,1536,0.900000,0.525739,1,1
1536,1536,0.900000,0.385950,1,1
1536,1536,0.900000,0.335944,1,1
1536,1536,0.900000,0.343850,1,1
1536,1536,0.900000,0.347931,1,1
1536,1536,0.900000,0.348492,1,1
1536,1536,0.900000,0.372591,1,1
1536,1536,0.900000,0.346327,1,1
1536,1536,0.900000,0.351406,1,1
2048,2048,0.900000,0.473857,0,1
2048,2048,0.900000,0.470967,0,1
2048,2048,0.900000,0.470697,0,1
2048,2048,0.900000,0.479377,0,1
2048,2048,0.900000,0.470643,0,1
2048,2048,0.900000,0.499779,0,1
2048,2048,0.900000,0.326863,0,1
2048,2048,0.900000,0.494073,0,1
2048,2048,0.900000,0.492313,0,1
2048,2048,0.900000,0.497321,0,1
2560,2560,0.900000,0.464367,1,1
2560,2560,0.900000,0.413224,1,1
2560,2560,0.900000,0.652542,1,1
2560,2560,0.900000,0.653223,1,1
2560,2560,0.900000,0.736674,1,1
2560,2560,0.900000,0.499149,1,1
2560,2560,0.900000,0.810645,1,1
2560,2560,0.900000,0.447097,1,1
2560,2560,0.900000,0.426871,1,1
2560,2560,0.900000,0.423214,1,1
3072,3072,0.900000,0.897981,1,1
3072,3072,0.900000,0.554527,1,1
3072,3072,0.900000,0.535407,1,1
3072,3072,0.900000,0.514875,1,1
3072,3072,0.900000,0.521207,1,1
3072,3072,0.900000,0.494463,1,1
3072,3072,0.900000,0.547013,1,1
3072,3072,0.900000,0.512584,1,1
3072,3072,0.900000,0.512790,1,1
3072,3072,0.900000,0.511328,1,1
3584,3584,0.900000,0.601391,1,1
3584,3584,0.900000,1.427056,1,1
3584,3584,0.900000,0.704933,1,1
3584,3584,0.900000,0.602937,1,1
3584,3584,0.900000,0.856135,1,1
3584,3584,0.900000,0.968670,1,1
3584,3584,0.900000,0.733359,1,1
3584,3584,0.900000,0.682276,1,1
3584,3584,0.900000,1.267082,1,1
3584,3584,0.900000,0.711057,1,1
4096,4096,0.900000,1.610785,0,1
4096,4096,0.900000,0.802527,0,1
4096,4096,0.900000,1.538737,0,1
4096,4096,0.900000,0.749873,0,1
4096,4096,0.900000,0.650423,0,1
4096,4096,0.900000,0.672719,0,1
4096,4096,0.900000,0.672395,0,1
4096,4096,0.900000,1.011304,0,1
4096,4096,0.900000,0.645863,0,1
4096,4096,0.900000,0.672079,0,1
4608,4608,0.900000,0.805798,0,1
4608,4608,0.900000,0.784426,0,1
4608,4608,0.900000,0.783065,0,1
4608,4608,0.900000,0.782063,0,1
4608,4608,0.900000,0.784346,0,1
4608,4608,0.900000,0.885539,0,1
4608,4608,0.900000,0.791995,0,1
4608,4608,0.900000,0.780737,0,1
4608,4608,0.900000,0.793645,0,1
4608,4608,0.900000,0.808738,0,1
5120,5120,0.900000,1.073675,0,1
5120,5120,0.900000,1.100981,0,1
5120,5120,0.900000,1.070795,0,1
5120,5120,0.900000,1.080619,0,1
5120,5120,0.900000,1.056486,0,1
5120,5120,0.900000,1.074776,0,1
5120,5120,0.900000,1.073514,0,1
5120,5120,0.900000,1.061487,0,1
5120,5120,0.900000,1.064006,0,1
5120,5120,0.900000,1.674808,0,1
5632,5632,0.900000,1.517890,1,1
5632,5632,0.900000,1.490655,1,1
5632,5632,0.900000,1.496098,1,1
5632,5632,0.900000,1.493580,1,1
5632,5632,0.900000,1.509288,1,1
5632,5632,0.900000,1.485584,1,1
5632,5632,0.900000,1.508937,1,1
5632,5632,0.900000,1.495065,1,1
5632,5632,0.900000,2.642207,1,1
5632,5632,0.900000,1.510524,1,1
6144,6144,0.900000,1.666235,0,1
