n,k,theta,tempo_esecuzione, result,check
512,512,0.900000,0.195402,1,1
512,512,0.900000,0.086814,1,1
512,512,0.900000,0.106371,1,1
512,512,0.900000,0.106776,1,1
512,512,0.900000,0.103760,1,1
512,512,0.900000,0.100691,1,1
512,512,0.900000,0.085617,1,1
512,512,0.900000,0.086452,1,1
512,512,0.900000,0.101593,1,1
512,512,0.900000,0.112471,1,1
1024,1024,0.900000,0.180915,0,1
1024,1024,0.900000,0.201483,0,1
1024,1024,0.900000,0.199831,0,1
1024,1024,0.900000,0.166269,0,1
1024,1024,0.900000,0.190873,0,1
1024,1024,0.900000,0.162795,0,1
1024,1024,0.900000,0.163145,0,1
1024,1024,0.900000,0.190036,0,1
1024,1024,0.900000,0.160272,0,1
1024,1024,0.900000,0.310285,0,1
1536,1536,0.900000,0.424934,1,1
1536,1536,0.900000,0.298285,1,1
1536,1536,0.900000,0.394857,1,1
1536,1536,0.900000,0.332724,1,1
1536,1536,0.900000,0.348623,1,1
1536,1536,0.900000,0.378648,1,1
1536,1536,0.900000,0.316687,1,1
1536,1536,0.900000,0.399987,1,1
1536,1536,0.900000,0.450134,1,1
1536,1536,0.900000,0.470480,1,1
2048,2048,0.900000,0.685736,0,1
2048,2048,0.900000,0.763585,0,1
2048,2048,0.900000,0.695418,0,1
2048,2048,0.900000,0.665283,0,1
2048,2048,0.900000,0.619642,0,1
2048,2048,0.900000,0.697699,0,1
2048,2048,0.900000,0.697992,0,1
2048,2048,0.900000,0.657607,0,1
2048,2048,0.900000,0.788289,0,1
2048,2048,0.900000,0.736279,0,1
2560,2560,0.900000,1.342592,1,1
2560,2560,0.900000,1.079387,1,1
2560,2560,0.900000,1.085898,1,1
2560,2560,0.900000,0.976604,1,1
2560,2560,0.900000,0.975206,1,1
2560,2560,0.900000,1.076962,1,1
2560,2560,0.900000,0.977293,1,1
2560,2560,0.900000,0.893573,1,1
2560,2560,0.900000,0.929823,1,1
2560,2560,0.900000,0.934994,1,1
3072,3072,0.900000,1.275061,1,1
3072,3072,0.900000,1.318771,1,1
3072,3072,0.900000,1.025228,1,1
3072,3072,0.900000,1.026292,1,1
3072,3072,0.900000,1.111884,1,1
3072,3072,0.900000,1.141866,1,1
3072,3072,0.900000,1.316810,1,1
3072,3072,0.900000,1.175780,1,1
3072,3072,0.900000,1.217003,1,1
3072,3072,0.900000,1.304664,1,1
3584,3584,0.900000,1.385769,1,1
3584,3584,0.900000,1.333717,1,1
3584,3584,0.900000,1.541277,1,1
3584,3584,0.900000,1.548803,1,1
3584,3584,0.900000,1.725757,1,1
3584,3584,0.900000,1.633843,1,1
3584,3584,0.900000,1.507483,1,1
3584,3584,0.900000,1.318269,1,1
3584,3584,0.900000,1.232384,1,1
3584,3584,0.900000,1.409479,1,1
4096,4096,0.900000,1.652919,0,1
4096,4096,0.900000,1.326804,0,1
4096,4096,0.900000,1.273718,0,1
4096,4096,0.900000,1.612201,0,1
4096,4096,0.900000,1.252410,0,1
4096,4096,0.900000,1.201223,0,1
4096,4096,0.900000,1.466401,0,1
4096,4096,0.900000,1.567120,0,1
4096,4096,0.900000,1.637182,0,1
4096,4096,0.900000,1.287053,0,1
4608,4608,0.900000,1.460222,0,1
4608,4608,0.900000,1.580873,0,1
4608,4608,0.900000,1.424695,0,1
4608,4608,0.900000,1.451414,0,1
4608,4608,0.900000,1.811328,0,1
4608,4608,0.900000,1.871286,0,1
4608,4608,0.900000,1.556954,0,1
4608,4608,0.900000,1.538277,0,1
4608,4608,0.900000,1.767223,0,1
4608,4608,0.900000,2.016704,0,1
5120,5120,0.900000,1.726242,0,1
5120,5120,0.900000,1.617215,0,1
5120,5120,0.900000,1.433854,0,1
5120,5120,0.900000,1.418705,0,1
5120,5120,0.900000,1.928743,0,1
5120,5120,0.900000,1.745176,0,1
5120,5120,0.900000,1.903548,0,1
5120,5120,0.900000,1.819050,0,1
5120,5120,0.900000,1.620241,0,1
5120,5120,0.900000,1.874267,0,1
5632,5632,0.900000,2.487501,1,1
5632,5632,0.900000,2.503387,1,1
5632,5632,0.900000,2.557941,1,1
5632,5632,0.900000,2.411396,1,1
5632,5632,0.900000,2.608709,1,1
5632,5632,0.900000,1.900572,1,1
5632,5632,0.900000,2.487518,1,1
5632,5632,0.900000,2.450757,1,1
5632,5632,0.900000,2.531604,1,1
5632,5632,0.900000,2.603362,1,1
6144,6144,0.900000,2.307693,0,1
6144,6144,0.900000,2.037430,0,1
6144,6144,0.900000,2.062221,0,1
6144,6144,0.900000,2.440915,0,1
6144,6144,0.900000,1.968082,0,1
6144,6144,0.900000,1.922057,0,1
6144,6144,0.900000,2.112483,0,1
6144,6144,0.900000,2.080285,0,1
6144,6144,0.900000,1.834616,0,1
6144,6144,0.900000,2.108176,0,1
6656,6656,0.900000,2.379329,0,1
6656,6656,0.900000,2.416652,0,1
6656,6656,0.900000,2.234536,0,1
6656,6656,0.900000,1.979121,0,1
6656,6656,0.900000,2.112265,0,1
6656,6656,0.900000,2.038494,0,1
6656,6656,0.900000,2.212482,0,1
6656,6656,0.900000,2.606507,0,1
6656,6656,0.900000,2.380705,0,1
6656,6656,0.900000,2.137697,0,1
7168,7168,0.900000,2.666741,1,1
7168,7168,0.900000,3.119517,1,1
7168,7168,0.900000,3.099284,1,1
7168,7168,0.900000,3.490613,1,1
7168,7168,0.900000,3.006974,1,1
7168,7168,0.900000,3.140057,1,1
7168,7168,0.900000,3.481192,1,1
7168,7168,0.900000,2.760490,1,1
7168,7168,0.900000,3.382290,1,1
7168,7168,0.900000,2.725822,1,1
7680,7680,0.900000,2.977951,0,1
7680,7680,0.900000,3.073754,0,1
7680,7680,0.900000,3.092637,0,1
7680,7680,0.900000,2.925179,0,1
7680,7680,0.900000,2.843620,0,1
7680,7680,0.900000,2.776144,0,1
7680,7680,0.900000,3.259372,0,1
7680,7680,0.900000,3.165866,0,1
7680,7680,0.900000,2.886054,0,1
7680,7680,0.900000,2.478973,0,1
8192,8192,0.900000,4.275627,1,1
8192,8192,0.900000,3.706353,1,1
8192,8192,0.900000,3.561214,1,1
8192,8192,0.900000,3.792697,1,1
8192,8192,0.900000,3.573700,1,1
8192,8192,0.900000,3.646797,1,1
8192,8192,0.900000,3.728435,1,1
8192,8192,0.900000,3.652907,1,1
8192,8192,0.900000,3.952370,1,1
8192,8192,0.900000,3.807756,1,1
8704,8704,0.900000,3.585849,0,1
8704,8704,0.900000,3.484569,0,1
8704,8704,0.900000,3.334444,0,1
8704,8704,0.900000,3.642698,0,1
8704,8704,0.900000,3.342280,0,1
8704,8704,0.900000,3.892045,0,1
8704,8704,0.900000,3.706285,0,1
8704,8704,0.900000,3.524096,0,1
8704,8704,0.900000,3.878915,0,1
8704,8704,0.900000,3.610137,0,1
9216,9216,0.900000,4.578829,0,1
9216,9216,0.900000,4.037075,0,1
9216,9216,0.900000,4.034333,0,1
9216,9216,0.900000,4.551550,0,1
9216,9216,0.900000,3.943869,0,1
9216,9216,0.900000,4.299626,0,1
9216,9216,0.900000,4.260900,0,1
9216,9216,0.900000,4.103886,0,1
9216,9216,0.900000,3.911867,0,1
9216,9216,0.900000,4.358407,0,1
9728,9728,0.900000,4.986989,1,1
9728,9728,0.900000,5.476512,1,1
9728,9728,0.900000,6.143487,1,1
9728,9728,0.900000,5.356870,1,1
9728,9728,0.900000,5.203968,1,1
9728,9728,0.900000,5.514533,1,1
9728,9728,0.900000,5.509791,1,1
9728,9728,0.900000,5.380906,1,1
9728,9728,0.900000,5.721943,1,1
9728,9728,0.900000,5.383437,1,1
10240,10240,0.900000,5.680205,1,1
10240,10240,0.900000,5.932032,1,1
10240,10240,0.900000,5.896483,1,1
10240,10240,0.900000,5.994145,1,1
10240,10240,0.900000,6.135547,1,1
10240,10240,0.900000,5.806602,1,1
10240,10240,0.900000,5.645692,1,1
10240,10240,0.900000,6.072739,1,1
10240,10240,0.900000,5.682025,1,1
10240,10240,0.900000,5.686616,1,1
10752,10752,0.900000,6.543168,1,1
10752,10752,0.900000,6.551959,1,1
10752,10752,0.900000,6.526591,1,1
10752,10752,0.900000,6.522462,1,1
10752,10752,0.900000,6.312113,1,1
10752,10752,0.900000,6.449659,1,1
10752,10752,0.900000,6.737229,1,1
10752,10752,0.900000,6.743080,1,1
10752,10752,0.900000,6.443752,1,1
10752,10752,0.900000,6.701699,1,1
11264,11264,0.900000,6.120954,0,1
11264,11264,0.900000,6.399823,0,1
11264,11264,0.900000,6.093013,0,1
11264,11264,0.900000,6.230268,0,1
11264,11264,0.900000,6.365106,0,1
11264,11264,0.900000,6.251296,0,1
11264,11264,0.900000,6.395191,0,1
11264,11264,0.900000,6.092069,0,1
11264,11264,0.900000,6.306288,0,1
11264,11264,0.900000,6.032802,0,1
11776,11776,0.900000,6.480811,0,1
11776,11776,0.900000,6.629437,0,1
11776,11776,0.900000,6.589646,0,1
11776,11776,0.900000,6.814886,0,1
11776,11776,0.900000,6.685945,0,1
11776,11776,0.900000,6.668795,0,1
11776,11776,0.900000,6.608105,0,1
11776,11776,0.900000,6.584894,0,1
11776,11776,0.900000,6.776163,0,1
11776,11776,0.900000,6.646024,0,1
12288,12288,0.900000,7.071771,0,1
12288,12288,0.900000,7.282686,0,1
12288,12288,0.900000,7.690272,0,1
12288,12288,0.900000,7.036547,0,1
12288,12288,0.900000,7.581239,0,1
12288,12288,0.900000,6.958582,0,1
12288,12288,0.900000,7.043658,0,1
12288,12288,0.900000,6.835602,0,1
12288,12288,0.900000,7.138904,0,1
12288,12288,0.900000,7.726429,0,1
12800,12800,0.900000,8.769030,1,1
12800,12800,0.900000,8.901873,1,1
12800,12800,0.900000,9.096549,1,1
12800,12800,0.900000,9.333012,1,1
12800,12800,0.900000,9.026388,1,1
12800,12800,0.900000,9.361183,1,1
12800,12800,0.900000,9.219294,1,1
12800,12800,0.900000,9.240204,1,1
12800,12800,0.900000,9.638631,1,1
12800,12800,0.900000,8.931660,1,1
13312,13312,0.900000,9.544273,1,1
13312,13312,0.900000,9.416593,1,1
13312,13312,0.900000,9.317080,1,1
13312,13312,0.900000,10.183803,1,1
13312,13312,0.900000,9.470502,1,1
13312,13312,0.900000,9.271688,1,1
13312,13312,0.900000,9.838895,1,1
13312,13312,0.900000,10.101333,1,1
13312,13312,0.900000,9.930494,1,1
13312,13312,0.900000,9.216481,1,1
13824,13824,0.900000,11.056128,1,1
13824,13824,0.900000,10.610439,1,1
13824,13824,0.900000,10.954134,1,1
13824,13824,0.900000,10.839131,1,1
13824,13824,0.900000,10.643263,1,1
13824,13824,0.900000,10.612659,1,1
13824,13824,0.900000,10.565627,1,1
13824,13824,0.900000,10.828906,1,1
