n,k,theta,tempo_esecuzione, result
100,100,0.200000,0.137246,0
100,100,0.200000,0.017867,0
100,100,0.200000,0.007050,0
100,100,0.200000,0.006677,0
100,100,0.200000,0.008447,0
100,100,0.200000,0.006874,0
100,100,0.200000,0.006749,0
100,100,0.200000,0.018521,0
100,100,0.200000,0.007271,0
100,100,0.200000,0.006912,0
100,100,0.200000,0.006598,0
100,100,0.200000,0.006950,0
100,100,0.200000,0.006729,0
100,100,0.200000,0.007043,0
100,100,0.200000,0.006418,0
100,100,0.200000,0.011180,0
100,100,0.200000,0.006618,0
100,100,0.200000,0.006702,0
100,100,0.200000,0.006851,0
100,100,0.200000,0.006510,0
100,100,0.200000,0.006876,0
100,100,0.200000,0.018190,0
100,100,0.200000,0.006377,0
100,100,0.200000,0.006396,0
100,100,0.200000,0.006733,0
100,100,0.200000,0.006541,0
100,100,0.200000,0.006651,0
100,100,0.200000,0.006719,0
100,100,0.200000,0.006592,0
100,100,0.200000,0.006310,0
200,200,0.200000,0.013949,1
200,200,0.200000,0.016306,1
200,200,0.200000,0.013988,1
200,200,0.200000,0.013440,1
200,200,0.200000,0.037774,1
200,200,0.200000,0.014308,1
200,200,0.200000,0.014808,1
200,200,0.200000,0.014321,1
200,200,0.200000,0.014447,1
200,200,0.200000,0.014450,1
200,200,0.200000,0.014426,1
200,200,0.200000,0.014628,1
200,200,0.200000,0.014322,1
200,200,0.200000,0.014115,1
200,200,0.200000,0.013929,1
200,200,0.200000,0.013729,1
200,200,0.200000,0.013997,1
200,200,0.200000,0.014015,1
200,200,0.200000,0.014311,1
200,200,0.200000,0.038043,1
200,200,0.200000,0.013831,1
200,200,0.200000,0.014311,1
200,200,0.200000,0.014081,1
200,200,0.200000,0.014335,1
200,200,0.200000,0.015299,1
200,200,0.200000,0.014411,1
200,200,0.200000,0.015170,1
200,200,0.200000,0.014390,1
200,200,0.200000,0.014457,1
200,200,0.200000,0.014628,1
300,300,0.200000,0.022711,1
300,300,0.200000,0.023545,1
300,300,0.200000,0.021578,1
300,300,0.200000,0.022410,1
300,300,0.200000,0.022068,1
300,300,0.200000,0.022168,1
300,300,0.200000,0.022323,1
300,300,0.200000,0.022694,1
300,300,0.200000,0.022732,1
300,300,0.200000,0.022852,1
300,300,0.200000,0.022389,1
300,300,0.200000,0.021956,1
300,300,0.200000,0.022659,1
300,300,0.200000,0.022536,1
300,300,0.200000,0.021750,1
300,300,0.200000,0.022921,1
300,300,0.200000,0.022029,1
300,300,0.200000,0.021456,1
300,300,0.200000,0.022012,1
300,300,0.200000,0.022091,1
300,300,0.200000,0.022451,1
300,300,0.200000,0.023177,1
300,300,0.200000,0.022660,1
300,300,0.200000,0.022217,1
300,300,0.200000,0.022548,1
300,300,0.200000,0.021964,1
300,300,0.200000,0.022156,1
300,300,0.200000,0.021855,1
300,300,0.200000,0.022129,1
300,300,0.200000,0.022503,1
400,400,0.200000,0.031045,0
400,400,0.200000,0.035074,0
400,400,0.200000,0.030579,0
400,400,0.200000,0.030770,0
400,400,0.200000,0.030222,0
400,400,0.200000,0.030909,0
400,400,0.200000,0.029580,0
400,400,0.200000,0.028598,0
400,400,0.200000,0.029559,0
400,400,0.200000,0.030490,0
400,400,0.200000,0.030215,0
400,400,0.200000,0.029991,0
400,400,0.200000,0.030159,0
400,400,0.200000,0.030401,0
400,400,0.200000,0.030432,0
400,400,0.200000,0.031472,0
400,400,0.200000,0.030678,0
400,400,0.200000,0.073814,0
400,400,0.200000,0.030422,0
400,400,0.200000,0.040740,0
400,400,0.200000,0.030180,0
400,400,0.200000,0.030933,0
400,400,0.200000,0.030117,0
400,400,0.200000,0.031058,0
400,400,0.200000,0.029683,0
400,400,0.200000,0.030451,0
400,400,0.200000,0.031659,0
400,400,0.200000,0.074930,0
400,400,0.200000,0.031734,0
400,400,0.200000,0.048185,0
500,500,0.200000,0.040664,1
500,500,0.200000,0.040482,1
500,500,0.200000,0.040839,1
500,500,0.200000,0.042291,1
500,500,0.200000,0.041024,1
500,500,0.200000,0.094712,1
500,500,0.200000,0.042494,1
500,500,0.200000,0.044925,1
500,500,0.200000,0.040787,1
500,500,0.200000,0.043480,1
500,500,0.200000,0.042354,1
500,500,0.200000,0.097948,1
500,500,0.200000,0.043269,1
500,500,0.200000,0.041025,1
500,500,0.200000,0.040580,1
500,500,0.200000,0.041334,1
500,500,0.200000,0.071541,1
500,500,0.200000,0.041107,1
500,500,0.200000,0.039895,1
500,500,0.200000,0.043590,1
500,500,0.200000,0.043634,1
500,500,0.200000,0.041343,1
500,500,0.200000,0.041848,1
500,500,0.200000,0.041441,1
500,500,0.200000,0.040795,1
500,500,0.200000,0.039701,1
500,500,0.200000,0.042145,1
500,500,0.200000,0.041640,1
500,500,0.200000,0.041969,1
500,500,0.200000,0.040168,1
600,600,0.200000,0.048217,0
600,600,0.200000,0.048232,0
600,600,0.200000,0.048913,0
600,600,0.200000,0.049274,0
600,600,0.200000,0.048073,0
600,600,0.200000,0.049777,0
600,600,0.200000,0.050919,0
600,600,0.200000,0.048773,0
600,600,0.200000,0.050142,0
600,600,0.200000,0.051668,0
600,600,0.200000,0.051137,0
600,600,0.200000,0.050345,0
600,600,0.200000,0.049481,0
600,600,0.200000,0.048622,0
600,600,0.200000,0.049882,0
600,600,0.200000,0.051216,0
600,600,0.200000,0.052719,0
600,600,0.200000,0.049599,0
600,600,0.200000,0.050327,0
600,600,0.200000,0.049592,0
600,600,0.200000,0.049629,0
600,600,0.200000,0.054194,0
600,600,0.200000,0.049125,0
600,600,0.200000,0.048983,0
600,600,0.200000,0.051728,0
600,600,0.200000,0.049667,0
600,600,0.200000,0.053082,0
600,600,0.200000,0.053160,0
600,600,0.200000,0.051639,0
600,600,0.200000,0.050016,0
700,700,0.200000,0.064348,0
700,700,0.200000,0.061894,0
700,700,0.200000,0.059770,0
700,700,0.200000,0.062310,0
700,700,0.200000,0.060020,0
700,700,0.200000,0.064104,0
700,700,0.200000,0.062412,0
700,700,0.200000,0.063081,0
700,700,0.200000,0.063046,0
700,700,0.200000,0.062432,0
700,700,0.200000,0.064909,0
700,700,0.200000,0.139710,0
700,700,0.200000,0.065868,0
700,700,0.200000,0.063437,0
700,700,0.200000,0.063611,0
700,700,0.200000,0.065094,0
700,700,0.200000,0.076243,0
700,700,0.200000,0.131316,0
700,700,0.200000,0.076374,0
700,700,0.200000,0.074567,0
700,700,0.200000,0.074278,0
700,700,0.200000,0.076748,0
700,700,0.200000,0.077131,0
700,700,0.200000,0.076538,0
700,700,0.200000,0.075606,0
700,700,0.200000,0.076139,0
700,700,0.200000,0.077014,0
700,700,0.200000,0.074999,0
700,700,0.200000,0.076705,0
700,700,0.200000,0.075369,0
800,800,0.200000,0.118377,0
800,800,0.200000,0.118977,0
800,800,0.200000,0.117120,0
800,800,0.200000,0.121261,0
800,800,0.200000,0.120982,0
800,800,0.200000,0.118376,0
800,800,0.200000,0.119799,0
800,800,0.200000,0.119583,0
