n,k,theta,tempo_esecuzione, result
512,512,0.700000,0.214589,0
512,512,0.700000,0.057720,0
512,512,0.700000,0.056767,0
512,512,0.700000,0.054743,0
512,512,0.700000,0.054637,0
512,512,0.700000,0.055185,0
512,512,0.700000,0.057489,0
512,512,0.700000,0.058500,0
512,512,0.700000,0.059170,0
512,512,0.700000,0.058685,0
1024,1024,0.700000,0.114146,0
1024,1024,0.700000,0.110175,0
1024,1024,0.700000,0.110923,0
1024,1024,0.700000,0.126444,0
1024,1024,0.700000,0.112227,0
1024,1024,0.700000,0.113248,0
1024,1024,0.700000,0.123184,0
1024,1024,0.700000,0.114729,0
1024,1024,0.700000,0.114549,0
1024,1024,0.700000,0.114069,0
1536,1536,0.700000,0.169548,0
1536,1536,0.700000,0.174190,0
1536,1536,0.700000,0.167320,0
1536,1536,0.700000,0.180983,0
1536,1536,0.700000,0.173003,0
1536,1536,0.700000,0.172737,0
1536,1536,0.700000,0.170056,0
1536,1536,0.700000,0.168622,0
1536,1536,0.700000,0.179344,0
1536,1536,0.700000,0.170032,0
2048,2048,0.700000,0.275048,1
2048,2048,0.700000,0.261393,1
2048,2048,0.700000,0.258134,1
2048,2048,0.700000,0.255366,1
2048,2048,0.700000,0.252497,1
2048,2048,0.700000,0.251622,1
2048,2048,0.700000,0.258365,1
2048,2048,0.700000,0.254252,1
2048,2048,0.700000,0.300585,1
2048,2048,0.700000,0.304140,1
2560,2560,0.700000,0.365381,0
2560,2560,0.700000,0.378386,0
2560,2560,0.700000,0.379604,0
2560,2560,0.700000,0.374755,0
2560,2560,0.700000,0.400580,0
2560,2560,0.700000,0.407165,0
2560,2560,0.700000,0.427410,0
2560,2560,0.700000,0.403306,0
2560,2560,0.700000,0.420438,0
2560,2560,0.700000,0.405613,0
3072,3072,0.700000,0.518623,0
3072,3072,0.700000,0.545641,0
3072,3072,0.700000,0.553575,0
3072,3072,0.700000,0.567910,0
3072,3072,0.700000,0.531259,0
3072,3072,0.700000,0.547283,0
3072,3072,0.700000,0.521441,0
3072,3072,0.700000,0.522972,0
3072,3072,0.700000,0.525068,0
3072,3072,0.700000,0.524866,0
3584,3584,0.700000,0.706200,1
3584,3584,0.700000,0.747671,1
3584,3584,0.700000,0.885043,1
3584,3584,0.700000,0.655441,1
3584,3584,0.700000,0.651712,1
3584,3584,0.700000,0.646953,1
3584,3584,0.700000,0.713830,1
3584,3584,0.700000,0.618831,1
3584,3584,0.700000,0.731317,1
3584,3584,0.700000,0.708251,1
4096,4096,0.700000,0.579798,0
4096,4096,0.700000,0.583788,0
4096,4096,0.700000,0.623705,0
4096,4096,0.700000,0.646607,0
4096,4096,0.700000,0.668533,0
4096,4096,0.700000,0.703498,0
4096,4096,0.700000,0.714102,0
4096,4096,0.700000,0.721196,0
4096,4096,0.700000,0.711017,0
4096,4096,0.700000,0.771251,0
4608,4608,0.700000,0.918328,0
4608,4608,0.700000,0.848832,0
4608,4608,0.700000,0.836205,0
4608,4608,0.700000,0.748854,0
4608,4608,0.700000,0.811692,0
4608,4608,0.700000,0.813380,0
4608,4608,0.700000,0.794392,0
4608,4608,0.700000,0.834365,0
4608,4608,0.700000,0.859986,0
4608,4608,0.700000,0.760083,0
5120,5120,0.700000,0.888165,0
5120,5120,0.700000,0.781309,0
5120,5120,0.700000,0.735185,0
5120,5120,0.700000,0.856452,0
5120,5120,0.700000,0.803516,0
5120,5120,0.700000,0.712281,0
5120,5120,0.700000,0.889754,0
5120,5120,0.700000,0.857158,0
5120,5120,0.700000,0.712893,0
5120,5120,0.700000,0.919908,0
5632,5632,0.700000,1.160755,1
5632,5632,0.700000,1.047866,1
5632,5632,0.700000,1.117343,1
5632,5632,0.700000,1.794352,1
5632,5632,0.700000,1.110776,1
5632,5632,0.700000,1.073205,1
5632,5632,0.700000,1.596208,1
5632,5632,0.700000,1.293498,1
5632,5632,0.700000,1.021875,1
5632,5632,0.700000,1.092300,1
6144,6144,0.700000,1.124095,0
6144,6144,0.700000,0.922083,0
6144,6144,0.700000,0.965389,0
6144,6144,0.700000,0.965431,0
6144,6144,0.700000,0.969166,0
6144,6144,0.700000,0.966982,0
6144,6144,0.700000,0.964213,0
6144,6144,0.700000,1.158263,0
6144,6144,0.700000,0.920862,0
6144,6144,0.700000,1.025648,0
6656,6656,0.700000,1.206514,0
6656,6656,0.700000,1.087912,0
6656,6656,0.700000,1.132473,0
6656,6656,0.700000,1.078530,0
6656,6656,0.700000,1.078125,0
6656,6656,0.700000,1.473017,0
6656,6656,0.700000,1.286961,0
6656,6656,0.700000,1.047517,0
6656,6656,0.700000,1.081625,0
6656,6656,0.700000,1.140891,0
7168,7168,0.700000,1.496332,1
7168,7168,0.700000,1.491127,1
7168,7168,0.700000,1.460845,1
7168,7168,0.700000,1.476964,1
7168,7168,0.700000,1.476491,1
7168,7168,0.700000,1.485585,1
7168,7168,0.700000,1.539503,1
7168,7168,0.700000,1.504539,1
7168,7168,0.700000,1.462162,1
7168,7168,0.700000,1.470354,1
7680,7680,0.700000,1.276702,0
7680,7680,0.700000,1.267684,0
7680,7680,0.700000,1.334862,0
7680,7680,0.700000,1.274875,0
7680,7680,0.700000,1.297435,0
7680,7680,0.700000,1.315174,0
7680,7680,0.700000,1.296600,0
7680,7680,0.700000,1.273455,0
7680,7680,0.700000,1.277845,0
7680,7680,0.700000,1.306532,0
