n,k,theta,tempo_esecuzione, result
512,512,0.500000,0.288473,0
512,512,0.500000,0.058838,0
512,512,0.500000,0.061222,0
512,512,0.500000,0.059695,0
512,512,0.500000,0.118617,0
512,512,0.500000,0.102619,0
512,512,0.500000,0.059195,0
512,512,0.500000,0.059895,0
512,512,0.500000,0.060940,0
512,512,0.500000,0.059956,0
1024,1024,0.500000,0.166086,0
1024,1024,0.500000,0.121511,0
1024,1024,0.500000,0.162360,0
1024,1024,0.500000,0.205046,0
1024,1024,0.500000,0.121979,0
1024,1024,0.500000,0.120295,0
1024,1024,0.500000,0.122533,0
1024,1024,0.500000,0.206495,0
1024,1024,0.500000,0.179398,0
1024,1024,0.500000,0.124592,0
1536,1536,0.500000,0.192784,0
1536,1536,0.500000,0.191160,0
1536,1536,0.500000,0.203046,0
1536,1536,0.500000,0.191843,0
1536,1536,0.500000,0.192872,0
1536,1536,0.500000,0.187939,0
1536,1536,0.500000,0.192084,0
1536,1536,0.500000,0.187939,0
1536,1536,0.500000,0.316703,0
1536,1536,0.500000,0.236940,0
2048,2048,0.500000,0.269044,0
2048,2048,0.500000,0.267025,0
2048,2048,0.500000,0.435015,0
2048,2048,0.500000,0.319940,0
2048,2048,0.500000,0.263488,0
2048,2048,0.500000,0.277836,0
2048,2048,0.500000,0.310581,0
2048,2048,0.500000,0.382303,0
2048,2048,0.500000,0.291376,0
2048,2048,0.500000,0.426824,0
2560,2560,0.500000,0.451509,0
2560,2560,0.500000,0.414630,0
2560,2560,0.500000,0.373002,0
2560,2560,0.500000,0.364902,0
2560,2560,0.500000,0.577965,0
2560,2560,0.500000,0.365523,0
2560,2560,0.500000,0.573336,0
2560,2560,0.500000,0.357206,0
2560,2560,0.500000,0.367899,0
2560,2560,0.500000,0.390837,0
3072,3072,0.500000,0.476404,0
3072,3072,0.500000,0.455594,0
3072,3072,0.500000,0.450336,0
3072,3072,0.500000,0.780056,0
3072,3072,0.500000,0.518570,0
3072,3072,0.500000,0.480853,0
3072,3072,0.500000,0.456452,0
3072,3072,0.500000,0.428407,0
3072,3072,0.500000,0.431438,0
3072,3072,0.500000,0.431964,0
3584,3584,0.500000,0.600462,1
3584,3584,0.500000,0.618721,1
3584,3584,0.500000,0.597549,1
3584,3584,0.500000,0.634092,1
3584,3584,0.500000,0.573590,1
3584,3584,0.500000,0.570339,1
3584,3584,0.500000,0.586329,1
3584,3584,0.500000,0.614202,1
3584,3584,0.500000,0.580552,1
3584,3584,0.500000,0.575783,1
4096,4096,0.500000,0.624380,0
4096,4096,0.500000,0.597130,0
4096,4096,0.500000,0.584260,0
4096,4096,0.500000,0.594711,0
4096,4096,0.500000,0.603695,0
4096,4096,0.500000,0.602731,0
4096,4096,0.500000,0.596696,0
4096,4096,0.500000,0.598267,0
4096,4096,0.500000,0.618286,0
4096,4096,0.500000,0.625797,0
4608,4608,0.500000,0.746246,0
4608,4608,0.500000,0.748933,0
4608,4608,0.500000,0.747314,0
4608,4608,0.500000,0.746572,0
4608,4608,0.500000,0.769699,0
4608,4608,0.500000,0.810573,0
4608,4608,0.500000,0.749716,0
4608,4608,0.500000,0.749991,0
4608,4608,0.500000,1.119880,0
