n,k,theta,tempo_esecuzione, result,check
512,512,0.300000,0.201683,1,1
512,512,0.300000,0.058546,1,1
512,512,0.300000,0.056959,1,1
512,512,0.300000,0.056979,1,1
512,512,0.300000,0.057178,1,1
512,512,0.300000,0.058896,1,1
512,512,0.300000,0.059715,1,1
512,512,0.300000,0.057504,1,1
512,512,0.300000,0.058499,1,1
512,512,0.300000,0.056675,1,1
1024,1024,0.300000,0.116983,1,1
1024,1024,0.300000,0.118708,1,1
1024,1024,0.300000,0.117317,1,1
1024,1024,0.300000,0.294243,1,1
1024,1024,0.300000,0.215058,1,1
1024,1024,0.300000,0.123711,1,1
1024,1024,0.300000,0.121556,1,1
1024,1024,0.300000,0.121102,1,1
1024,1024,0.300000,0.119686,1,1
1024,1024,0.300000,0.122806,1,1
1536,1536,0.300000,0.190925,1,1
1536,1536,0.300000,0.184655,1,1
1536,1536,0.300000,0.188800,1,1
1536,1536,0.300000,0.186797,1,1
1536,1536,0.300000,0.183922,1,1
1536,1536,0.300000,0.190248,1,1
1536,1536,0.300000,0.190754,1,1
1536,1536,0.300000,0.189603,1,1
1536,1536,0.300000,0.194938,1,1
1536,1536,0.300000,0.187361,1,1
2048,2048,0.300000,0.263262,1,1
2048,2048,0.300000,0.261505,1,1
2048,2048,0.300000,0.260912,1,1
2048,2048,0.300000,0.257934,1,1
2048,2048,0.300000,0.261906,1,1
2048,2048,0.300000,0.260980,1,1
2048,2048,0.300000,0.297442,1,1
2048,2048,0.300000,0.299182,1,1
2048,2048,0.300000,0.316793,1,1
2048,2048,0.300000,0.311140,1,1
2560,2560,0.300000,0.371935,0,1
2560,2560,0.300000,0.390421,0,1
2560,2560,0.300000,0.392474,0,1
2560,2560,0.300000,0.396564,0,1
2560,2560,0.300000,0.394589,0,1
2560,2560,0.300000,0.401393,0,1
2560,2560,0.300000,0.408277,0,1
2560,2560,0.300000,0.410652,0,1
2560,2560,0.300000,0.918924,0,1
2560,2560,0.300000,0.435180,0,1
3072,3072,0.300000,0.519635,0,1
3072,3072,0.300000,0.488168,0,1
3072,3072,0.300000,0.497070,0,1
3072,3072,0.300000,0.747826,0,1
3072,3072,0.300000,0.859014,0,1
3072,3072,0.300000,0.544621,0,1
3072,3072,0.300000,0.527145,0,1
3072,3072,0.300000,0.502800,0,1
3072,3072,0.300000,0.507455,0,1
3072,3072,0.300000,0.503352,0,1
3584,3584,0.300000,0.679025,1,1
3584,3584,0.300000,0.675316,1,1
3584,3584,0.300000,0.674945,1,1
3584,3584,0.300000,0.668892,1,1
3584,3584,0.300000,0.673442,1,1
3584,3584,0.300000,0.662560,1,1
3584,3584,0.300000,0.655088,1,1
3584,3584,0.300000,0.671382,1,1
3584,3584,0.300000,0.649079,1,1
3584,3584,0.300000,0.650156,1,1
4096,4096,0.300000,0.675095,0,1
4096,4096,0.300000,0.662828,0,1
4096,4096,0.300000,0.662321,0,1
4096,4096,0.300000,0.637675,0,1
4096,4096,0.300000,0.646322,0,1
4096,4096,0.300000,0.634000,0,1
4096,4096,0.300000,0.652865,0,1
4096,4096,0.300000,0.653066,0,1
4096,4096,0.300000,0.635759,0,1
4096,4096,0.300000,0.637832,0,1
4608,4608,0.300000,0.747042,0,1
4608,4608,0.300000,0.718428,0,1
4608,4608,0.300000,0.717438,0,1
4608,4608,0.300000,0.727883,0,1
4608,4608,0.300000,0.730380,0,1
4608,4608,0.300000,0.698495,0,1
4608,4608,0.300000,0.668542,0,1
4608,4608,0.300000,0.704284,0,1
4608,4608,0.300000,0.728183,0,1
4608,4608,0.300000,0.736720,0,1
5120,5120,0.300000,0.804449,0,1
5120,5120,0.300000,0.745555,0,1
5120,5120,0.300000,0.795115,0,1
5120,5120,0.300000,0.724328,0,1
5120,5120,0.300000,0.798839,0,1
5120,5120,0.300000,0.791550,0,1
5120,5120,0.300000,0.723782,0,1
5120,5120,0.300000,0.777858,0,1
5120,5120,0.300000,0.723842,0,1
5120,5120,0.300000,0.793018,0,1
5632,5632,0.300000,0.922748,0,1
5632,5632,0.300000,0.811326,0,1
5632,5632,0.300000,0.867961,0,1
5632,5632,0.300000,0.871297,0,1
5632,5632,0.300000,0.848074,0,1
5632,5632,0.300000,0.825691,0,1
5632,5632,0.300000,0.839441,0,1
5632,5632,0.300000,0.820352,0,1
5632,5632,0.300000,0.824350,0,1
5632,5632,0.300000,0.866506,0,1
6144,6144,0.300000,0.982841,0,1
6144,6144,0.300000,0.928442,0,1
6144,6144,0.300000,0.920048,0,1
6144,6144,0.300000,0.915189,0,1
6144,6144,0.300000,0.911019,0,1
6144,6144,0.300000,0.976323,0,1
6144,6144,0.300000,0.944420,0,1
6144,6144,0.300000,0.930960,0,1
6144,6144,0.300000,0.944729,0,1
6144,6144,0.300000,0.905676,0,1
6656,6656,0.300000,1.492827,0,1
6656,6656,0.300000,1.020978,0,1
6656,6656,0.300000,1.008400,0,1
6656,6656,0.300000,0.988415,0,1
6656,6656,0.300000,0.978220,0,1
6656,6656,0.300000,0.971690,0,1
6656,6656,0.300000,1.043657,0,1
6656,6656,0.300000,1.009876,0,1
6656,6656,0.300000,0.998472,0,1
6656,6656,0.300000,0.984390,0,1
7168,7168,0.300000,1.385102,1,1
7168,7168,0.300000,1.516145,1,1
7168,7168,0.300000,1.414797,1,1
7168,7168,0.300000,1.378400,1,1
7168,7168,0.300000,1.421546,1,1
7168,7168,0.300000,1.385712,1,1
7168,7168,0.300000,1.506541,1,1
7168,7168,0.300000,1.412027,1,1
7168,7168,0.300000,1.459020,1,1
7168,7168,0.300000,1.416093,1,1
7680,7680,0.300000,1.666529,1,1
7680,7680,0.300000,1.537517,1,1
7680,7680,0.300000,1.658315,1,1
7680,7680,0.300000,1.660861,1,1
7680,7680,0.300000,1.660728,1,1
7680,7680,0.300000,1.566257,1,1
7680,7680,0.300000,1.656733,1,1
7680,7680,0.300000,1.696362,1,1
7680,7680,0.300000,1.580297,1,1
7680,7680,0.300000,1.693374,1,1
8192,8192,0.300000,1.805107,1,1
8192,8192,0.300000,1.817786,1,1
8192,8192,0.300000,1.810115,1,1
8192,8192,0.300000,1.847041,1,1
8192,8192,0.300000,1.802908,1,1
8192,8192,0.300000,1.860148,1,1
8192,8192,0.300000,1.825116,1,1
8192,8192,0.300000,1.757302,1,1
8192,8192,0.300000,1.794736,1,1
8192,8192,0.300000,1.814753,1,1
8704,8704,0.300000,1.519970,0,1
8704,8704,0.300000,1.314506,0,1
8704,8704,0.300000,1.300792,0,1
8704,8704,0.300000,1.309701,0,1
8704,8704,0.300000,1.306751,0,1
8704,8704,0.300000,1.315685,0,1
8704,8704,0.300000,1.303405,0,1
8704,8704,0.300000,1.288468,0,1
8704,8704,0.300000,1.277499,0,1
8704,8704,0.300000,1.316386,0,1
9216,9216,0.300000,1.921319,1,1
9216,9216,0.300000,2.076632,1,1
9216,9216,0.300000,2.065166,1,1
9216,9216,0.300000,2.042985,1,1
9216,9216,0.300000,2.076659,1,1
9216,9216,0.300000,2.079777,1,1
9216,9216,0.300000,2.065831,1,1
9216,9216,0.300000,2.072202,1,1
9216,9216,0.300000,2.099975,1,1
9216,9216,0.300000,2.135309,1,1
9728,9728,0.300000,1.731479,0,1
9728,9728,0.300000,1.657699,0,1
9728,9728,0.300000,1.644336,0,1
9728,9728,0.300000,1.609638,0,1
9728,9728,0.300000,1.649658,0,1
9728,9728,0.300000,1.628488,0,1
9728,9728,0.300000,1.553397,0,1
9728,9728,0.300000,1.619275,0,1
9728,9728,0.300000,1.577898,0,1
9728,9728,0.300000,1.594435,0,1
10240,10240,0.300000,2.361754,1,1
10240,10240,0.300000,2.459138,1,1
10240,10240,0.300000,2.464732,1,1
10240,10240,0.300000,2.482553,1,1
10240,10240,0.300000,2.432248,1,1
10240,10240,0.300000,2.431546,1,1
10240,10240,0.300000,2.504664,1,1
10240,10240,0.300000,2.437814,1,1
10240,10240,0.300000,2.450543,1,1
10240,10240,0.300000,2.470362,1,1
10752,10752,0.300000,2.680675,1,1
10752,10752,0.300000,2.723169,1,1
10752,10752,0.300000,2.705573,1,1
10752,10752,0.300000,2.685662,1,1
10752,10752,0.300000,2.749408,1,1
10752,10752,0.300000,2.700534,1,1
10752,10752,0.300000,2.674987,1,1
10752,10752,0.300000,2.721054,1,1
10752,10752,0.300000,2.709194,1,1
10752,10752,0.300000,2.697808,1,1
11264,11264,0.300000,2.105686,0,1
11264,11264,0.300000,2.051183,0,1
11264,11264,0.300000,2.009945,0,1
11264,11264,0.300000,2.025554,0,1
11264,11264,0.300000,2.033159,0,1
11264,11264,0.300000,2.022737,0,1
11264,11264,0.300000,2.051321,0,1
11264,11264,0.300000,2.006891,0,1
11264,11264,0.300000,2.034181,0,1
11264,11264,0.300000,2.015454,0,1
11776,11776,0.300000,3.066294,1,1
11776,11776,0.300000,3.094403,1,1
11776,11776,0.300000,3.126850,1,1
11776,11776,0.300000,3.177984,1,1
11776,11776,0.300000,3.166695,1,1
11776,11776,0.300000,3.137501,1,1
11776,11776,0.300000,3.123281,1,1
11776,11776,0.300000,3.091561,1,1
11776,11776,0.300000,3.179378,1,1
11776,11776,0.300000,3.117519,1,1
12288,12288,0.300000,3.289179,1,1
12288,12288,0.300000,3.344382,1,1
12288,12288,0.300000,3.353430,1,1
12288,12288,0.300000,3.343895,1,1
12288,12288,0.300000,3.358514,1,1
12288,12288,0.300000,3.490574,1,1
12288,12288,0.300000,3.336514,1,1
12288,12288,0.300000,3.337548,1,1
12288,12288,0.300000,3.352618,1,1
12288,12288,0.300000,3.348151,1,1
12800,12800,0.300000,2.675005,0,1
12800,12800,0.300000,2.616571,0,1
12800,12800,0.300000,2.725292,0,1
12800,12800,0.300000,2.659339,0,1
12800,12800,0.300000,2.644096,0,1
12800,12800,0.300000,2.648735,0,1
12800,12800,0.300000,2.639132,0,1
12800,12800,0.300000,2.702890,0,1
12800,12800,0.300000,2.606833,0,1
12800,12800,0.300000,2.668483,0,1
13312,13312,0.300000,2.764149,0,1
13312,13312,0.300000,2.719366,0,1
13312,13312,0.300000,2.749038,0,1
13312,13312,0.300000,3.034045,0,1
