n,k,theta,tempo_esecuzione, result,check
512,512,0.500000,0.185515,0,1
512,512,0.500000,0.043520,0,1
512,512,0.500000,0.043318,0,1
512,512,0.500000,0.040143,0,1
512,512,0.500000,0.039207,0,1
512,512,0.500000,0.039928,0,1
512,512,0.500000,0.039362,0,1
512,512,0.500000,0.039515,0,1
512,512,0.500000,0.037368,0,1
512,512,0.500000,0.037540,0,1
1024,1024,0.500000,0.074398,0,1
1024,1024,0.500000,0.074467,0,1
1024,1024,0.500000,0.074065,0,1
1024,1024,0.500000,0.075100,0,1
1024,1024,0.500000,0.076461,0,1
1024,1024,0.500000,0.078151,0,1
1024,1024,0.500000,0.076731,0,1
1024,1024,0.500000,0.076775,0,1
1024,1024,0.500000,0.074910,0,1
1024,1024,0.500000,0.076225,0,1
1536,1536,0.500000,0.128536,0,1
1536,1536,0.500000,0.114804,0,1
1536,1536,0.500000,0.113371,0,1
1536,1536,0.500000,0.112507,0,1
1536,1536,0.500000,0.112879,0,1
1536,1536,0.500000,0.113635,0,1
1536,1536,0.500000,0.113344,0,1
1536,1536,0.500000,0.112386,0,1
1536,1536,0.500000,0.109902,0,1
1536,1536,0.500000,0.113480,0,1
2048,2048,0.500000,0.168311,0,1
2048,2048,0.500000,0.167572,0,1
2048,2048,0.500000,0.184388,0,1
2048,2048,0.500000,0.169886,0,1
2048,2048,0.500000,0.168571,0,1
2048,2048,0.500000,0.167119,0,1
2048,2048,0.500000,0.166492,0,1
2048,2048,0.500000,0.197911,0,1
2048,2048,0.500000,0.167845,0,1
2048,2048,0.500000,0.165435,0,1
2560,2560,0.500000,0.215162,0,1
2560,2560,0.500000,0.211862,0,1
2560,2560,0.500000,0.214179,0,1
2560,2560,0.500000,0.214199,0,1
2560,2560,0.500000,0.213627,0,1
2560,2560,0.500000,0.209920,0,1
2560,2560,0.500000,0.214588,0,1
2560,2560,0.500000,0.215042,0,1
2560,2560,0.500000,0.207336,0,1
2560,2560,0.500000,0.213165,0,1
3072,3072,0.500000,0.279083,0,1
3072,3072,0.500000,0.277410,0,1
3072,3072,0.500000,0.268587,0,1
3072,3072,0.500000,0.273940,0,1
3072,3072,0.500000,0.276159,0,1
3072,3072,0.500000,0.275281,0,1
3072,3072,0.500000,0.274034,0,1
3072,3072,0.500000,0.273548,0,1
3072,3072,0.500000,0.280140,0,1
3072,3072,0.500000,0.278858,0,1
3584,3584,0.500000,0.403772,1,1
3584,3584,0.500000,0.404226,1,1
3584,3584,0.500000,0.404095,1,1
3584,3584,0.500000,0.405461,1,1
3584,3584,0.500000,0.401846,1,1
3584,3584,0.500000,0.403179,1,1
3584,3584,0.500000,0.402816,1,1
3584,3584,0.500000,0.401125,1,1
3584,3584,0.500000,0.401354,1,1
3584,3584,0.500000,0.396821,1,1
4096,4096,0.500000,0.391288,0,1
4096,4096,0.500000,0.392231,0,1
4096,4096,0.500000,0.398037,0,1
4096,4096,0.500000,0.400510,0,1
4096,4096,0.500000,0.398539,0,1
4096,4096,0.500000,0.402248,0,1
4096,4096,0.500000,0.399403,0,1
4096,4096,0.500000,0.396227,0,1
4096,4096,0.500000,0.399177,0,1
4096,4096,0.500000,0.399169,0,1
4608,4608,0.500000,0.443992,0,1
4608,4608,0.500000,0.453502,0,1
4608,4608,0.500000,0.457022,0,1
4608,4608,0.500000,0.454379,0,1
4608,4608,0.500000,0.453329,0,1
4608,4608,0.500000,0.453707,0,1
4608,4608,0.500000,0.451028,0,1
4608,4608,0.500000,0.453736,0,1
4608,4608,0.500000,0.451506,0,1
4608,4608,0.500000,0.456894,0,1
5120,5120,0.500000,0.585263,0,1
5120,5120,0.500000,0.582104,0,1
5120,5120,0.500000,0.582315,0,1
5120,5120,0.500000,0.605154,0,1
5120,5120,0.500000,0.582875,0,1
5120,5120,0.500000,0.584703,0,1
5120,5120,0.500000,0.574822,0,1
5120,5120,0.500000,0.586184,0,1
5120,5120,0.500000,0.583046,0,1
5120,5120,0.500000,0.584642,0,1
5632,5632,0.500000,0.858019,1,1
5632,5632,0.500000,0.858211,1,1
5632,5632,0.500000,0.861620,1,1
5632,5632,0.500000,0.854950,1,1
5632,5632,0.500000,0.859721,1,1
5632,5632,0.500000,0.854834,1,1
5632,5632,0.500000,0.843957,1,1
5632,5632,0.500000,0.853041,1,1
5632,5632,0.500000,0.849094,1,1
5632,5632,0.500000,0.854087,1,1
6144,6144,0.500000,0.824524,0,1
6144,6144,0.500000,0.825426,0,1
6144,6144,0.500000,0.825670,0,1
6144,6144,0.500000,0.820651,0,1
6144,6144,0.500000,0.821746,0,1
6144,6144,0.500000,0.822791,0,1
6144,6144,0.500000,0.828277,0,1
6144,6144,0.500000,0.897826,0,1
6144,6144,0.500000,0.824172,0,1
6144,6144,0.500000,0.821896,0,1
6656,6656,0.500000,0.917858,0,1
6656,6656,0.500000,0.926289,0,1
6656,6656,0.500000,0.919263,0,1
6656,6656,0.500000,0.924371,0,1
6656,6656,0.500000,0.926879,0,1
6656,6656,0.500000,0.928147,0,1
6656,6656,0.500000,0.922938,0,1
6656,6656,0.500000,0.922727,0,1
6656,6656,0.500000,0.917263,0,1
6656,6656,0.500000,0.926986,0,1
7168,7168,0.500000,1.431926,1,1
7168,7168,0.500000,1.423558,1,1
7168,7168,0.500000,1.410863,1,1
7168,7168,0.500000,1.429398,1,1
7168,7168,0.500000,1.430968,1,1
7168,7168,0.500000,1.427392,1,1
7168,7168,0.500000,1.432699,1,1
7168,7168,0.500000,1.431581,1,1
7168,7168,0.500000,1.429628,1,1
7168,7168,0.500000,1.413510,1,1
7680,7680,0.500000,1.598232,1,1
7680,7680,0.500000,1.641251,1,1
7680,7680,0.500000,1.587483,1,1
7680,7680,0.500000,1.601681,1,1
7680,7680,0.500000,1.610980,1,1
7680,7680,0.500000,1.598690,1,1
7680,7680,0.500000,1.595586,1,1
7680,7680,0.500000,1.605397,1,1
7680,7680,0.500000,1.607366,1,1
7680,7680,0.500000,1.601707,1,1
8192,8192,0.500000,1.854784,1,1
8192,8192,0.500000,1.834465,1,1
8192,8192,0.500000,1.852929,1,1
8192,8192,0.500000,1.852086,1,1
8192,8192,0.500000,1.839525,1,1
8192,8192,0.500000,1.839406,1,1
8192,8192,0.500000,1.839541,1,1
8192,8192,0.500000,1.833890,1,1
8192,8192,0.500000,1.854525,1,1
8192,8192,0.500000,1.850335,1,1
8704,8704,0.500000,2.049082,1,1
8704,8704,0.500000,2.038299,1,1
8704,8704,0.500000,2.043690,1,1
8704,8704,0.500000,2.038174,1,1
8704,8704,0.500000,2.043267,1,1
8704,8704,0.500000,2.049889,1,1
8704,8704,0.500000,2.044331,1,1
8704,8704,0.500000,2.018498,1,1
8704,8704,0.500000,2.048237,1,1
8704,8704,0.500000,2.036241,1,1
9216,9216,0.500000,1.920789,0,1
9216,9216,0.500000,1.827950,0,1
9216,9216,0.500000,1.816619,0,1
9216,9216,0.500000,1.819603,0,1
9216,9216,0.500000,1.813549,0,1
9216,9216,0.500000,1.815954,0,1
9216,9216,0.500000,1.811871,0,1
9216,9216,0.500000,1.795878,0,1
9216,9216,0.500000,1.817100,0,1
9216,9216,0.500000,1.827449,0,1
9728,9728,0.500000,2.548584,1,1
9728,9728,0.500000,2.735542,1,1
9728,9728,0.500000,2.733770,1,1
9728,9728,0.500000,2.768837,1,1
9728,9728,0.500000,2.691180,1,1
9728,9728,0.500000,2.767624,1,1
9728,9728,0.500000,2.738339,1,1
9728,9728,0.500000,2.727362,1,1
9728,9728,0.500000,2.765562,1,1
9728,9728,0.500000,2.747536,1,1
10240,10240,0.500000,3.289771,1,1
10240,10240,0.500000,3.207120,1,1
10240,10240,0.500000,3.175392,1,1
10240,10240,0.500000,3.180574,1,1
10240,10240,0.500000,3.191478,1,1
10240,10240,0.500000,3.189978,1,1
10240,10240,0.500000,3.192343,1,1
10240,10240,0.500000,3.243226,1,1
10240,10240,0.500000,3.138088,1,1
10240,10240,0.500000,3.204492,1,1
10752,10752,0.500000,3.395885,1,1
10752,10752,0.500000,3.414769,1,1
10752,10752,0.500000,3.422278,1,1
10752,10752,0.500000,3.414388,1,1
10752,10752,0.500000,3.436723,1,1
10752,10752,0.500000,3.432315,1,1
10752,10752,0.500000,3.413010,1,1
10752,10752,0.500000,3.530796,1,1
10752,10752,0.500000,3.390921,1,1
10752,10752,0.500000,3.322263,1,1
11264,11264,0.500000,3.057124,0,1
11264,11264,0.500000,2.834885,0,1
11264,11264,0.500000,2.832236,0,1
11264,11264,0.500000,2.918508,0,1
11264,11264,0.500000,2.780711,0,1
11264,11264,0.500000,2.944565,0,1
11264,11264,0.500000,2.755257,0,1
11264,11264,0.500000,2.773105,0,1
11264,11264,0.500000,2.916969,0,1
11264,11264,0.500000,2.765562,0,1
11776,11776,0.500000,3.226282,0,1
11776,11776,0.500000,3.085866,0,1
11776,11776,0.500000,3.189987,0,1
11776,11776,0.500000,3.150885,0,1
11776,11776,0.500000,3.159926,0,1
11776,11776,0.500000,3.135664,0,1
11776,11776,0.500000,3.238844,0,1
11776,11776,0.500000,3.160300,0,1
11776,11776,0.500000,3.233140,0,1
11776,11776,0.500000,3.190964,0,1
12288,12288,0.500000,3.695233,0,1
12288,12288,0.500000,3.725762,0,1
12288,12288,0.500000,3.649288,0,1
12288,12288,0.500000,3.676692,0,1
12288,12288,0.500000,3.773799,0,1
12288,12288,0.500000,3.717142,0,1
12288,12288,0.500000,3.716823,0,1
12288,12288,0.500000,3.710053,0,1
12288,12288,0.500000,3.720832,0,1
12288,12288,0.500000,3.647598,0,1
12800,12800,0.500000,3.933954,0,1
12800,12800,0.500000,3.970467,0,1
12800,12800,0.500000,3.838922,0,1
12800,12800,0.500000,3.922070,0,1
12800,12800,0.500000,3.841220,0,1
12800,12800,0.500000,3.889747,0,1
12800,12800,0.500000,3.920128,0,1
12800,12800,0.500000,3.912255,0,1
12800,12800,0.500000,3.927739,0,1
12800,12800,0.500000,3.856775,0,1
13312,13312,0.500000,5.497595,1,1
13312,13312,0.500000,5.556746,1,1
13312,13312,0.500000,5.517306,1,1
13312,13312,0.500000,5.606566,1,1
13312,13312,0.500000,5.517511,1,1
13312,13312,0.500000,5.514871,1,1
13312,13312,0.500000,5.559376,1,1
13312,13312,0.500000,5.563407,1,1
13312,13312,0.500000,5.537319,1,1
13312,13312,0.500000,5.537723,1,1
13824,13824,0.500000,4.690401,0,1
13824,13824,0.500000,4.617464,0,1
13824,13824,0.500000,4.615061,0,1
13824,13824,0.500000,4.597516,0,1
13824,13824,0.500000,4.613780,0,1
13824,13824,0.500000,4.615722,0,1
13824,13824,0.500000,4.571114,0,1
13824,13824,0.500000,4.675558,0,1
13824,13824,0.500000,4.657317,0,1
13824,13824,0.500000,4.585172,0,1
14336,14336,0.500000,6.402084,1,1
14336,14336,0.500000,6.432467,1,1
14336,14336,0.500000,6.451293,1,1
14336,14336,0.500000,6.408720,1,1
14336,14336,0.500000,6.394429,1,1
14336,14336,0.500000,6.398845,1,1
14336,14336,0.500000,6.395675,1,1
14336,14336,0.500000,6.381174,1,1
14336,14336,0.500000,6.327148,1,1
14336,14336,0.500000,6.452622,1,1
14848,14848,0.500000,6.851153,1,1
14848,14848,0.500000,6.906236,1,1
14848,14848,0.500000,6.840115,1,1
14848,14848,0.500000,6.743487,1,1
14848,14848,0.500000,6.884459,1,1
14848,14848,0.500000,6.740999,1,1
