n,k,theta,tempo_esecuzione, result
512,512,0.700000,0.293495,0
512,512,0.700000,0.131374,0
512,512,0.700000,0.115992,0
512,512,0.700000,0.109951,0
512,512,0.700000,0.102899,0
512,512,0.700000,0.120498,0
512,512,0.700000,0.123254,0
512,512,0.700000,0.101410,0
512,512,0.700000,0.102910,0
512,512,0.700000,0.089538,0
1024,1024,0.700000,0.231877,0
1024,1024,0.700000,0.223768,0
1024,1024,0.700000,0.168432,0
1024,1024,0.700000,0.178344,0
1024,1024,0.700000,0.216376,0
1024,1024,0.700000,0.180948,0
1024,1024,0.700000,0.172739,0
1024,1024,0.700000,0.168244,0
1024,1024,0.700000,0.170249,0
1024,1024,0.700000,0.154272,0
1536,1536,0.700000,0.284286,0
1536,1536,0.700000,0.284453,0
1536,1536,0.700000,0.314881,0
1536,1536,0.700000,0.326730,0
1536,1536,0.700000,0.351153,0
1536,1536,0.700000,0.287224,0
1536,1536,0.700000,0.315484,0
1536,1536,0.700000,0.294456,0
1536,1536,0.700000,0.268460,0
1536,1536,0.700000,0.347186,0
2048,2048,0.700000,0.542487,1
2048,2048,0.700000,0.532324,1
2048,2048,0.700000,0.546525,1
2048,2048,0.700000,0.601396,1
2048,2048,0.700000,0.611013,1
2048,2048,0.700000,0.555475,1
2048,2048,0.700000,0.581759,1
2048,2048,0.700000,0.542365,1
2048,2048,0.700000,0.556517,1
2048,2048,0.700000,0.569501,1
2560,2560,0.700000,0.726416,0
2560,2560,0.700000,0.909843,0
2560,2560,0.700000,0.700832,0
2560,2560,0.700000,0.725873,0
2560,2560,0.700000,0.840143,0
2560,2560,0.700000,0.693966,0
2560,2560,0.700000,0.778542,0
2560,2560,0.700000,0.672162,0
2560,2560,0.700000,0.703761,0
2560,2560,0.700000,0.733148,0
3072,3072,0.700000,1.017719,0
3072,3072,0.700000,0.961444,0
3072,3072,0.700000,0.942900,0
3072,3072,0.700000,0.903348,0
3072,3072,0.700000,0.916395,0
3072,3072,0.700000,0.900559,0
