n,k,theta,tempo_esecuzione, result
100,100,0.200000,0.200075,0
100,100,0.200000,0.006776,0
100,100,0.200000,0.006983,0
100,100,0.200000,0.006939,0
100,100,0.200000,0.006942,0
100,100,0.200000,0.007124,0
100,100,0.200000,0.007239,0
100,100,0.200000,0.007598,0
100,100,0.200000,0.007211,0
100,100,0.200000,0.006893,0
100,100,0.200000,0.007093,0
100,100,0.200000,0.006891,0
100,100,0.200000,0.007365,0
100,100,0.200000,0.007141,0
100,100,0.200000,0.018860,0
100,100,0.200000,0.007134,0
100,100,0.200000,0.007219,0
100,100,0.200000,0.007126,0
100,100,0.200000,0.007020,0
100,100,0.200000,0.007282,0
100,100,0.200000,0.007049,0
100,100,0.200000,0.007833,0
100,100,0.200000,0.007241,0
100,100,0.200000,0.006947,0
100,100,0.200000,0.007189,0
100,100,0.200000,0.006895,0
100,100,0.200000,0.007191,0
100,100,0.200000,0.006809,0
100,100,0.200000,0.007148,0
100,100,0.200000,0.007221,0
200,200,0.200000,0.018195,1
200,200,0.200000,0.018088,1
200,200,0.200000,0.018456,1
200,200,0.200000,0.042258,1
200,200,0.200000,0.017662,1
200,200,0.200000,0.018451,1
200,200,0.200000,0.017937,1
200,200,0.200000,0.018040,1
200,200,0.200000,0.041620,1
200,200,0.200000,0.017956,1
200,200,0.200000,0.018690,1
200,200,0.200000,0.041701,1
200,200,0.200000,0.017621,1
200,200,0.200000,0.042743,1
200,200,0.200000,0.018176,1
200,200,0.200000,0.018371,1
200,200,0.200000,0.018217,1
200,200,0.200000,0.017850,1
200,200,0.200000,0.018218,1
200,200,0.200000,0.018029,1
200,200,0.200000,0.018329,1
200,200,0.200000,0.018311,1
200,200,0.200000,0.018041,1
200,200,0.200000,0.018084,1
200,200,0.200000,0.018300,1
200,200,0.200000,0.018298,1
200,200,0.200000,0.017963,1
200,200,0.200000,0.018557,1
200,200,0.200000,0.018407,1
200,200,0.200000,0.018266,1
300,300,0.200000,0.043049,1
300,300,0.200000,0.042380,1
300,300,0.200000,0.042833,1
300,300,0.200000,0.043773,1
300,300,0.200000,0.043665,1
300,300,0.200000,0.043512,1
300,300,0.200000,0.042481,1
300,300,0.200000,0.044344,1
300,300,0.200000,0.047687,1
300,300,0.200000,0.043806,1
300,300,0.200000,0.042631,1
300,300,0.200000,0.044456,1
300,300,0.200000,0.043222,1
300,300,0.200000,0.053316,1
300,300,0.200000,0.042476,1
300,300,0.200000,0.080436,1
300,300,0.200000,0.042320,1
300,300,0.200000,0.041999,1
300,300,0.200000,0.044569,1
300,300,0.200000,0.042320,1
300,300,0.200000,0.042936,1
300,300,0.200000,0.042058,1
300,300,0.200000,0.042782,1
300,300,0.200000,0.042460,1
300,300,0.200000,0.042350,1
300,300,0.200000,0.042290,1
300,300,0.200000,0.042548,1
300,300,0.200000,0.043041,1
300,300,0.200000,0.042733,1
300,300,0.200000,0.042610,1
400,400,0.200000,0.072963,0
400,400,0.200000,0.072461,0
400,400,0.200000,0.072403,0
400,400,0.200000,0.070863,0
400,400,0.200000,0.068943,0
400,400,0.200000,0.070324,0
400,400,0.200000,0.066873,0
400,400,0.200000,0.067568,0
400,400,0.200000,0.067943,0
400,400,0.200000,0.068282,0
400,400,0.200000,0.068236,0
400,400,0.200000,0.067656,0
400,400,0.200000,0.067778,0
400,400,0.200000,0.067436,0
400,400,0.200000,0.067726,0
400,400,0.200000,0.068045,0
400,400,0.200000,0.069260,0
400,400,0.200000,0.069326,0
400,400,0.200000,0.066840,0
400,400,0.200000,0.068422,0
400,400,0.200000,0.067597,0
400,400,0.200000,0.067229,0
400,400,0.200000,0.066992,0
400,400,0.200000,0.066742,0
400,400,0.200000,0.067363,0
400,400,0.200000,0.067302,0
400,400,0.200000,0.067627,0
400,400,0.200000,0.068339,0
400,400,0.200000,0.066713,0
400,400,0.200000,0.067016,0
500,500,0.200000,0.112639,1
500,500,0.200000,0.111614,1
500,500,0.200000,0.110419,1
500,500,0.200000,0.111569,1
500,500,0.200000,0.113776,1
500,500,0.200000,0.114623,1
500,500,0.200000,0.113029,1
500,500,0.200000,0.110936,1
500,500,0.200000,0.174211,1
500,500,0.200000,0.112388,1
500,500,0.200000,0.112792,1
500,500,0.200000,0.111528,1
500,500,0.200000,0.114457,1
500,500,0.200000,0.112735,1
500,500,0.200000,0.112690,1
500,500,0.200000,0.113609,1
500,500,0.200000,0.112022,1
500,500,0.200000,0.112501,1
500,500,0.200000,0.111849,1
500,500,0.200000,0.115355,1
500,500,0.200000,0.113612,1
500,500,0.200000,0.110995,1
500,500,0.200000,0.114669,1
500,500,0.200000,0.112137,1
500,500,0.200000,0.113199,1
500,500,0.200000,0.111908,1
500,500,0.200000,0.111501,1
500,500,0.200000,0.112305,1
500,500,0.200000,0.111794,1
500,500,0.200000,0.111081,1
600,600,0.200000,0.167505,0
600,600,0.200000,0.170872,0
600,600,0.200000,0.241686,0
600,600,0.200000,0.169122,0
600,600,0.200000,0.168659,0
600,600,0.200000,0.170996,0
600,600,0.200000,0.170510,0
600,600,0.200000,0.168155,0
600,600,0.200000,0.172413,0
600,600,0.200000,0.172265,0
600,600,0.200000,0.169001,0
600,600,0.200000,0.168196,0
600,600,0.200000,0.169231,0
600,600,0.200000,0.169992,0
600,600,0.200000,0.170409,0
600,600,0.200000,0.170415,0
600,600,0.200000,0.168839,0
600,600,0.200000,0.169565,0
600,600,0.200000,0.169220,0
600,600,0.200000,0.170370,0
600,600,0.200000,0.170430,0
600,600,0.200000,0.168392,0
600,600,0.200000,0.167589,0
600,600,0.200000,0.169093,0
600,600,0.200000,0.169973,0
600,600,0.200000,0.167456,0
600,600,0.200000,0.171196,0
600,600,0.200000,0.170138,0
600,600,0.200000,0.170734,0
600,600,0.200000,0.172779,0
700,700,0.200000,0.243052,0
700,700,0.200000,0.243194,0
700,700,0.200000,0.243233,0
700,700,0.200000,0.242929,0
700,700,0.200000,0.243324,0
700,700,0.200000,0.242763,0
700,700,0.200000,0.242665,0
700,700,0.200000,0.242006,0
700,700,0.200000,0.239538,0
700,700,0.200000,0.241278,0
700,700,0.200000,0.242412,0
700,700,0.200000,0.241532,0
700,700,0.200000,0.244679,0
700,700,0.200000,0.243568,0
700,700,0.200000,0.243125,0
700,700,0.200000,0.242592,0
700,700,0.200000,0.241794,0
700,700,0.200000,0.243229,0
700,700,0.200000,0.244810,0
700,700,0.200000,0.244506,0
700,700,0.200000,0.239847,0
700,700,0.200000,0.243586,0
700,700,0.200000,0.321843,0
700,700,0.200000,0.243196,0
700,700,0.200000,0.242455,0
700,700,0.200000,0.244043,0
700,700,0.200000,0.244326,0
700,700,0.200000,0.241957,0
700,700,0.200000,0.242846,0
700,700,0.200000,0.241577,0
800,800,0.200000,0.358120,0
800,800,0.200000,0.356683,0
800,800,0.200000,0.360730,0
800,800,0.200000,0.356356,0
800,800,0.200000,0.359123,0
800,800,0.200000,0.357403,0
800,800,0.200000,0.361434,0
800,800,0.200000,0.356949,0
800,800,0.200000,0.357468,0
800,800,0.200000,0.357995,0
800,800,0.200000,0.362205,0
800,800,0.200000,0.361126,0
800,800,0.200000,0.360993,0
800,800,0.200000,0.361099,0
800,800,0.200000,0.355452,0
800,800,0.200000,0.359271,0
800,800,0.200000,0.361422,0
800,800,0.200000,0.361265,0
800,800,0.200000,0.357868,0
800,800,0.200000,0.358195,0
800,800,0.200000,0.360141,0
800,800,0.200000,0.359744,0
800,800,0.200000,0.358892,0
800,800,0.200000,0.358686,0
800,800,0.200000,0.360475,0
800,800,0.200000,0.360646,0
800,800,0.200000,0.444816,0
800,800,0.200000,0.358773,0
800,800,0.200000,0.361138,0
800,800,0.200000,0.362242,0
900,900,0.200000,0.480527,1
900,900,0.200000,0.474922,1
900,900,0.200000,0.477332,1
900,900,0.200000,0.475959,1
900,900,0.200000,0.475820,1
900,900,0.200000,0.476281,1
900,900,0.200000,0.475365,1
900,900,0.200000,0.475359,1
900,900,0.200000,0.475874,1
900,900,0.200000,0.476103,1
900,900,0.200000,0.478949,1
900,900,0.200000,0.474061,1
900,900,0.200000,0.474537,1
900,900,0.200000,0.478718,1
900,900,0.200000,0.477460,1
900,900,0.200000,0.478675,1
900,900,0.200000,0.474072,1
900,900,0.200000,0.478022,1
900,900,0.200000,0.479182,1
900,900,0.200000,0.475962,1
900,900,0.200000,0.478427,1
900,900,0.200000,0.478244,1
900,900,0.200000,0.478689,1
900,900,0.200000,0.478196,1
900,900,0.200000,0.479411,1
900,900,0.200000,0.476762,1
900,900,0.200000,0.478883,1
900,900,0.200000,0.473540,1
900,900,0.200000,0.476041,1
900,900,0.200000,0.475366,1
1000,1000,0.200000,0.624224,0
1000,1000,0.200000,0.626452,0
1000,1000,0.200000,0.626215,0
1000,1000,0.200000,0.625784,0
1000,1000,0.200000,0.629644,0
1000,1000,0.200000,0.629624,0
1000,1000,0.200000,0.628817,0
1000,1000,0.200000,0.628188,0
1000,1000,0.200000,0.623549,0
1000,1000,0.200000,0.628201,0
1000,1000,0.200000,0.629139,0
1000,1000,0.200000,0.624917,0
1000,1000,0.200000,0.625238,0
1000,1000,0.200000,0.624298,0
1000,1000,0.200000,0.627466,0
1000,1000,0.200000,0.622562,0
1000,1000,0.200000,0.624315,0
1000,1000,0.200000,0.622589,0
1000,1000,0.200000,0.628944,0
1000,1000,0.200000,0.626192,0
1000,1000,0.200000,0.626468,0
1000,1000,0.200000,0.623079,0
1000,1000,0.200000,0.629214,0
1000,1000,0.200000,0.628760,0
1000,1000,0.200000,0.625089,0
1000,1000,0.200000,0.629944,0
1000,1000,0.200000,0.628819,0
1000,1000,0.200000,0.628077,0
1000,1000,0.200000,0.629184,0
1000,1000,0.200000,0.626995,0
1100,1100,0.200000,0.784134,1
1100,1100,0.200000,0.913414,1
1100,1100,0.200000,0.780293,1
1100,1100,0.200000,0.781264,1
1100,1100,0.200000,0.779099,1
1100,1100,0.200000,0.782252,1
1100,1100,0.200000,0.783414,1
1100,1100,0.200000,0.782541,1
1100,1100,0.200000,0.778535,1
1100,1100,0.200000,0.783294,1
1100,1100,0.200000,0.782949,1
1100,1100,0.200000,0.779528,1
1100,1100,0.200000,0.779877,1
1100,1100,0.200000,0.781160,1
1100,1100,0.200000,0.780518,1
1100,1100,0.200000,0.779926,1
1100,1100,0.200000,0.778874,1
1100,1100,0.200000,0.780283,1
1100,1100,0.200000,0.781988,1
1100,1100,0.200000,0.784282,1
1100,1100,0.200000,0.783981,1
1100,1100,0.200000,0.782042,1
1100,1100,0.200000,0.783035,1
1100,1100,0.200000,0.784889,1
1100,1100,0.200000,0.784540,1
1100,1100,0.200000,0.782125,1
1100,1100,0.200000,0.782576,1
1100,1100,0.200000,0.783404,1
1100,1100,0.200000,0.781773,1
1100,1100,0.200000,0.784715,1
1200,1200,0.200000,0.886165,0
1200,1200,0.200000,0.880817,0
1200,1200,0.200000,0.878665,0
1200,1200,0.200000,0.883892,0
1200,1200,0.200000,0.880065,0
1200,1200,0.200000,0.879212,0
1200,1200,0.200000,0.880310,0
1200,1200,0.200000,0.882250,0
1200,1200,0.200000,0.878473,0
1200,1200,0.200000,0.881664,0
1200,1200,0.200000,0.883628,0
1200,1200,0.200000,0.878985,0
1200,1200,0.200000,0.879196,0
1200,1200,0.200000,0.882045,0
1200,1200,0.200000,0.879255,0
1200,1200,0.200000,0.881954,0
1200,1200,0.200000,0.878314,0
1200,1200,0.200000,0.884244,0
1200,1200,0.200000,0.880799,0
1200,1200,0.200000,0.886356,0
1200,1200,0.200000,0.882129,0
1200,1200,0.200000,0.878599,0
1200,1200,0.200000,0.880785,0
1200,1200,0.200000,0.877888,0
1200,1200,0.200000,0.882433,0
1200,1200,0.200000,0.884841,0
1200,1200,0.200000,0.881256,0
1200,1200,0.200000,0.881582,0
1200,1200,0.200000,0.883308,0
1200,1200,0.200000,0.883106,0
1300,1300,0.200000,1.054583,1
1300,1300,0.200000,1.053314,1
1300,1300,0.200000,1.055420,1
1300,1300,0.200000,1.056620,1
1300,1300,0.200000,1.051593,1
1300,1300,0.200000,1.052504,1
1300,1300,0.200000,1.055359,1
1300,1300,0.200000,1.054399,1
1300,1300,0.200000,1.056082,1
1300,1300,0.200000,1.201801,1
1300,1300,0.200000,1.055336,1
1300,1300,0.200000,1.054882,1
1300,1300,0.200000,1.059576,1
1300,1300,0.200000,1.051298,1
1300,1300,0.200000,1.056312,1
1300,1300,0.200000,1.057651,1
1300,1300,0.200000,1.051055,1
1300,1300,0.200000,1.052366,1
1300,1300,0.200000,1.055193,1
1300,1300,0.200000,1.056254,1
1300,1300,0.200000,1.056081,1
1300,1300,0.200000,1.058563,1
1300,1300,0.200000,1.056318,1
1300,1300,0.200000,1.058327,1
1300,1300,0.200000,1.052313,1
1300,1300,0.200000,1.058461,1
1300,1300,0.200000,1.056623,1
1300,1300,0.200000,1.227390,1
1300,1300,0.200000,1.054551,1
1300,1300,0.200000,1.056915,1
1400,1400,0.200000,1.292423,1
1400,1400,0.200000,1.293066,1
1400,1400,0.200000,1.295169,1
1400,1400,0.200000,1.295683,1
1400,1400,0.200000,1.294297,1
1400,1400,0.200000,1.294138,1
1400,1400,0.200000,1.293122,1
1400,1400,0.200000,1.294417,1
1400,1400,0.200000,1.296505,1
1400,1400,0.200000,1.295706,1
1400,1400,0.200000,1.294667,1
1400,1400,0.200000,1.296501,1
1400,1400,0.200000,1.290199,1
1400,1400,0.200000,1.291248,1
1400,1400,0.200000,1.293129,1
1400,1400,0.200000,1.292046,1
1400,1400,0.200000,1.289666,1
1400,1400,0.200000,1.291879,1
1400,1400,0.200000,1.297306,1
1400,1400,0.200000,1.294689,1
1400,1400,0.200000,1.289741,1
1400,1400,0.200000,1.290613,1
1400,1400,0.200000,1.289951,1
1400,1400,0.200000,1.292869,1
1400,1400,0.200000,1.292026,1
1400,1400,0.200000,1.296874,1
1400,1400,0.200000,1.289529,1
1400,1400,0.200000,1.291834,1
1400,1400,0.200000,1.295490,1
1400,1400,0.200000,1.297358,1
1500,1500,0.200000,1.481891,0
1500,1500,0.200000,1.489966,0
1500,1500,0.200000,1.488705,0
1500,1500,0.200000,1.484883,0
1500,1500,0.200000,1.483398,0
1500,1500,0.200000,1.483351,0
1500,1500,0.200000,1.486175,0
1500,1500,0.200000,1.485227,0
1500,1500,0.200000,1.483835,0
1500,1500,0.200000,1.484362,0
1500,1500,0.200000,1.486644,0
1500,1500,0.200000,1.486434,0
1500,1500,0.200000,1.487646,0
1500,1500,0.200000,1.488843,0
1500,1500,0.200000,1.485128,0
1500,1500,0.200000,1.485668,0
1500,1500,0.200000,1.482385,0
1500,1500,0.200000,1.490522,0
1500,1500,0.200000,1.486077,0
1500,1500,0.200000,1.491723,0
1500,1500,0.200000,1.488306,0
1500,1500,0.200000,1.484756,0
1500,1500,0.200000,1.487162,0
1500,1500,0.200000,1.489324,0
1500,1500,0.200000,1.490497,0
1500,1500,0.200000,1.489254,0
1500,1500,0.200000,1.485740,0
1500,1500,0.200000,1.487640,0
1500,1500,0.200000,1.488006,0
1500,1500,0.200000,1.488569,0
1600,1600,0.200000,1.851018,0
1600,1600,0.200000,1.853112,0
1600,1600,0.200000,1.848101,0
1600,1600,0.200000,1.847871,0
1600,1600,0.200000,1.847266,0
1600,1600,0.200000,1.846820,0
1600,1600,0.200000,1.848701,0
1600,1600,0.200000,1.845447,0
1600,1600,0.200000,1.845798,0
1600,1600,0.200000,1.850161,0
1600,1600,0.200000,1.842741,0
1600,1600,0.200000,1.844496,0
1600,1600,0.200000,1.845445,0
1600,1600,0.200000,1.843011,0
1600,1600,0.200000,1.844873,0
1600,1600,0.200000,1.844649,0
1600,1600,0.200000,1.843374,0
1600,1600,0.200000,1.849567,0
1600,1600,0.200000,1.845899,0
1600,1600,0.200000,1.847147,0
1600,1600,0.200000,1.844243,0
1600,1600,0.200000,1.849195,0
1600,1600,0.200000,1.848223,0
1600,1600,0.200000,1.848465,0
1600,1600,0.200000,1.851329,0
1600,1600,0.200000,1.842995,0
1600,1600,0.200000,1.848339,0
1600,1600,0.200000,1.845417,0
1600,1600,0.200000,1.957910,0
1600,1600,0.200000,1.840858,0
1700,1700,0.200000,2.065656,0
1700,1700,0.200000,2.067665,0
1700,1700,0.200000,2.063736,0
1700,1700,0.200000,2.067504,0
1700,1700,0.200000,2.073344,0
1700,1700,0.200000,2.071899,0
1700,1700,0.200000,2.068476,0
1700,1700,0.200000,2.071804,0
1700,1700,0.200000,2.076505,0
1700,1700,0.200000,2.230827,0
1700,1700,0.200000,2.070664,0
1700,1700,0.200000,2.071203,0
1700,1700,0.200000,2.073902,0
1700,1700,0.200000,2.069237,0
1700,1700,0.200000,2.076010,0
1700,1700,0.200000,2.070401,0
1700,1700,0.200000,2.075828,0
1700,1700,0.200000,2.072710,0
1700,1700,0.200000,2.068626,0
1700,1700,0.200000,2.071367,0
1700,1700,0.200000,2.065209,0
1700,1700,0.200000,2.066564,0
1700,1700,0.200000,2.065360,0
1700,1700,0.200000,2.067722,0
1700,1700,0.200000,2.069450,0
1700,1700,0.200000,2.068376,0
1700,1700,0.200000,2.070245,0
1700,1700,0.200000,2.113002,0
1700,1700,0.200000,2.069975,0
1700,1700,0.200000,2.069272,0
1800,1800,0.200000,2.465657,1
1800,1800,0.200000,2.462525,1
